,arr_time,exit_time,origin,total,exit_time_binned,destination
9507,441,473,Putney,1,11,513
9508,442,475,Putney,1,11,513
9509,454,484,Putney,1,12,513
9510,457,490,Putney,1,12,513
9511,457,493,Putney,1,12,513
9512,450,494,Putney,1,12,513
9513,458,493,Putney,1,12,513
9514,448,493,Putney,1,12,513
9515,455,494,Putney,1,12,513
9516,454,499,Putney,1,13,513
9517,461,499,Putney,1,13,513
9518,463,502,Putney,1,13,513
9519,458,503,Putney,1,13,513
9520,468,511,Putney,1,14,513
9521,474,515,Putney,1,14,513
9522,478,520,Putney,1,14,513
9523,471,520,Putney,1,14,513
9524,468,522,Putney,1,14,513
9525,477,529,Putney,1,15,513
9526,489,529,Putney,1,15,513
9527,481,534,Putney,1,15,513
9528,487,533,Putney,1,15,513
9529,497,536,Putney,1,15,513
9530,487,537,Putney,1,15,513
9531,509,553,Putney,1,16,513
9532,521,557,Putney,1,17,513
9533,513,551,Putney,1,16,513
9534,532,562,Putney,1,17,513
9535,530,563,Putney,1,17,513
9536,522,556,Putney,1,17,513
9537,517,552,Putney,1,16,513
9538,532,562,Putney,1,17,513
9539,536,571,Putney,1,18,513
9540,546,573,Putney,1,18,513
9541,543,573,Putney,1,18,513
9542,559,588,Putney,1,19,513
9543,564,596,Putney,1,19,513
9544,560,588,Putney,1,19,513
9545,611,641,Putney,1,22,513
9546,606,645,Putney,1,22,513
9547,623,660,Putney,1,23,513
9548,632,660,Putney,1,23,513
9549,656,683,Putney,1,25,513
9550,651,683,Putney,1,25,513
9551,433,467,Putney,1,11,513
9552,392,419,Putney,1,7,513
9553,478,517,Putney,1,14,513
9554,519,554,Putney,1,16,513
9555,395,425,Putney,1,8,513
9556,405,436,Putney,1,9,513
9557,396,425,Putney,1,8,513
9558,451,490,Putney,1,12,513
9559,533,562,Putney,1,17,513
9560,541,574,Putney,1,18,513
9561,397,425,Putney,1,8,513
9562,420,450,Putney,1,9,513
9563,466,515,Putney,1,14,513
9564,507,542,Putney,1,16,513
9565,505,543,Putney,1,16,513
9566,653,683,Putney,1,25,513
9567,431,461,Putney,1,10,513
9568,446,477,Putney,1,11,513
9569,475,519,Putney,1,14,513
9570,425,453,Putney,1,10,513
9571,432,460,Putney,1,10,513
9572,465,502,Putney,1,13,513
9573,503,548,Putney,1,16,644
9574,468,514,Putney,1,14,513
9575,387,417,Putney,1,7,513
9576,455,493,Putney,1,12,513
9577,490,539,Putney,1,15,513
9578,426,462,Putney,1,10,513
9579,494,537,Putney,1,15,513
9580,555,588,Putney,1,19,513
9581,650,683,Putney,1,25,513
9582,392,419,Putney,1,7,513
9583,444,476,Putney,1,11,513
9584,511,552,Putney,1,16,513
9585,465,496,Putney,1,13,513
9586,506,544,Putney,1,16,513
9587,516,548,Putney,1,16,513
9588,516,551,Putney,1,16,513
9589,540,573,Putney,1,18,513
9590,456,490,Putney,1,12,513
9591,351,384,Putney,1,5,513
9592,471,519,Putney,1,14,513
9593,526,557,Putney,1,17,513
9594,533,571,Putney,1,18,513
9595,428,464,Putney,1,10,513
9596,457,489,Putney,1,12,513
9597,488,530,Putney,1,15,513
9598,552,582,Putney,1,18,513
9599,437,467,Putney,1,11,513
9600,504,543,Putney,1,16,513
9601,432,461,Putney,1,10,513
9602,454,490,Putney,1,12,513
9603,525,555,Putney,1,16,513
9604,451,490,Putney,1,12,513
9605,471,514,Putney,1,14,513
9606,450,484,Putney,1,12,513
9607,460,499,Putney,1,13,513
9608,583,620,Putney,1,21,513
9609,447,476,Putney,1,11,513
9610,465,520,Putney,1,14,513
9611,581,617,Putney,1,21,513
9612,645,683,Putney,1,25,513
9613,487,534,Putney,1,15,513
9614,435,467,Putney,1,11,513
9615,521,557,Putney,1,17,513
9616,538,574,Putney,1,18,513
9617,507,545,Putney,1,16,513
9618,389,420,Putney,1,7,513
9619,440,467,Putney,1,11,513
9620,469,529,Putney,1,15,513
9621,541,571,Putney,1,18,513
9622,380,410,Putney,1,7,513
9623,436,467,Putney,1,11,513
9624,555,582,Putney,1,18,513
9625,417,450,Putney,1,9,513
9626,425,461,Putney,1,10,513
9627,494,536,Putney,1,15,513
9628,453,487,Putney,1,12,513
9629,506,543,Putney,1,16,513
9630,513,554,Putney,1,16,513
9631,645,706,Putney,1,27,513
9632,384,412,Putney,1,7,513
9633,507,548,Putney,1,16,513
9634,516,551,Putney,1,16,513
9635,433,464,Putney,1,10,513
9636,484,522,Putney,1,14,513
9637,451,489,Putney,1,12,513
9638,494,537,Putney,1,15,513
9639,520,556,Putney,1,17,513
9640,512,549,Putney,1,16,513
9641,435,468,Putney,1,11,513
9642,523,556,Putney,1,17,513
9643,438,464,Putney,1,10,513
9644,472,508,Putney,1,13,513
9645,464,500,Putney,1,13,513
9646,512,547,Putney,1,16,513
9647,522,557,Putney,1,17,513
9648,521,557,Putney,1,17,513
9649,423,455,Putney,1,10,513
9650,459,496,Putney,1,13,513
9651,546,573,Putney,1,18,513
9652,402,439,Putney,1,9,513
9653,635,671,Putney,1,24,513
9654,451,484,Putney,1,12,513
9655,505,545,Putney,1,16,513
9656,410,438,Putney,1,9,513
9657,493,538,Putney,1,15,513
9658,542,573,Putney,1,18,513
9659,437,473,Putney,1,11,513
9660,441,473,Putney,1,11,513
9661,454,492,Putney,1,12,513
9662,448,493,Putney,1,12,513
9663,462,499,Putney,1,13,513
9664,469,521,Putney,1,14,513
9665,515,549,Putney,1,16,513
9666,516,545,Putney,1,16,513
9667,408,439,Putney,1,9,513
9668,506,546,Putney,1,16,513
9669,621,656,Putney,1,23,513
9670,407,439,Putney,1,9,513
9671,429,460,Putney,1,10,513
9672,492,535,Putney,1,15,513
9673,527,562,Putney,1,17,513
9674,586,618,Putney,1,21,513
9675,389,416,Putney,1,7,513
9676,481,523,Putney,1,14,513
9677,458,493,Putney,1,12,513
9678,397,425,Putney,1,8,513
9679,419,450,Putney,1,9,513
9680,471,521,Putney,1,14,513
9681,487,531,Putney,1,15,513
9682,523,557,Putney,1,17,513
9683,555,588,Putney,1,19,513
9684,345,379,Putney,1,5,513
9685,487,538,Putney,1,15,513
9686,484,519,Putney,1,14,513
9687,524,556,Putney,1,17,513
9688,497,536,Putney,1,15,513
9689,484,537,Putney,1,15,513
9690,515,550,Putney,1,16,513
9691,440,470,Putney,1,11,513
9692,464,500,Putney,1,13,513
9693,525,557,Putney,1,17,513
9694,498,539,Putney,1,15,513
9695,514,551,Putney,1,16,513
9696,485,531,Putney,1,15,513
9697,507,546,Putney,1,16,513
9698,593,626,Putney,1,21,513
9699,456,493,Putney,1,12,513
9700,640,671,Putney,1,24,513
9701,550,582,Putney,1,18,513
9702,411,439,Putney,1,9,513
9703,469,516,Putney,1,14,513
9704,488,537,Putney,1,15,644
9705,471,514,Putney,1,14,513
9706,492,536,Putney,1,15,513
9707,448,497,Putney,1,13,644
9708,517,556,Putney,1,17,513
9709,442,478,Putney,1,11,513
9710,468,509,Putney,1,13,513
9711,385,417,Putney,1,7,513
9712,430,464,Putney,1,10,513
9713,420,450,Putney,1,9,513
9714,477,516,Putney,1,14,513
9715,517,554,Putney,1,16,513
9716,524,558,Putney,1,17,513
9717,437,473,Putney,1,11,513
9718,483,521,Putney,1,14,513
9719,535,570,Putney,1,17,513
9720,550,582,Putney,1,18,513
9721,448,490,Putney,1,12,513
9722,457,490,Putney,1,12,513
9723,486,529,Putney,1,15,513
9724,445,476,Putney,1,11,513
9725,484,521,Putney,1,14,513
9726,518,557,Putney,1,17,513
9727,613,645,Putney,1,22,513
9728,431,461,Putney,1,10,513
9729,462,497,Putney,1,13,513
9730,460,500,Putney,1,13,513
9731,492,532,Putney,1,15,644
9732,567,603,Putney,1,20,513
9733,438,468,Putney,1,11,513
9734,516,551,Putney,1,16,513
9735,495,534,Putney,1,15,513
9736,445,473,Putney,1,11,513
9737,450,494,Putney,1,12,513
9738,505,545,Putney,1,16,513
9739,448,493,Putney,1,12,513
9740,529,563,Putney,1,17,513
9741,587,618,Putney,1,21,513
9742,508,547,Putney,1,16,513
9743,681,713,Putney,1,27,513
9744,382,416,Putney,1,7,513
9745,482,526,Putney,1,15,513
9746,440,468,Putney,1,11,513
9747,446,473,Putney,1,11,513
9748,456,490,Putney,1,12,513
9749,456,490,Putney,1,12,513
9750,460,497,Putney,1,13,513
9751,469,523,Putney,1,14,513
9752,510,545,Putney,1,16,513
9753,415,450,Putney,1,9,513
9754,451,490,Putney,1,12,513
9755,464,496,Putney,1,13,513
9756,516,551,Putney,1,16,513
9757,526,556,Putney,1,17,513
9758,526,556,Putney,1,17,513
9759,561,602,Putney,1,20,513
9760,419,451,Putney,1,10,513
9761,359,382,Clapham South,1,5,513
9762,367,392,Clapham South,1,6,513
9763,366,389,Clapham South,1,5,513
9764,383,406,Clapham South,1,7,644
9765,392,413,Clapham South,1,7,644
9766,388,413,Clapham South,1,7,513
9767,389,414,Clapham South,1,7,513
9768,393,419,Clapham South,1,7,644
9769,396,420,Clapham South,1,7,513
9770,399,421,Clapham South,1,8,644
9771,406,430,Clapham South,1,8,513
9772,407,431,Clapham South,1,8,513
9773,408,432,Clapham South,1,8,513
9774,411,436,Clapham South,1,9,513
9775,410,438,Clapham South,1,9,644
9776,410,440,Clapham South,1,9,513
9777,418,439,Clapham South,1,9,644
9778,415,440,Clapham South,1,9,513
9779,416,440,Clapham South,1,9,513
9780,420,443,Clapham South,1,9,513
9781,425,451,Clapham South,1,10,644
9782,431,453,Clapham South,1,10,513
9783,437,463,Clapham South,1,10,513
9784,435,463,Clapham South,1,10,513
9785,439,467,Clapham South,1,11,513
9786,437,468,Clapham South,1,11,513
9787,442,469,Clapham South,1,11,513
9788,437,468,Clapham South,1,11,513
9789,445,469,Clapham South,1,11,513
9790,440,469,Clapham South,1,11,513
9791,448,471,Clapham South,1,11,513
9792,439,470,Clapham South,1,11,644
9793,444,470,Clapham South,1,11,644
9794,449,471,Clapham South,1,11,644
9795,442,469,Clapham South,1,11,513
9796,452,474,Clapham South,1,11,513
9797,451,476,Clapham South,1,11,513
9798,452,474,Clapham South,1,11,513
9799,455,478,Clapham South,1,11,644
9800,453,478,Clapham South,1,11,644
9801,453,479,Clapham South,1,11,513
9802,454,480,Clapham South,1,11,513
9803,456,481,Clapham South,1,12,644
9804,457,482,Clapham South,1,12,513
9805,455,483,Clapham South,1,12,513
9806,460,484,Clapham South,1,12,644
9807,458,484,Clapham South,1,12,513
9808,460,484,Clapham South,1,12,513
9809,458,485,Clapham South,1,12,644
9810,462,487,Clapham South,1,12,644
9811,464,489,Clapham South,1,12,513
9812,468,491,Clapham South,1,12,513
9813,462,492,Clapham South,1,12,644
9814,466,492,Clapham South,1,12,644
9815,467,493,Clapham South,1,12,513
9816,470,493,Clapham South,1,12,644
9817,470,494,Clapham South,1,12,644
9818,471,495,Clapham South,1,12,644
9819,468,494,Clapham South,1,12,513
9820,466,497,Clapham South,1,13,513
9821,471,502,Clapham South,1,13,644
9822,475,503,Clapham South,1,13,644
9823,473,504,Clapham South,1,13,513
9824,472,504,Clapham South,1,13,644
9825,476,505,Clapham South,1,13,513
9826,476,505,Clapham South,1,13,513
9827,478,505,Clapham South,1,13,644
9828,475,503,Clapham South,1,13,513
9829,479,508,Clapham South,1,13,513
9830,479,508,Clapham South,1,13,513
9831,478,509,Clapham South,1,13,513
9832,480,509,Clapham South,1,13,513
9833,476,510,Clapham South,1,13,644
9834,482,511,Clapham South,1,14,513
9835,484,512,Clapham South,1,14,644
9836,486,515,Clapham South,1,14,513
9837,484,514,Clapham South,1,14,644
9838,486,515,Clapham South,1,14,513
9839,485,515,Clapham South,1,14,513
9840,484,515,Clapham South,1,14,513
9841,487,517,Clapham South,1,14,513
9842,487,517,Clapham South,1,14,513
9843,487,516,Clapham South,1,14,513
9844,486,517,Clapham South,1,14,513
9845,490,519,Clapham South,1,14,644
9846,490,518,Clapham South,1,14,644
9847,490,518,Clapham South,1,14,644
9848,488,520,Clapham South,1,14,513
9849,491,523,Clapham South,1,14,644
9850,494,522,Clapham South,1,14,513
9851,494,526,Clapham South,1,15,644
9852,491,527,Clapham South,1,15,513
9853,489,527,Clapham South,1,15,513
9854,496,528,Clapham South,1,15,513
9855,494,527,Clapham South,1,15,644
9856,492,528,Clapham South,1,15,513
9857,499,532,Clapham South,1,15,644
9858,496,531,Clapham South,1,15,644
9859,495,527,Clapham South,1,15,513
9860,496,531,Clapham South,1,15,513
9861,492,531,Clapham South,1,15,513
9862,495,531,Clapham South,1,15,644
9863,497,531,Clapham South,1,15,644
9864,499,532,Clapham South,1,15,644
9865,495,533,Clapham South,1,15,513
9866,500,534,Clapham South,1,15,644
9867,496,534,Clapham South,1,15,644
9868,495,533,Clapham South,1,15,644
9869,502,534,Clapham South,1,15,644
9870,498,534,Clapham South,1,15,513
9871,501,536,Clapham South,1,15,513
9872,504,538,Clapham South,1,15,513
9873,499,539,Clapham South,1,15,513
9874,507,540,Clapham South,1,15,644
9875,506,540,Clapham South,1,15,513
9876,501,540,Clapham South,1,15,513
9877,507,540,Clapham South,1,15,644
9878,501,542,Clapham South,1,16,644
9879,504,543,Clapham South,1,16,513
9880,513,544,Clapham South,1,16,644
9881,510,543,Clapham South,1,16,513
9882,511,546,Clapham South,1,16,513
9883,515,547,Clapham South,1,16,644
9884,515,547,Clapham South,1,16,644
9885,518,549,Clapham South,1,16,644
9886,520,551,Clapham South,1,16,513
9887,521,553,Clapham South,1,16,644
9888,525,555,Clapham South,1,16,513
9889,528,556,Clapham South,1,17,644
9890,526,556,Clapham South,1,17,513
9891,530,558,Clapham South,1,17,644
9892,528,558,Clapham South,1,17,644
9893,530,559,Clapham South,1,17,644
9894,533,563,Clapham South,1,17,513
9895,536,565,Clapham South,1,17,644
9896,540,565,Clapham South,1,17,513
9897,537,565,Clapham South,1,17,513
9898,549,573,Clapham South,1,18,513
9899,551,576,Clapham South,1,18,513
9900,554,580,Clapham South,1,18,513
9901,552,581,Clapham South,1,18,513
9902,551,581,Clapham South,1,18,644
9903,553,585,Clapham South,1,18,644
9904,559,587,Clapham South,1,19,513
9905,572,598,Clapham South,1,19,513
9906,574,598,Clapham South,1,19,513
9907,580,605,Clapham South,1,20,644
9908,587,610,Clapham South,1,20,644
9909,590,614,Clapham South,1,20,513
9910,589,613,Clapham South,1,20,513
9911,608,633,Clapham South,1,22,644
9912,630,651,Clapham South,1,23,644
9913,638,664,Clapham South,1,24,513
9914,649,673,Clapham South,1,24,513
9915,660,682,Clapham South,1,25,644
9916,490,518,Clapham South,1,14,644
9917,538,565,Clapham South,1,17,513
9918,359,381,Clapham South,1,5,513
9919,407,431,Clapham South,1,8,513
9920,459,484,Clapham South,1,12,513
9921,535,563,Clapham South,1,17,513
9922,385,410,Clapham South,1,7,513
9923,455,482,Clapham South,1,12,644
9924,450,475,Clapham South,1,11,513
9925,477,506,Clapham South,1,13,644
9926,405,432,Clapham South,1,8,513
9927,472,503,Clapham South,1,13,513
9928,505,535,Clapham South,1,15,513
9929,437,466,Clapham South,1,11,513
9930,457,483,Clapham South,1,12,513
9931,524,557,Clapham South,1,17,644
9932,495,532,Clapham South,1,15,513
9933,487,517,Clapham South,1,14,513
9934,527,559,Clapham South,1,17,513
9935,463,487,Clapham South,1,12,513
9936,485,515,Clapham South,1,14,513
9937,487,517,Clapham South,1,14,513
9938,504,541,Clapham South,1,16,513
9939,508,543,Clapham South,1,16,513
9940,533,560,Clapham South,1,17,513
9941,443,467,Clapham South,1,11,513
9942,469,493,Clapham South,1,12,644
9943,489,519,Clapham South,1,14,513
9944,514,548,Clapham South,1,16,513
9945,527,556,Clapham South,1,17,513
9946,531,559,Clapham South,1,17,513
9947,553,580,Clapham South,1,18,513
9948,367,390,Clapham South,1,5,513
9949,436,461,Clapham South,1,10,513
9950,450,473,Clapham South,1,11,513
9951,491,520,Clapham South,1,14,513
9952,500,541,Clapham South,1,16,513
9953,513,545,Clapham South,1,16,644
9954,513,546,Clapham South,1,16,513
9955,653,677,Clapham South,1,25,513
9956,418,442,Clapham South,1,9,513
9957,442,468,Clapham South,1,11,644
9958,458,482,Clapham South,1,12,644
9959,476,506,Clapham South,1,13,644
9960,468,497,Clapham South,1,13,644
9961,511,544,Clapham South,1,16,513
9962,464,489,Clapham South,1,12,513
9963,429,452,Clapham South,1,10,513
9964,450,474,Clapham South,1,11,513
9965,468,493,Clapham South,1,12,513
9966,492,522,Clapham South,1,14,644
9967,496,531,Clapham South,1,15,644
9968,346,367,Clapham South,1,4,513
9969,420,445,Clapham South,1,9,513
9970,456,483,Clapham South,1,12,513
9971,457,483,Clapham South,1,12,513
9972,488,525,Clapham South,1,14,513
9973,548,574,Clapham South,1,18,513
9974,436,463,Clapham South,1,10,513
9975,444,469,Clapham South,1,11,513
9976,484,510,Clapham South,1,13,513
9977,528,556,Clapham South,1,17,644
9978,546,574,Clapham South,1,18,644
9979,470,496,Clapham South,1,13,513
9980,475,504,Clapham South,1,13,513
9981,488,516,Clapham South,1,14,644
9982,469,494,Clapham South,1,12,513
9983,412,437,Clapham South,1,9,513
9984,486,515,Clapham South,1,14,513
9985,527,558,Clapham South,1,17,644
9986,429,452,Clapham South,1,10,513
9987,463,488,Clapham South,1,12,644
9988,493,531,Clapham South,1,15,513
9989,329,360,Clapham South,1,3,644
9990,434,462,Clapham South,1,10,513
9991,458,482,Clapham South,1,12,513
9992,471,496,Clapham South,1,13,644
9993,482,511,Clapham South,1,14,513
9994,496,531,Clapham South,1,15,644
9995,552,581,Clapham South,1,18,513
9996,392,415,Clapham South,1,7,513
9997,458,485,Clapham South,1,12,644
9998,472,503,Clapham South,1,13,644
9999,630,658,Clapham South,1,23,644
10000,377,401,Clapham South,1,6,513
10001,403,424,Clapham South,1,8,513
10002,479,509,Clapham South,1,13,513
10003,494,532,Clapham South,1,15,513
10004,520,551,Clapham South,1,16,644
10005,554,580,Clapham South,1,18,513
10006,408,437,Clapham South,1,9,513
10007,458,482,Clapham South,1,12,644
10008,478,508,Clapham South,1,13,513
10009,496,530,Clapham South,1,15,513
10010,603,630,Clapham South,1,21,644
10011,455,482,Clapham South,1,12,513
10012,461,486,Clapham South,1,12,513
10013,473,504,Clapham South,1,13,513
10014,527,556,Clapham South,1,17,644
10015,544,569,Clapham South,1,17,644
10016,566,588,Clapham South,1,19,513
10017,437,469,Clapham South,1,11,513
10018,472,497,Clapham South,1,13,513
10019,490,521,Clapham South,1,14,513
10020,513,547,Clapham South,1,16,644
10021,391,414,Clapham South,1,7,513
10022,523,556,Clapham South,1,17,644
10023,509,543,Clapham South,1,16,644
10024,372,397,Clapham South,1,6,513
10025,412,436,Clapham South,1,9,513
10026,435,463,Clapham South,1,10,513
10027,449,470,Clapham South,1,11,644
10028,469,496,Clapham South,1,13,513
10029,476,506,Clapham South,1,13,644
10030,500,534,Clapham South,1,15,644
10031,592,616,Clapham South,1,21,513
10032,415,435,Clapham South,1,8,644
10033,424,449,Clapham South,1,9,644
10034,434,458,Clapham South,1,10,513
10035,455,483,Clapham South,1,12,513
10036,485,514,Clapham South,1,14,644
10037,491,518,Clapham South,1,14,644
10038,489,518,Clapham South,1,14,644
10039,598,619,Clapham South,1,21,644
10040,503,535,Clapham South,1,15,513
10041,499,531,Clapham South,1,15,644
10042,496,531,Clapham South,1,15,644
10043,495,533,Clapham South,1,15,513
10044,511,546,Clapham South,1,16,513
10045,502,540,Clapham South,1,15,513
10046,485,513,Clapham South,1,14,644
10047,515,549,Clapham South,1,16,513
10048,487,516,Clapham South,1,14,644
10049,468,497,Clapham South,1,13,513
10050,487,516,Clapham South,1,14,513
10051,491,528,Clapham South,1,15,644
10052,495,533,Clapham South,1,15,513
10053,512,545,Clapham South,1,16,513
10054,536,563,Clapham South,1,17,513
10055,542,567,Clapham South,1,17,644
10056,448,472,Clapham South,1,11,513
10057,507,536,Clapham South,1,15,644
10058,613,636,Clapham South,1,22,513
10059,648,672,Clapham South,1,24,513
10060,479,507,Clapham South,1,13,644
10061,515,549,Clapham South,1,16,513
10062,523,553,Clapham South,1,16,644
10063,500,536,Clapham South,1,15,644
10064,443,469,Clapham South,1,11,513
10065,414,437,Clapham South,1,9,513
10066,429,452,Clapham South,1,10,644
10067,447,471,Clapham South,1,11,644
10068,457,482,Clapham South,1,12,513
10069,456,482,Clapham South,1,12,513
10070,465,491,Clapham South,1,12,513
10071,481,508,Clapham South,1,13,513
10072,485,513,Clapham South,1,14,513
10073,507,539,Clapham South,1,15,644
10074,512,545,Clapham South,1,16,644
10075,521,552,Clapham South,1,16,513
10076,533,561,Clapham South,1,17,513
10077,573,598,Clapham South,1,19,513
10078,436,461,Clapham South,1,10,644
10079,449,472,Clapham South,1,11,513
10080,368,393,Clapham South,1,6,513
10081,442,467,Clapham South,1,11,513
10082,479,507,Clapham South,1,13,513
10083,426,451,Clapham South,1,10,513
10084,501,543,Clapham South,1,16,513
10085,520,554,Clapham South,1,16,513
10086,439,467,Clapham South,1,11,513
10087,445,469,Clapham South,1,11,513
10088,459,485,Clapham South,1,12,513
