,destination,arr_time_binned,arr_time,exit_time,total,hist_total
2647,Devons Road,9,0.0,0.0,0.0,0.0526315789474
2648,Devons Road,10,0.0,0.0,0.0,0.0263157894737
2649,Devons Road,12,0.0,0.0,0.0,0.0263157894737
2650,Devons Road,14,0.0,0.0,0.0,0.0263157894737
2651,Devons Road,15,0.0,0.0,0.0,0.0263157894737
2652,Devons Road,19,0.0,0.0,0.0,0.0789473684211
2653,Devons Road,20,0.0,0.0,0.0,0.0263157894737
2654,Devons Road,22,0.0,0.0,0.0,0.0263157894737
2655,Devons Road,25,0.0,0.0,0.0,0.0263157894737
2656,Devons Road,27,0.0,0.0,0.0,0.0526315789474
2657,Dollis Hill,6,0.0,0.0,0.0,0.0526315789474
2658,Dollis Hill,8,0.0,0.0,0.0,0.0263157894737
2659,Dollis Hill,9,0.0,0.0,0.0,0.0263157894737
2660,Dollis Hill,10,0.0,0.0,0.0,0.0526315789474
2661,Dollis Hill,11,0.0,0.0,0.0,0.210526315789
2662,Dollis Hill,12,0.0,0.0,0.0,0.131578947368
2663,Dollis Hill,13,0.0,0.0,0.0,0.0789473684211
2664,Dollis Hill,14,0.0,0.0,0.0,0.0526315789474
2665,Dollis Hill,16,0.0,0.0,0.0,0.0263157894737
2666,Dollis Hill,17,0.0,0.0,0.0,0.0789473684211
2667,Dollis Hill,18,0.0,0.0,0.0,0.0263157894737
2668,Dollis Hill,20,0.0,0.0,0.0,0.0789473684211
2669,Dollis Hill,21,0.0,0.0,0.0,0.0789473684211
2670,Dollis Hill,22,0.0,0.0,0.0,0.105263157895
2671,Dollis Hill,23,0.0,0.0,0.0,0.0263157894737
2672,Dollis Hill,24,0.0,0.0,0.0,0.0263157894737
2673,Dollis Hill,25,0.0,0.0,0.0,0.0263157894737
2674,Dollis Hill,26,0.0,0.0,0.0,0.157894736842
2675,Dollis Hill,27,0.0,0.0,0.0,0.0263157894737
2676,Drayton Park,17,0.0,0.0,0.0,0.0526315789474
2677,Drayton Park,20,610.0,633.0,1.0,0.0263157894737
2678,Drayton Park,25,0.0,0.0,0.0,0.0263157894737
2679,Drayton Park,27,0.0,0.0,0.0,0.0263157894737
2680,Ealing Broadway,1,0.0,0.0,0.0,0.0263157894737
2681,Ealing Broadway,3,0.0,0.0,0.0,0.447368421053
2682,Ealing Broadway,4,363.0,407.0,1.0,0.894736842105
2683,Ealing Broadway,5,0.0,0.0,0.0,0.131578947368
2684,Ealing Broadway,6,0.0,0.0,0.0,0.184210526316
2685,Ealing Broadway,7,0.0,0.0,0.0,0.394736842105
2686,Ealing Broadway,8,432.0,471.0,1.0,0.736842105263
2687,Ealing Broadway,9,0.0,0.0,0.0,0.447368421053
2688,Ealing Broadway,10,0.0,0.0,0.0,0.342105263158
2689,Ealing Broadway,11,0.0,0.0,0.0,0.447368421053
2690,Ealing Broadway,12,0.0,0.0,0.0,0.763157894737
2691,Ealing Broadway,13,500.0,546.0,1.0,0.868421052632
2692,Ealing Broadway,14,0.0,0.0,0.0,0.394736842105
2693,Ealing Broadway,15,0.0,0.0,0.0,0.315789473684
2694,Ealing Broadway,16,0.0,0.0,0.0,0.342105263158
2695,Ealing Broadway,17,0.0,0.0,0.0,0.368421052632
2696,Ealing Broadway,18,0.0,0.0,0.0,0.552631578947
2697,Ealing Broadway,19,0.0,0.0,0.0,0.526315789474
2698,Ealing Broadway,20,0.0,0.0,0.0,0.473684210526
2699,Ealing Broadway,21,0.0,0.0,0.0,0.578947368421
2700,Ealing Broadway,22,0.0,0.0,0.0,0.447368421053
2701,Ealing Broadway,23,649.0,688.0,1.0,0.53947368421
2702,Ealing Broadway,23,653.0,700.0,1.0,0.53947368421
2703,Ealing Broadway,24,0.0,0.0,0.0,0.657894736842
2704,Ealing Broadway,25,0.0,0.0,0.0,0.605263157895
2705,Ealing Broadway,26,0.0,0.0,0.0,0.973684210526
2706,Ealing Broadway,27,0.0,0.0,0.0,1.10526315789
2707,Ealing Common,7,0.0,0.0,0.0,0.0263157894737
2708,Ealing Common,8,0.0,0.0,0.0,0.0263157894737
2709,Ealing Common,9,0.0,0.0,0.0,0.0263157894737
2710,Ealing Common,11,0.0,0.0,0.0,0.0263157894737
2711,Ealing Common,12,0.0,0.0,0.0,0.0263157894737
2712,Ealing Common,13,0.0,0.0,0.0,0.0263157894737
2713,Ealing Common,16,0.0,0.0,0.0,0.0263157894737
2714,Ealing Common,18,0.0,0.0,0.0,0.0263157894737
2715,Ealing Common,22,0.0,0.0,0.0,0.0526315789474
2716,Ealing Common,23,655.0,698.0,1.0,0.0789473684211
2717,Ealing Common,24,0.0,0.0,0.0,0.0263157894737
2718,Ealing Common,25,0.0,0.0,0.0,0.0526315789474
2719,Ealing Common,26,0.0,0.0,0.0,0.0263157894737
2720,Ealing Common,27,0.0,0.0,0.0,0.0526315789474
2721,Earls Court,2,0.0,0.0,0.0,0.0263157894737
2722,Earls Court,4,0.0,0.0,0.0,0.0263157894737
2723,Earls Court,5,378.0,404.0,1.0,0.473684210526
2724,Earls Court,6,398.0,424.0,1.0,0.131578947368
2725,Earls Court,7,412.0,438.0,1.0,0.368421052632
2726,Earls Court,8,428.0,451.0,1.0,0.710526315789
2727,Earls Court,9,440.0,466.0,1.0,0.631578947368
2728,Earls Court,10,461.0,487.0,1.0,0.894736842105
2729,Earls Court,11,479.0,503.0,1.0,0.157894736842
2730,Earls Court,11,474.0,509.0,1.0,0.157894736842
2731,Earls Court,11,474.0,509.0,1.0,0.157894736842
2732,Earls Court,12,488.0,512.0,1.0,0.342105263158
2733,Earls Court,13,496.0,521.0,1.0,0.763157894737
2734,Earls Court,14,520.0,545.0,1.0,0.368421052631
2735,Earls Court,14,521.0,545.0,1.0,0.368421052631
2736,Earls Court,15,0.0,0.0,0.0,0.736842105263
2737,Earls Court,16,0.0,0.0,0.0,0.736842105263
2738,Earls Court,17,563.0,598.0,1.0,0.552631578947
2739,Earls Court,18,0.0,0.0,0.0,0.605263157895
2740,Earls Court,19,592.0,618.0,1.0,0.763157894737
2741,Earls Court,20,0.0,0.0,0.0,0.421052631579
2742,Earls Court,21,630.0,659.0,1.0,0.710526315789
2743,Earls Court,22,637.0,662.0,1.0,0.263157894737
2744,Earls Court,22,641.0,668.0,1.0,0.263157894737
2745,Earls Court,22,641.0,668.0,1.0,0.263157894737
2746,Earls Court,23,649.0,674.0,1.0,0.368421052631
2747,Earls Court,23,658.0,694.0,1.0,0.368421052631
2748,Earls Court,24,0.0,0.0,0.0,0.921052631579
2749,Earls Court,25,0.0,0.0,0.0,0.631578947368
2750,Earls Court,26,694.0,720.0,1.0,1.15789473684
2751,Earls Court,27,0.0,0.0,0.0,1.0
2752,Earlsfield,9,0.0,0.0,0.0,0.0263157894737
2753,Earlsfield,10,0.0,0.0,0.0,0.0526315789474
2754,Earlsfield,11,0.0,0.0,0.0,0.0526315789474
2755,Earlsfield,12,0.0,0.0,0.0,0.236842105263
2756,Earlsfield,13,0.0,0.0,0.0,0.184210526316
2757,Earlsfield,14,0.0,0.0,0.0,0.0789473684211
2758,Earlsfield,15,0.0,0.0,0.0,0.0789473684211
2759,Earlsfield,16,0.0,0.0,0.0,0.0526315789474
2760,Earlsfield,17,0.0,0.0,0.0,0.0526315789474
2761,Earlsfield,18,0.0,0.0,0.0,0.105263157895
2762,Earlsfield,19,0.0,0.0,0.0,0.105263157895
2763,Earlsfield,20,603.0,631.0,1.0,0.105263157895
2764,Earlsfield,21,0.0,0.0,0.0,0.105263157895
2765,Earlsfield,22,0.0,0.0,0.0,0.105263157895
2766,Earlsfield,23,0.0,0.0,0.0,0.184210526316
2767,Earlsfield,24,0.0,0.0,0.0,0.105263157895
2768,Earlsfield,25,0.0,0.0,0.0,0.184210526316
2769,Earlsfield,26,697.0,723.0,1.0,0.263157894737
2770,Earlsfield,27,0.0,0.0,0.0,0.184210526316
2771,East Acton,2,0.0,0.0,0.0,0.105263157895
2772,East Acton,4,0.0,0.0,0.0,0.0263157894737
2773,East Acton,5,378.0,410.0,1.0,0.092105263158
2774,East Acton,5,385.0,415.0,1.0,0.092105263158
2775,East Acton,6,0.0,0.0,0.0,0.0263157894737
2776,East Acton,7,0.0,0.0,0.0,0.0789473684211
2777,East Acton,8,424.0,458.0,1.0,0.315789473684
2778,East Acton,9,0.0,0.0,0.0,0.184210526316
2779,East Acton,10,0.0,0.0,0.0,0.105263157895
2780,East Acton,11,0.0,0.0,0.0,0.0789473684211
2781,East Acton,12,0.0,0.0,0.0,0.157894736842
2782,East Acton,14,0.0,0.0,0.0,0.157894736842
2783,East Acton,15,0.0,0.0,0.0,0.105263157895
2784,East Acton,16,0.0,0.0,0.0,0.184210526316
2785,East Acton,17,0.0,0.0,0.0,0.131578947368
2786,East Acton,18,0.0,0.0,0.0,0.0789473684211
2787,East Acton,19,0.0,0.0,0.0,0.0789473684211
2788,East Acton,20,0.0,0.0,0.0,0.0263157894737
2789,East Acton,21,0.0,0.0,0.0,0.0526315789474
2790,East Acton,22,0.0,0.0,0.0,0.105263157895
2791,East Acton,23,0.0,0.0,0.0,0.157894736842
2792,East Acton,24,0.0,0.0,0.0,0.131578947368
2793,East Acton,25,0.0,0.0,0.0,0.157894736842
2794,East Acton,26,703.0,737.0,1.0,0.078947368421
2795,East Acton,26,705.0,735.0,1.0,0.078947368421
2796,East Acton,27,0.0,0.0,0.0,0.210526315789
2797,East Dulwich,9,0.0,0.0,0.0,0.0263157894737
2798,East Dulwich,17,0.0,0.0,0.0,0.0263157894737
2799,East Dulwich,20,0.0,0.0,0.0,0.0263157894737
2800,East Dulwich,22,0.0,0.0,0.0,0.0263157894737
2801,East Dulwich,25,0.0,0.0,0.0,0.0263157894737
2802,East Finchley,2,0.0,0.0,0.0,0.0263157894737
2803,East Finchley,4,0.0,0.0,0.0,0.0263157894737
2804,East Finchley,5,0.0,0.0,0.0,0.0789473684211
2805,East Finchley,6,0.0,0.0,0.0,0.0263157894737
2806,East Finchley,8,0.0,0.0,0.0,0.0526315789474
2807,East Finchley,9,0.0,0.0,0.0,0.315789473684
2808,East Finchley,10,0.0,0.0,0.0,0.0789473684211
2809,East Finchley,11,0.0,0.0,0.0,0.0263157894737
2810,East Finchley,12,0.0,0.0,0.0,0.157894736842
2811,East Finchley,13,0.0,0.0,0.0,0.0789473684211
2812,East Finchley,14,515.0,548.0,1.0,0.105263157895
2813,East Finchley,15,0.0,0.0,0.0,0.236842105263
2814,East Finchley,16,0.0,0.0,0.0,0.263157894737
2815,East Finchley,17,556.0,589.0,1.0,0.144736842106
2816,East Finchley,17,556.0,589.0,1.0,0.144736842106
2817,East Finchley,18,0.0,0.0,0.0,0.184210526316
2818,East Finchley,19,594.0,636.0,1.0,0.342105263158
2819,East Finchley,20,0.0,0.0,0.0,0.157894736842
2820,East Finchley,21,621.0,657.0,1.0,0.289473684211
2821,East Finchley,22,0.0,0.0,0.0,0.263157894737
2822,East Finchley,23,0.0,0.0,0.0,0.368421052632
2823,East Finchley,24,0.0,0.0,0.0,0.5
2824,East Finchley,25,0.0,0.0,0.0,0.289473684211
2825,East Finchley,26,0.0,0.0,0.0,0.368421052632
2826,East Finchley,27,709.0,753.0,1.0,0.526315789474
2827,East Ham,1,0.0,0.0,0.0,0.0789473684211
2828,East Ham,2,0.0,0.0,0.0,0.0263157894737
2829,East Ham,3,0.0,0.0,0.0,0.236842105263
2830,East Ham,4,0.0,0.0,0.0,0.236842105263
2831,East Ham,5,377.0,413.0,1.0,0.157894736842
2832,East Ham,6,0.0,0.0,0.0,0.342105263158
2833,East Ham,7,0.0,0.0,0.0,0.684210526316
2834,East Ham,8,421.0,447.0,1.0,0.63157894737
2835,East Ham,8,426.0,456.0,1.0,0.63157894737
2836,East Ham,9,450.0,478.0,1.0,0.30701754386
2837,East Ham,9,444.0,467.0,1.0,0.30701754386
2838,East Ham,9,438.0,462.0,1.0,0.30701754386
2839,East Ham,10,0.0,0.0,0.0,0.631578947368
2840,East Ham,11,0.0,0.0,0.0,0.842105263158
2841,East Ham,12,0.0,0.0,0.0,0.368421052632
2842,East Ham,13,507.0,531.0,1.0,0.315789473684
2843,East Ham,14,511.0,541.0,1.0,0.131578947368
2844,East Ham,15,0.0,0.0,0.0,0.157894736842
2845,East Ham,16,0.0,0.0,0.0,0.263157894737
2846,East Ham,17,570.0,599.0,1.0,0.394736842105
2847,East Ham,18,575.0,598.0,1.0,0.394736842105
2848,East Ham,19,0.0,0.0,0.0,0.394736842105
2849,East Ham,20,0.0,0.0,0.0,0.447368421053
2850,East Ham,21,630.0,660.0,1.0,0.394736842105
2851,East Ham,22,642.0,666.0,1.0,0.157894736842
2852,East Ham,22,642.0,665.0,1.0,0.157894736842
2853,East Ham,22,641.0,666.0,1.0,0.157894736842
2854,East Ham,23,0.0,0.0,0.0,0.342105263158
2855,East Ham,24,0.0,0.0,0.0,0.394736842105
2856,East Ham,25,676.0,704.0,1.0,0.605263157895
2857,East Ham,26,0.0,0.0,0.0,0.578947368421
2858,East Ham,27,0.0,0.0,0.0,0.5
2859,East India,1,0.0,0.0,0.0,0.0526315789474
2860,East India,2,0.0,0.0,0.0,0.0526315789474
2861,East India,3,0.0,0.0,0.0,0.0526315789474
2862,East India,5,0.0,0.0,0.0,0.0526315789474
2863,East India,6,0.0,0.0,0.0,0.0263157894737
2864,East India,7,0.0,0.0,0.0,0.0789473684211
2865,East India,8,0.0,0.0,0.0,0.131578947368
2866,East India,9,0.0,0.0,0.0,0.131578947368
2867,East India,10,0.0,0.0,0.0,0.0789473684211
2868,East India,11,0.0,0.0,0.0,0.0526315789474
2869,East India,12,490.0,519.0,1.0,0.105263157894
2870,East India,12,491.0,512.0,1.0,0.105263157894
2871,East India,13,0.0,0.0,0.0,0.368421052632
2872,East India,14,522.0,541.0,1.0,0.168421052632
2873,East India,14,517.0,537.0,1.0,0.168421052632
2874,East India,14,517.0,537.0,1.0,0.168421052632
2875,East India,14,522.0,545.0,1.0,0.168421052632
2876,East India,14,524.0,544.0,1.0,0.168421052632
2877,East India,15,538.0,559.0,1.0,0.263157894737
2878,East India,15,538.0,559.0,1.0,0.263157894737
2879,East India,16,553.0,575.0,1.0,0.526315789474
2880,East India,17,0.0,0.0,0.0,0.473684210526
2881,East India,18,0.0,0.0,0.0,0.315789473684
2882,East India,19,0.0,0.0,0.0,0.368421052632
2883,East India,20,612.0,636.0,1.0,0.197368421053
2884,East India,20,613.0,636.0,1.0,0.197368421053
2885,East India,21,0.0,0.0,0.0,0.447368421053
2886,East India,22,0.0,0.0,0.0,0.263157894737
2887,East India,23,652.0,676.0,1.0,0.315789473684
2888,East India,24,0.0,0.0,0.0,0.368421052632
2889,East India,25,0.0,0.0,0.0,0.184210526316
2890,East India,26,0.0,0.0,0.0,0.315789473684
2891,East India,27,706.0,726.0,1.0,0.223684210527
2892,East India,27,709.0,726.0,1.0,0.223684210527
2893,East Putney,5,0.0,0.0,0.0,0.0526315789474
2894,East Putney,7,0.0,0.0,0.0,0.0789473684211
2895,East Putney,8,0.0,0.0,0.0,0.210526315789
2896,East Putney,9,437.0,472.0,1.0,0.0526315789474
2897,East Putney,10,0.0,0.0,0.0,0.0789473684211
2898,East Putney,11,0.0,0.0,0.0,0.0263157894737
2899,East Putney,13,0.0,0.0,0.0,0.105263157895
2900,East Putney,14,0.0,0.0,0.0,0.0789473684211
2901,East Putney,15,534.0,575.0,1.0,0.0789473684211
2902,East Putney,16,546.0,583.0,1.0,0.131578947368
2903,East Putney,17,0.0,0.0,0.0,0.0789473684211
2904,East Putney,18,576.0,612.0,1.0,0.157894736842
2905,East Putney,19,0.0,0.0,0.0,0.0526315789474
2906,East Putney,20,615.0,655.0,1.0,0.157894736842
2907,East Putney,21,0.0,0.0,0.0,0.0263157894737
2908,East Putney,22,0.0,0.0,0.0,0.210526315789
2909,East Putney,23,0.0,0.0,0.0,0.184210526316
2910,East Putney,24,0.0,0.0,0.0,0.157894736842
2911,East Putney,25,0.0,0.0,0.0,0.263157894737
2912,East Putney,26,0.0,0.0,0.0,0.131578947368
2913,East Putney,27,0.0,0.0,0.0,0.0789473684211
2914,Eastcote,4,0.0,0.0,0.0,0.0263157894737
2915,Eastcote,13,0.0,0.0,0.0,0.0263157894737
2916,Eastcote,15,0.0,0.0,0.0,0.0263157894737
2917,Eastcote,17,0.0,0.0,0.0,0.0263157894737
2918,Eastcote,18,0.0,0.0,0.0,0.0263157894737
2919,Eastcote,19,0.0,0.0,0.0,0.0526315789474
2920,Eastcote,21,0.0,0.0,0.0,0.0526315789474
2921,Eastcote,22,0.0,0.0,0.0,0.0263157894737
2922,Eastcote,24,0.0,0.0,0.0,0.0263157894737
2923,Eastcote,26,0.0,0.0,0.0,0.0263157894737
2924,Eastcote,27,0.0,0.0,0.0,0.0263157894737
2925,Edgware,1,0.0,0.0,0.0,0.184210526316
2926,Edgware,4,0.0,0.0,0.0,0.0263157894737
2927,Edgware,6,0.0,0.0,0.0,0.105263157895
2928,Edgware,7,412.0,458.0,1.0,0.447368421053
2929,Edgware,8,0.0,0.0,0.0,0.0263157894737
2930,Edgware,9,0.0,0.0,0.0,0.131578947368
2931,Edgware,10,0.0,0.0,0.0,0.0263157894737
2932,Edgware,11,0.0,0.0,0.0,0.0526315789474
2933,Edgware,12,0.0,0.0,0.0,0.105263157895
2934,Edgware,13,0.0,0.0,0.0,0.0263157894737
2935,Edgware,14,0.0,0.0,0.0,0.0263157894737
2936,Edgware,15,0.0,0.0,0.0,0.0526315789474
2937,Edgware,16,0.0,0.0,0.0,0.0789473684211
2938,Edgware,18,0.0,0.0,0.0,0.0526315789474
2939,Edgware,19,0.0,0.0,0.0,0.0526315789474
2940,Edgware,20,604.0,654.0,1.0,0.157894736842
2941,Edgware,21,0.0,0.0,0.0,0.131578947368
2942,Edgware,22,0.0,0.0,0.0,0.131578947368
2943,Edgware,23,0.0,0.0,0.0,0.131578947368
2944,Edgware,24,0.0,0.0,0.0,0.289473684211
2945,Edgware,25,678.0,726.0,1.0,0.157894736842
2946,Edgware,26,699.0,748.0,1.0,0.394736842105
2947,Edgware,27,0.0,0.0,0.0,0.289473684211
2948,Edgware Road,6,0.0,0.0,0.0,0.0263157894737
2949,Edgware Road,7,0.0,0.0,0.0,0.0263157894737
2950,Edgware Road,9,0.0,0.0,0.0,0.0526315789474
2951,Edgware Road,10,0.0,0.0,0.0,0.0526315789474
2952,Edgware Road,11,0.0,0.0,0.0,0.131578947368
2953,Edgware Road,12,491.0,511.0,1.0,0.0526315789475
2954,Edgware Road,12,492.0,517.0,1.0,0.0526315789475
2955,Edgware Road,13,0.0,0.0,0.0,0.131578947368
2956,Edgware Road,14,0.0,0.0,0.0,0.157894736842
2957,Edgware Road,15,0.0,0.0,0.0,0.0526315789474
2958,Edgware Road,16,0.0,0.0,0.0,0.105263157895
2959,Edgware Road,17,0.0,0.0,0.0,0.105263157895
2960,Edgware Road,18,580.0,601.0,1.0,0.157894736842
2961,Edgware Road,19,594.0,613.0,1.0,0.105263157895
2962,Edgware Road,20,601.0,622.0,1.0,0.131578947369
2963,Edgware Road,20,610.0,634.0,1.0,0.131578947369
2964,Edgware Road,21,0.0,0.0,0.0,0.157894736842
2965,Edgware Road,22,0.0,0.0,0.0,0.131578947368
2966,Edgware Road,23,648.0,679.0,1.0,0.0789473684211
2967,Edgware Road,24,661.0,682.0,1.0,0.105263157895
2968,Edgware Road,25,0.0,0.0,0.0,0.210526315789
2969,Edgware Road,26,696.0,718.0,1.0,0.210526315789
2970,Edgware Road,27,0.0,0.0,0.0,0.342105263158
2971,Edgware Road M,8,0.0,0.0,0.0,0.0263157894737
2972,Edgware Road M,10,0.0,0.0,0.0,0.0789473684211
2973,Edgware Road M,12,0.0,0.0,0.0,0.236842105263
2974,Edgware Road M,14,516.0,549.0,1.0,0.131578947368
2975,Edgware Road M,15,0.0,0.0,0.0,0.0526315789474
2976,Edgware Road M,16,548.0,578.0,1.0,0.315789473684
2977,Edgware Road M,17,0.0,0.0,0.0,0.157894736842
2978,Edgware Road M,18,0.0,0.0,0.0,0.131578947368
2979,Edgware Road M,19,0.0,0.0,0.0,0.105263157895
2980,Edgware Road M,20,0.0,0.0,0.0,0.157894736842
2981,Edgware Road M,21,0.0,0.0,0.0,0.0789473684211
2982,Edgware Road M,22,0.0,0.0,0.0,0.131578947368
2983,Edgware Road M,23,0.0,0.0,0.0,0.131578947368
2984,Edgware Road M,24,0.0,0.0,0.0,0.315789473684
2985,Edgware Road M,25,0.0,0.0,0.0,0.184210526316
2986,Edgware Road M,26,0.0,0.0,0.0,0.105263157895
2987,Edgware Road M,27,0.0,0.0,0.0,0.157894736842
2988,Edmonton Green,10,0.0,0.0,0.0,0.0263157894737
2989,Edmonton Green,12,0.0,0.0,0.0,0.0263157894737
2990,Edmonton Green,13,0.0,0.0,0.0,0.0263157894737
2991,Edmonton Green,14,0.0,0.0,0.0,0.0263157894737
2992,Edmonton Green,17,0.0,0.0,0.0,0.0263157894737
2993,Edmonton Green,20,0.0,0.0,0.0,0.0526315789474
2994,Edmonton Green,23,0.0,0.0,0.0,0.0526315789474
2995,Edmonton Green,24,0.0,0.0,0.0,0.0263157894737
2996,Edmonton Green,25,0.0,0.0,0.0,0.105263157895
2997,Edmonton Green,27,0.0,0.0,0.0,0.0263157894737
2998,Elephant & Castle,3,0.0,0.0,0.0,0.0526315789474
2999,Elephant & Castle,4,0.0,0.0,0.0,0.0526315789474
3000,Elephant & Castle,5,0.0,0.0,0.0,0.0789473684211
3001,Elephant & Castle,6,0.0,0.0,0.0,0.0789473684211
3002,Elephant & Castle,7,0.0,0.0,0.0,0.0789473684211
3003,Elephant & Castle,8,0.0,0.0,0.0,0.0789473684211
3004,Elephant & Castle,9,0.0,0.0,0.0,0.210526315789
3005,Elephant & Castle,10,0.0,0.0,0.0,0.157894736842
3006,Elephant & Castle,11,477.0,488.0,1.0,0.789473684211
3007,Elephant & Castle,12,482.0,495.0,1.0,0.657894736842
3008,Elephant & Castle,13,496.0,508.0,1.0,0.921052631579
3009,Elephant & Castle,14,514.0,531.0,1.0,0.894736842105
3010,Elephant & Castle,15,529.0,545.0,1.0,0.921052631579
3011,Elephant & Castle,16,0.0,0.0,0.0,0.763157894737
3012,Elephant & Castle,17,556.0,572.0,1.0,0.815789473684
3013,Elephant & Castle,18,573.0,583.0,1.0,0.447368421053
3014,Elephant & Castle,18,583.0,596.0,1.0,0.447368421053
3015,Elephant & Castle,19,586.0,599.0,1.0,0.684210526316
3016,Elephant & Castle,20,603.0,615.0,1.0,1.07894736842
3017,Elephant & Castle,21,0.0,0.0,0.0,0.894736842105
3018,Elephant & Castle,22,0.0,0.0,0.0,1.07894736842
3019,Elephant & Castle,23,659.0,677.0,1.0,0.16447368421
3020,Elephant & Castle,23,646.0,661.0,1.0,0.16447368421
3021,Elephant & Castle,23,659.0,678.0,1.0,0.16447368421
3022,Elephant & Castle,23,655.0,667.0,1.0,0.16447368421
3023,Elephant & Castle,24,666.0,679.0,1.0,0.868421052632
3024,Elephant & Castle,25,682.0,692.0,1.0,1.15789473684
3025,Elephant & Castle,26,694.0,706.0,1.0,1.23684210526
3026,Elephant & Castle,27,707.0,724.0,1.0,1.05263157895
3027,Elm Park,5,0.0,0.0,0.0,0.105263157895
3028,Elm Park,7,0.0,0.0,0.0,0.157894736842
3029,Elm Park,8,0.0,0.0,0.0,0.0789473684211
3030,Elm Park,9,0.0,0.0,0.0,0.0263157894737
3031,Elm Park,10,0.0,0.0,0.0,0.0263157894737
3032,Elm Park,11,0.0,0.0,0.0,0.0263157894737
3033,Elm Park,12,0.0,0.0,0.0,0.0263157894737
3034,Elm Park,13,0.0,0.0,0.0,0.0789473684211
3035,Elm Park,14,512.0,556.0,1.0,0.0526315789474
3036,Elm Park,15,0.0,0.0,0.0,0.0263157894737
3037,Elm Park,17,0.0,0.0,0.0,0.0263157894737
3038,Elm Park,20,0.0,0.0,0.0,0.0526315789474
3039,Elm Park,21,0.0,0.0,0.0,0.0263157894737
3040,Elm Park,22,0.0,0.0,0.0,0.105263157895
3041,Elm Park,24,0.0,0.0,0.0,0.131578947368
3042,Elm Park,25,0.0,0.0,0.0,0.131578947368
3043,Elm Park,26,0.0,0.0,0.0,0.105263157895
3044,Elm Park,27,0.0,0.0,0.0,0.184210526316
3045,Elstree & Borehamwood,19,0.0,0.0,0.0,0.0263157894737
3046,Elstree & Borehamwood,22,0.0,0.0,0.0,0.0263157894737
3047,Elstree & Borehamwood,24,0.0,0.0,0.0,0.0263157894737
3048,Elstree & Borehamwood,26,0.0,0.0,0.0,0.0263157894737
3049,Eltham,11,0.0,0.0,0.0,0.0263157894737
3050,Eltham,15,0.0,0.0,0.0,0.0263157894737
3051,Eltham,24,0.0,0.0,0.0,0.0263157894737
3052,Eltham,26,0.0,0.0,0.0,0.0526315789474
3053,Embankment,1,0.0,0.0,0.0,0.0789473684211
3054,Embankment,2,0.0,0.0,0.0,0.0526315789474
3055,Embankment,3,0.0,0.0,0.0,0.0263157894737
3056,Embankment,4,370.0,387.0,1.0,0.184210526316
3057,Embankment,5,0.0,0.0,0.0,0.184210526316
3058,Embankment,6,0.0,0.0,0.0,0.210526315789
3059,Embankment,7,417.0,428.0,1.0,0.201754385965
3060,Embankment,7,407.0,416.0,1.0,0.201754385965
3061,Embankment,7,417.0,428.0,1.0,0.201754385965
3062,Embankment,8,0.0,0.0,0.0,0.631578947368
3063,Embankment,9,449.0,459.0,1.0,0.166666666667
3064,Embankment,9,449.0,459.0,1.0,0.166666666667
3065,Embankment,9,437.0,448.0,1.0,0.166666666667
3066,Embankment,10,454.0,464.0,1.0,0.723684210525
3067,Embankment,10,461.0,470.0,1.0,0.723684210525
3068,Embankment,11,476.0,486.0,1.0,1.13157894737
3069,Embankment,12,485.0,497.0,1.0,0.921052631579
3070,Embankment,13,502.0,513.0,1.0,1.47368421053
3071,Embankment,14,522.0,532.0,1.0,0.315789473684
3072,Embankment,14,519.0,528.0,1.0,0.315789473684
3073,Embankment,14,519.0,529.0,1.0,0.315789473684
3074,Embankment,14,520.0,530.0,1.0,0.315789473684
3075,Embankment,14,517.0,528.0,1.0,0.315789473684
3076,Embankment,14,517.0,526.0,1.0,0.315789473684
3077,Embankment,14,519.0,528.0,1.0,0.315789473684
3078,Embankment,14,520.0,530.0,1.0,0.315789473684
3079,Embankment,15,528.0,543.0,1.0,1.94736842105
3080,Embankment,16,547.0,558.0,1.0,0.337719298245
3081,Embankment,16,554.0,564.0,1.0,0.337719298245
3082,Embankment,16,544.0,554.0,1.0,0.337719298245
3083,Embankment,16,548.0,558.0,1.0,0.337719298245
3084,Embankment,16,544.0,555.0,1.0,0.337719298245
3085,Embankment,16,542.0,552.0,1.0,0.337719298245
3086,Embankment,17,561.0,579.0,1.0,0.415789473684
3087,Embankment,17,560.0,577.0,1.0,0.415789473684
3088,Embankment,17,559.0,577.0,1.0,0.415789473684
3089,Embankment,17,564.0,578.0,1.0,0.415789473684
3090,Embankment,17,558.0,568.0,1.0,0.415789473684
3091,Embankment,18,571.0,581.0,1.0,2.39473684211
3092,Embankment,19,594.0,604.0,1.0,0.88596491228
3093,Embankment,19,593.0,604.0,1.0,0.88596491228
3094,Embankment,19,594.0,604.0,1.0,0.88596491228
3095,Embankment,20,610.0,620.0,1.0,0.798245614037
3096,Embankment,20,608.0,618.0,1.0,0.798245614037
3097,Embankment,20,610.0,620.0,1.0,0.798245614037
3098,Embankment,21,625.0,637.0,1.0,2.60526315789
3099,Embankment,22,634.0,643.0,1.0,1.21929824561
3100,Embankment,22,642.0,653.0,1.0,1.21929824561
3101,Embankment,22,636.0,645.0,1.0,1.21929824561
3102,Embankment,23,660.0,671.0,1.0,0.697368421052
3103,Embankment,23,659.0,672.0,1.0,0.697368421052
