,origin,exit_time_binned,arr_time,exit_time,total,hist_total
15422,Hampstead,9,426.0,450.0,1.0,1.36315789474
15423,Hampstead,9,406.0,437.0,1.0,1.36315789474
15424,Hampstead,9,414.0,443.0,1.0,1.36315789474
15425,Hampstead,10,433.0,462.0,1.0,1.2850877193
15426,Hampstead,10,432.0,457.0,1.0,1.2850877193
15427,Hampstead,10,436.0,462.0,1.0,1.2850877193
15428,Hampstead,10,432.0,462.0,1.0,1.2850877193
15429,Hampstead,10,426.0,451.0,1.0,1.2850877193
15430,Hampstead,10,433.0,462.0,1.0,1.2850877193
15431,Hampstead,11,444.0,480.0,1.0,1.6447368421
15432,Hampstead,11,454.0,480.0,1.0,1.6447368421
15433,Hampstead,11,452.0,480.0,1.0,1.6447368421
15434,Hampstead,11,439.0,472.0,1.0,1.6447368421
15435,Hampstead,11,442.0,472.0,1.0,1.6447368421
15436,Hampstead,11,443.0,472.0,1.0,1.6447368421
15437,Hampstead,12,452.0,481.0,1.0,1.60855263158
15438,Hampstead,12,460.0,485.0,1.0,1.60855263158
15439,Hampstead,12,454.0,481.0,1.0,1.60855263158
15440,Hampstead,12,449.0,481.0,1.0,1.60855263158
15441,Hampstead,12,465.0,493.0,1.0,1.60855263158
15442,Hampstead,12,460.0,486.0,1.0,1.60855263158
15443,Hampstead,12,460.0,485.0,1.0,1.60855263158
15444,Hampstead,12,463.0,493.0,1.0,1.60855263158
15445,Hampstead,13,477.0,506.0,1.0,1.53618421053
15446,Hampstead,13,476.0,506.0,1.0,1.53618421053
15447,Hampstead,13,479.0,504.0,1.0,1.53618421053
15448,Hampstead,13,473.0,499.0,1.0,1.53618421053
15449,Hampstead,13,477.0,508.0,1.0,1.53618421053
15450,Hampstead,13,469.0,499.0,1.0,1.53618421053
15451,Hampstead,13,474.0,506.0,1.0,1.53618421053
15452,Hampstead,13,477.0,506.0,1.0,1.53618421053
15453,Hampstead,14,485.0,518.0,1.0,0.719298245614
15454,Hampstead,14,491.0,519.0,1.0,0.719298245614
15455,Hampstead,14,489.0,520.0,1.0,0.719298245614
15456,Hampstead,14,488.0,520.0,1.0,0.719298245614
15457,Hampstead,14,491.0,521.0,1.0,0.719298245614
15458,Hampstead,14,483.0,519.0,1.0,0.719298245614
15459,Hampstead,14,488.0,519.0,1.0,0.719298245614
15460,Hampstead,14,483.0,517.0,1.0,0.719298245614
15461,Hampstead,14,489.0,520.0,1.0,0.719298245614
15462,Hampstead,14,487.0,519.0,1.0,0.719298245614
15463,Hampstead,14,490.0,519.0,1.0,0.719298245614
15464,Hampstead,14,491.0,522.0,1.0,0.719298245614
15465,Hampstead,15,500.0,533.0,1.0,0.522556390977
15466,Hampstead,15,510.0,537.0,1.0,0.522556390977
15467,Hampstead,15,500.0,533.0,1.0,0.522556390977
15468,Hampstead,15,494.0,528.0,1.0,0.522556390977
15469,Hampstead,15,499.0,533.0,1.0,0.522556390977
15470,Hampstead,15,501.0,532.0,1.0,0.522556390977
15471,Hampstead,15,506.0,539.0,1.0,0.522556390977
15472,Hampstead,15,494.0,528.0,1.0,0.522556390977
15473,Hampstead,15,505.0,535.0,1.0,0.522556390977
15474,Hampstead,15,495.0,528.0,1.0,0.522556390977
15475,Hampstead,15,506.0,537.0,1.0,0.522556390977
15476,Hampstead,15,499.0,534.0,1.0,0.522556390977
15477,Hampstead,15,493.0,528.0,1.0,0.522556390977
15478,Hampstead,15,505.0,537.0,1.0,0.522556390977
15479,Hampstead,16,515.0,543.0,1.0,0.389473684211
15480,Hampstead,16,527.0,555.0,1.0,0.389473684211
15481,Hampstead,16,523.0,555.0,1.0,0.389473684211
15482,Hampstead,16,515.0,544.0,1.0,0.389473684211
15483,Hampstead,16,527.0,555.0,1.0,0.389473684211
15484,Hampstead,16,510.0,543.0,1.0,0.389473684211
15485,Hampstead,16,518.0,549.0,1.0,0.389473684211
15486,Hampstead,16,518.0,548.0,1.0,0.389473684211
15487,Hampstead,16,520.0,549.0,1.0,0.389473684211
15488,Hampstead,16,524.0,555.0,1.0,0.389473684211
15489,Hampstead,16,516.0,548.0,1.0,0.389473684211
15490,Hampstead,16,515.0,544.0,1.0,0.389473684211
15491,Hampstead,16,520.0,548.0,1.0,0.389473684211
15492,Hampstead,16,526.0,555.0,1.0,0.389473684211
15493,Hampstead,16,518.0,549.0,1.0,0.389473684211
15494,Hampstead,17,534.0,565.0,1.0,0.334210526316
15495,Hampstead,17,535.0,564.0,1.0,0.334210526316
15496,Hampstead,17,532.0,565.0,1.0,0.334210526316
15497,Hampstead,17,530.0,565.0,1.0,0.334210526316
15498,Hampstead,17,531.0,563.0,1.0,0.334210526316
15499,Hampstead,17,525.0,556.0,1.0,0.334210526316
15500,Hampstead,17,538.0,568.0,1.0,0.334210526316
15501,Hampstead,17,530.0,565.0,1.0,0.334210526316
15502,Hampstead,17,541.0,567.0,1.0,0.334210526316
15503,Hampstead,17,530.0,563.0,1.0,0.334210526316
15504,Hampstead,18,545.0,576.0,1.0,0.236842105263
15505,Hampstead,18,549.0,580.0,1.0,0.236842105263
15506,Hampstead,18,554.0,581.0,1.0,0.236842105263
15507,Hampstead,18,546.0,575.0,1.0,0.236842105263
15508,Hampstead,18,543.0,575.0,1.0,0.236842105263
15509,Hampstead,18,556.0,581.0,1.0,0.236842105263
15510,Hampstead,18,547.0,575.0,1.0,0.236842105263
15511,Hampstead,18,551.0,582.0,1.0,0.236842105263
15512,Hampstead,18,550.0,582.0,1.0,0.236842105263
15513,Hampstead,18,541.0,576.0,1.0,0.236842105263
15514,Hampstead,18,544.0,576.0,1.0,0.236842105263
15515,Hampstead,18,545.0,575.0,1.0,0.236842105263
15516,Hampstead,18,556.0,580.0,1.0,0.236842105263
15517,Hampstead,19,559.0,588.0,1.0,0.434210526315
15518,Hampstead,19,568.0,595.0,1.0,0.434210526315
15519,Hampstead,19,566.0,594.0,1.0,0.434210526315
15520,Hampstead,19,557.0,588.0,1.0,0.434210526315
15521,Hampstead,19,562.0,587.0,1.0,0.434210526315
15522,Hampstead,19,560.0,587.0,1.0,0.434210526315
15523,Hampstead,20,577.0,608.0,1.0,1.15789473684
15524,Hampstead,20,572.0,602.0,1.0,1.15789473684
15525,Hampstead,21,592.0,625.0,1.0,0.815789473685
15526,Hampstead,21,584.0,617.0,1.0,0.815789473685
15527,Hampstead,22,609.0,638.0,1.0,0.252631578948
15528,Hampstead,22,610.0,637.0,1.0,0.252631578948
15529,Hampstead,22,606.0,639.0,1.0,0.252631578948
15530,Hampstead,22,609.0,639.0,1.0,0.252631578948
15531,Hampstead,22,611.0,637.0,1.0,0.252631578948
15532,Hampstead,23,621.0,650.0,1.0,1.23684210526
15533,Hampstead,24,0.0,0.0,0.0,1.10526315789
15534,Hampstead,25,660.0,690.0,1.0,1.21052631579
15535,Hampstead,26,672.0,704.0,1.0,0.0263157894737
15536,Hampstead Heath,11,0.0,0.0,0.0,0.0263157894737
15537,Hampstead Heath,13,0.0,0.0,0.0,0.105263157895
15538,Hampstead Heath,14,0.0,0.0,0.0,0.0263157894737
15539,Hampstead Heath,15,0.0,0.0,0.0,0.0263157894737
15540,Hampstead Heath,16,0.0,0.0,0.0,0.0263157894737
15541,Hampstead Heath,18,0.0,0.0,0.0,0.0263157894737
15542,Hampstead Heath,19,0.0,0.0,0.0,0.0263157894737
15543,Hampstead Heath,24,0.0,0.0,0.0,0.0263157894737
15544,Hampton,1,0.0,0.0,0.0,0.131578947368
15545,Hampton,4,0.0,0.0,0.0,0.236842105263
15546,Hampton,5,329.0,384.0,1.0,0.657894736842
15547,Hampton,6,0.0,0.0,0.0,0.447368421053
15548,Hampton,7,0.0,0.0,0.0,1.44736842105
15549,Hampton,8,378.0,433.0,1.0,1.44736842105
15550,Hampton,9,0.0,0.0,0.0,1.81578947368
15551,Hampton,10,403.0,464.0,1.0,1.47368421053
15552,Hampton,11,403.0,468.0,1.0,1.02631578947
15553,Hampton,12,0.0,0.0,0.0,0.605263157895
15554,Hampton,13,434.0,502.0,1.0,0.121052631579
15555,Hampton,13,435.0,496.0,1.0,0.121052631579
15556,Hampton,13,437.0,496.0,1.0,0.121052631579
15557,Hampton,13,436.0,500.0,1.0,0.121052631579
15558,Hampton,13,435.0,499.0,1.0,0.121052631579
15559,Hampton,14,456.0,520.0,1.0,0.315789473684
15560,Hampton,15,469.0,534.0,1.0,0.115789473684
15561,Hampton,15,468.0,534.0,1.0,0.115789473684
15562,Hampton,15,467.0,537.0,1.0,0.115789473684
15563,Hampton,15,467.0,535.0,1.0,0.115789473684
15564,Hampton,15,454.0,535.0,1.0,0.115789473684
15565,Hampton,16,468.0,543.0,1.0,0.394736842105
15566,Hampton,17,498.0,563.0,1.0,0.131578947369
15567,Hampton,17,497.0,560.0,1.0,0.131578947369
15568,Hampton,18,525.0,582.0,1.0,0.210526315789
15569,Hampton,19,0.0,0.0,0.0,0.105263157895
15570,Hampton,20,0.0,0.0,0.0,0.131578947368
15571,Hampton,21,0.0,0.0,0.0,0.315789473684
15572,Hampton,22,0.0,0.0,0.0,0.131578947368
15573,Hampton,23,0.0,0.0,0.0,0.210526315789
15574,Hampton Court,2,0.0,0.0,0.0,0.184210526316
15575,Hampton Court,3,0.0,0.0,0.0,0.447368421053
15576,Hampton Court,4,0.0,0.0,0.0,0.157894736842
15577,Hampton Court,5,0.0,0.0,0.0,0.552631578947
15578,Hampton Court,6,0.0,0.0,0.0,0.526315789474
15579,Hampton Court,7,0.0,0.0,0.0,1.02631578947
15580,Hampton Court,8,381.0,425.0,1.0,0.5
15581,Hampton Court,9,0.0,0.0,0.0,1.97368421053
15582,Hampton Court,10,407.0,465.0,1.0,0.131578947369
15583,Hampton Court,10,407.0,461.0,1.0,0.131578947369
15584,Hampton Court,10,411.0,465.0,1.0,0.131578947369
15585,Hampton Court,10,410.0,458.0,1.0,0.131578947369
15586,Hampton Court,11,0.0,0.0,0.0,2.34210526316
15587,Hampton Court,12,429.0,493.0,1.0,0.131578947369
15588,Hampton Court,12,440.0,493.0,1.0,0.131578947369
15589,Hampton Court,12,441.0,483.0,1.0,0.131578947369
15590,Hampton Court,12,441.0,493.0,1.0,0.131578947369
15591,Hampton Court,13,442.0,496.0,1.0,2.23684210526
15592,Hampton Court,14,472.0,520.0,1.0,0.157894736842
15593,Hampton Court,15,471.0,532.0,1.0,0.0657894736842
15594,Hampton Court,15,456.0,532.0,1.0,0.0657894736842
15595,Hampton Court,15,470.0,534.0,1.0,0.0657894736842
15596,Hampton Court,15,471.0,534.0,1.0,0.0657894736842
15597,Hampton Court,15,469.0,532.0,1.0,0.0657894736842
15598,Hampton Court,15,472.0,537.0,1.0,0.0657894736842
15599,Hampton Court,16,497.0,550.0,1.0,0.0789473684211
15600,Hampton Court,17,500.0,559.0,1.0,0.118421052631
15601,Hampton Court,17,502.0,560.0,1.0,0.118421052631
15602,Hampton Court,18,0.0,0.0,0.0,0.0526315789474
15603,Hampton Court,19,0.0,0.0,0.0,0.289473684211
15604,Hampton Court,20,547.0,609.0,1.0,0.0789473684211
15605,Hampton Court,21,0.0,0.0,0.0,0.184210526316
15606,Hampton Court,22,0.0,0.0,0.0,0.0526315789474
15607,Hampton Court,23,0.0,0.0,0.0,0.105263157895
15608,Hampton Wick,2,0.0,0.0,0.0,0.552631578947
15609,Hampton Wick,4,0.0,0.0,0.0,0.0263157894737
15610,Hampton Wick,5,341.0,385.0,1.0,0.263157894737
15611,Hampton Wick,6,0.0,0.0,0.0,0.973684210526
15612,Hampton Wick,7,0.0,0.0,0.0,0.842105263158
15613,Hampton Wick,8,0.0,0.0,0.0,0.842105263158
15614,Hampton Wick,9,402.0,447.0,1.0,1.26315789474
15615,Hampton Wick,10,420.0,464.0,1.0,0.552631578945
15616,Hampton Wick,10,418.0,464.0,1.0,0.552631578945
15617,Hampton Wick,11,0.0,0.0,0.0,1.36842105263
15618,Hampton Wick,12,0.0,0.0,0.0,0.947368421053
15619,Hampton Wick,13,443.0,502.0,1.0,0.46052631579
15620,Hampton Wick,13,443.0,499.0,1.0,0.46052631579
15621,Hampton Wick,14,462.0,516.0,1.0,0.118421052631
15622,Hampton Wick,14,457.0,519.0,1.0,0.118421052631
15623,Hampton Wick,14,471.0,523.0,1.0,0.118421052631
15624,Hampton Wick,14,458.0,513.0,1.0,0.118421052631
15625,Hampton Wick,15,472.0,534.0,1.0,0.118421052631
15626,Hampton Wick,15,479.0,540.0,1.0,0.118421052631
15627,Hampton Wick,15,470.0,526.0,1.0,0.118421052631
15628,Hampton Wick,15,475.0,540.0,1.0,0.118421052631
15629,Hampton Wick,16,498.0,546.0,1.0,0.118421052631
15630,Hampton Wick,16,494.0,549.0,1.0,0.118421052631
15631,Hampton Wick,17,0.0,0.0,0.0,0.131578947368
15632,Hampton Wick,18,521.0,573.0,1.0,0.184210526316
15633,Hampton Wick,19,0.0,0.0,0.0,0.210526315789
15634,Hampton Wick,20,552.0,605.0,1.0,0.131578947368
15635,Hampton Wick,21,0.0,0.0,0.0,0.105263157895
15636,Hampton Wick,23,0.0,0.0,0.0,0.105263157895
15637,Hampton Wick,24,0.0,0.0,0.0,0.157894736842
15638,Hanger Lane,1,0.0,0.0,0.0,1.07894736842
15639,Hanger Lane,2,0.0,0.0,0.0,0.947368421053
15640,Hanger Lane,3,0.0,0.0,0.0,1.05263157895
15641,Hanger Lane,4,325.0,367.0,1.0,0.82894736842
15642,Hanger Lane,4,334.0,368.0,1.0,0.82894736842
15643,Hanger Lane,5,0.0,0.0,0.0,1.10526315789
15644,Hanger Lane,6,353.0,401.0,1.0,0.763157894737
15645,Hanger Lane,6,358.0,392.0,1.0,0.763157894737
15646,Hanger Lane,6,368.0,402.0,1.0,0.763157894737
15647,Hanger Lane,7,0.0,0.0,0.0,2.15789473684
15648,Hanger Lane,8,390.0,422.0,1.0,1.21052631579
15649,Hanger Lane,8,400.0,433.0,1.0,1.21052631579
15650,Hanger Lane,8,399.0,432.0,1.0,1.21052631579
15651,Hanger Lane,9,409.0,444.0,1.0,1.60526315789
15652,Hanger Lane,9,419.0,450.0,1.0,1.60526315789
15653,Hanger Lane,9,411.0,444.0,1.0,1.60526315789
15654,Hanger Lane,10,420.0,456.0,1.0,8.26315789474
15655,Hanger Lane,11,427.0,466.0,1.0,1.25438596491
15656,Hanger Lane,11,423.0,471.0,1.0,1.25438596491
15657,Hanger Lane,11,439.0,476.0,1.0,1.25438596491
15658,Hanger Lane,11,435.0,475.0,1.0,1.25438596491
15659,Hanger Lane,11,439.0,476.0,1.0,1.25438596491
15660,Hanger Lane,11,433.0,466.0,1.0,1.25438596491
15661,Hanger Lane,12,444.0,481.0,1.0,1.17631578947
15662,Hanger Lane,12,450.0,483.0,1.0,1.17631578947
15663,Hanger Lane,12,450.0,489.0,1.0,1.17631578947
15664,Hanger Lane,12,460.0,493.0,1.0,1.17631578947
15665,Hanger Lane,12,457.0,493.0,1.0,1.17631578947
15666,Hanger Lane,12,456.0,493.0,1.0,1.17631578947
15667,Hanger Lane,12,459.0,492.0,1.0,1.17631578947
15668,Hanger Lane,12,459.0,493.0,1.0,1.17631578947
15669,Hanger Lane,12,460.0,493.0,1.0,1.17631578947
15670,Hanger Lane,12,457.0,492.0,1.0,1.17631578947
15671,Hanger Lane,13,463.0,498.0,1.0,1.05263157895
15672,Hanger Lane,13,462.0,498.0,1.0,1.05263157895
15673,Hanger Lane,13,461.0,498.0,1.0,1.05263157895
15674,Hanger Lane,13,462.0,503.0,1.0,1.05263157895
15675,Hanger Lane,13,465.0,505.0,1.0,1.05263157895
15676,Hanger Lane,13,460.0,499.0,1.0,1.05263157895
15677,Hanger Lane,13,465.0,504.0,1.0,1.05263157895
15678,Hanger Lane,13,469.0,504.0,1.0,1.05263157895
15679,Hanger Lane,13,467.0,506.0,1.0,1.05263157895
15680,Hanger Lane,13,468.0,504.0,1.0,1.05263157895
15681,Hanger Lane,13,467.0,504.0,1.0,1.05263157895
15682,Hanger Lane,14,481.0,516.0,1.0,0.431578947369
15683,Hanger Lane,14,489.0,525.0,1.0,0.431578947369
15684,Hanger Lane,14,489.0,525.0,1.0,0.431578947369
15685,Hanger Lane,14,488.0,524.0,1.0,0.431578947369
15686,Hanger Lane,14,481.0,515.0,1.0,0.431578947369
15687,Hanger Lane,14,472.0,511.0,1.0,0.431578947369
15688,Hanger Lane,14,472.0,511.0,1.0,0.431578947369
15689,Hanger Lane,14,482.0,515.0,1.0,0.431578947369
15690,Hanger Lane,14,475.0,511.0,1.0,0.431578947369
15691,Hanger Lane,14,479.0,515.0,1.0,0.431578947369
15692,Hanger Lane,14,483.0,525.0,1.0,0.431578947369
15693,Hanger Lane,14,482.0,515.0,1.0,0.431578947369
15694,Hanger Lane,14,473.0,512.0,1.0,0.431578947369
15695,Hanger Lane,14,489.0,524.0,1.0,0.431578947369
15696,Hanger Lane,14,477.0,515.0,1.0,0.431578947369
15697,Hanger Lane,15,484.0,530.0,1.0,0.225563909774
15698,Hanger Lane,15,498.0,537.0,1.0,0.225563909774
15699,Hanger Lane,15,497.0,537.0,1.0,0.225563909774
15700,Hanger Lane,15,497.0,537.0,1.0,0.225563909774
15701,Hanger Lane,15,493.0,531.0,1.0,0.225563909774
15702,Hanger Lane,15,493.0,536.0,1.0,0.225563909774
15703,Hanger Lane,15,495.0,532.0,1.0,0.225563909774
15704,Hanger Lane,15,488.0,536.0,1.0,0.225563909774
15705,Hanger Lane,15,491.0,530.0,1.0,0.225563909774
15706,Hanger Lane,15,483.0,526.0,1.0,0.225563909774
15707,Hanger Lane,15,495.0,531.0,1.0,0.225563909774
15708,Hanger Lane,15,495.0,536.0,1.0,0.225563909774
15709,Hanger Lane,15,495.0,536.0,1.0,0.225563909774
15710,Hanger Lane,15,497.0,537.0,1.0,0.225563909774
15711,Hanger Lane,16,504.0,544.0,1.0,0.298245614035
15712,Hanger Lane,16,508.0,553.0,1.0,0.298245614035
15713,Hanger Lane,16,501.0,545.0,1.0,0.298245614035
15714,Hanger Lane,16,504.0,550.0,1.0,0.298245614035
15715,Hanger Lane,16,504.0,545.0,1.0,0.298245614035
15716,Hanger Lane,16,501.0,550.0,1.0,0.298245614035
15717,Hanger Lane,16,504.0,544.0,1.0,0.298245614035
15718,Hanger Lane,16,508.0,553.0,1.0,0.298245614035
15719,Hanger Lane,16,501.0,544.0,1.0,0.298245614035
15720,Hanger Lane,16,509.0,553.0,1.0,0.298245614035
15721,Hanger Lane,16,510.0,553.0,1.0,0.298245614035
15722,Hanger Lane,16,504.0,544.0,1.0,0.298245614035
15723,Hanger Lane,17,511.0,558.0,1.0,0.143859649123
15724,Hanger Lane,17,517.0,559.0,1.0,0.143859649123
15725,Hanger Lane,17,530.0,568.0,1.0,0.143859649123
15726,Hanger Lane,17,519.0,559.0,1.0,0.143859649123
15727,Hanger Lane,17,506.0,560.0,1.0,0.143859649123
15728,Hanger Lane,17,522.0,565.0,1.0,0.143859649123
15729,Hanger Lane,17,532.0,570.0,1.0,0.143859649123
15730,Hanger Lane,17,530.0,569.0,1.0,0.143859649123
15731,Hanger Lane,17,514.0,558.0,1.0,0.143859649123
15732,Hanger Lane,17,514.0,558.0,1.0,0.143859649123
15733,Hanger Lane,17,533.0,570.0,1.0,0.143859649123
15734,Hanger Lane,17,514.0,558.0,1.0,0.143859649123
15735,Hanger Lane,17,521.0,564.0,1.0,0.143859649123
15736,Hanger Lane,17,530.0,568.0,1.0,0.143859649123
15737,Hanger Lane,17,525.0,565.0,1.0,0.143859649123
15738,Hanger Lane,18,545.0,584.0,1.0,1.0
15739,Hanger Lane,18,546.0,581.0,1.0,1.0
15740,Hanger Lane,19,558.0,592.0,1.0,1.52631578947
15741,Hanger Lane,20,573.0,604.0,1.0,0.631578947368
15742,Hanger Lane,21,582.0,624.0,1.0,0.136842105263
15743,Hanger Lane,21,582.0,624.0,1.0,0.136842105263
15744,Hanger Lane,21,584.0,624.0,1.0,0.136842105263
15745,Hanger Lane,21,591.0,627.0,1.0,0.136842105263
15746,Hanger Lane,21,592.0,627.0,1.0,0.136842105263
15747,Hanger Lane,22,600.0,640.0,1.0,0.328947368421
15748,Hanger Lane,22,600.0,640.0,1.0,0.328947368421
15749,Hanger Lane,23,600.0,646.0,1.0,0.736842105263
15750,Hanger Lane,24,0.0,0.0,0.0,0.552631578947
15751,Hanger Lane,25,640.0,676.0,1.0,0.263157894737
15752,Hanwell,3,0.0,0.0,0.0,0.0263157894737
15753,Hanwell,4,0.0,0.0,0.0,0.0789473684211
15754,Hanwell,6,0.0,0.0,0.0,0.184210526316
15755,Hanwell,7,0.0,0.0,0.0,0.0263157894737
15756,Hanwell,8,0.0,0.0,0.0,0.342105263158
15757,Hanwell,9,0.0,0.0,0.0,0.0263157894737
15758,Hanwell,10,0.0,0.0,0.0,1.23684210526
15759,Hanwell,12,0.0,0.0,0.0,0.289473684211
15760,Hanwell,14,456.0,514.0,1.0,0.236842105263
15761,Hanwell,18,0.0,0.0,0.0,0.0263157894737
15762,Hanwell,22,0.0,0.0,0.0,0.0263157894737
15763,Hanwell,24,0.0,0.0,0.0,0.0789473684211
15764,Harlesden,2,0.0,0.0,0.0,0.0263157894737
15765,Harlesden,3,0.0,0.0,0.0,1.13157894737
15766,Harlesden,4,0.0,0.0,0.0,0.105263157895
15767,Harlesden,5,0.0,0.0,0.0,0.263157894737
15768,Harlesden,6,360.0,399.0,1.0,0.219298245614
15769,Harlesden,6,354.0,403.0,1.0,0.219298245614
15770,Harlesden,6,356.0,399.0,1.0,0.219298245614
15771,Harlesden,7,0.0,0.0,0.0,0.0263157894737
15772,Harlesden,8,0.0,0.0,0.0,0.315789473684
15773,Harlesden,9,395.0,446.0,1.0,0.421052631579
15774,Harlesden,10,0.0,0.0,0.0,0.236842105263
15775,Harlesden,11,433.0,471.0,1.0,0.421052631579
15776,Harlesden,12,439.0,483.0,1.0,0.578947368421
15777,Harlesden,13,0.0,0.0,0.0,0.236842105263
15778,Harlesden,14,472.0,514.0,1.0,0.0526315789474
15779,Harlesden,15,480.0,526.0,1.0,0.184210526316
15780,Harlesden,16,0.0,0.0,0.0,0.236842105263
15781,Harlesden,17,0.0,0.0,0.0,0.263157894737
15782,Harlesden,18,0.0,0.0,0.0,0.0526315789474
15783,Harlesden,19,0.0,0.0,0.0,0.0526315789474
15784,Harlesden,20,0.0,0.0,0.0,0.131578947368
15785,Harlesden,21,577.0,616.0,1.0,0.0526315789474
15786,Harlesden,22,0.0,0.0,0.0,0.0789473684211
15787,Harlesden,23,603.0,649.0,1.0,0.210526315789
15788,Harlesden,24,0.0,0.0,0.0,0.157894736842
15789,Harlesden,25,0.0,0.0,0.0,0.0263157894737
15790,Harold Wood,3,0.0,0.0,0.0,0.0526315789474
15791,Harold Wood,4,0.0,0.0,0.0,0.105263157895
15792,Harold Wood,5,0.0,0.0,0.0,0.368421052632
15793,Harold Wood,6,0.0,0.0,0.0,0.447368421053
15794,Harold Wood,7,0.0,0.0,0.0,0.868421052632
15795,Harold Wood,8,0.0,0.0,0.0,1.52631578947
15796,Harold Wood,9,0.0,0.0,0.0,1.97368421053
15797,Harold Wood,10,416.0,457.0,1.0,1.18421052632
15798,Harold Wood,11,439.0,480.0,1.0,0.508771929823
15799,Harold Wood,11,428.0,471.0,1.0,0.508771929823
15800,Harold Wood,11,428.0,471.0,1.0,0.508771929823
15801,Harold Wood,12,438.0,483.0,1.0,0.65789473684
15802,Harold Wood,12,439.0,484.0,1.0,0.65789473684
15803,Harold Wood,13,446.0,497.0,1.0,0.631578947368
15804,Harold Wood,14,465.0,514.0,1.0,0.157894736842
15805,Harold Wood,15,495.0,539.0,1.0,0.328947368421
15806,Harold Wood,15,481.0,529.0,1.0,0.328947368421
15807,Harold Wood,16,507.0,546.0,1.0,0.631578947368
15808,Harold Wood,17,0.0,0.0,0.0,0.605263157895
15809,Harold Wood,18,526.0,577.0,1.0,0.263157894737
15810,Harold Wood,19,0.0,0.0,0.0,0.210526315789
15811,Harold Wood,20,556.0,601.0,1.0,0.0526315789475
15812,Harold Wood,20,556.0,603.0,1.0,0.0526315789475
15813,Harold Wood,21,0.0,0.0,0.0,0.0789473684211
15814,Harold Wood,22,0.0,0.0,0.0,0.0789473684211
15815,Harold Wood,23,0.0,0.0,0.0,0.210526315789
15816,Harold Wood,24,0.0,0.0,0.0,0.0789473684211
15817,Harringay,4,0.0,0.0,0.0,0.0263157894737
15818,Harringay,5,0.0,0.0,0.0,0.368421052632
15819,Harringay,6,0.0,0.0,0.0,0.0789473684211
15820,Harringay,7,388.0,412.0,1.0,0.342105263158
15821,Harringay,8,0.0,0.0,0.0,1.13157894737
15822,Harringay,9,0.0,0.0,0.0,0.526315789474
15823,Harringay,10,430.0,462.0,1.0,0.486842105263
15824,Harringay,10,423.0,451.0,1.0,0.486842105263
15825,Harringay,11,446.0,473.0,1.0,1.47368421053
15826,Harringay,12,464.0,494.0,1.0,0.842105263158
15827,Harringay,13,0.0,0.0,0.0,0.921052631579
15828,Harringay,14,479.0,524.0,1.0,0.175438596491
15829,Harringay,14,483.0,520.0,1.0,0.175438596491
15830,Harringay,14,477.0,519.0,1.0,0.175438596491
15831,Harringay,15,486.0,526.0,1.0,0.184210526316
15832,Harringay,15,489.0,528.0,1.0,0.184210526316
15833,Harringay,15,493.0,529.0,1.0,0.184210526316
15834,Harringay,16,0.0,0.0,0.0,0.342105263158
15835,Harringay,17,0.0,0.0,0.0,0.289473684211
15836,Harringay,18,0.0,0.0,0.0,0.0789473684211
15837,Harringay,19,0.0,0.0,0.0,0.210526315789
15838,Harringay,20,585.0,614.0,1.0,0.0789473684211
15839,Harringay,21,0.0,0.0,0.0,0.263157894737
15840,Harringay,22,605.0,639.0,1.0,0.0394736842106
15841,Harringay,22,600.0,639.0,1.0,0.0394736842106
15842,Harringay,23,0.0,0.0,0.0,0.0263157894737
15843,Harringay,24,0.0,0.0,0.0,0.0263157894737
15844,Harringay,25,0.0,0.0,0.0,0.0789473684211
15845,Harringay,26,0.0,0.0,0.0,0.0263157894737
15846,Harringay Green Las,10,0.0,0.0,0.0,0.0263157894737
15847,Harrow On The Hill,3,0.0,0.0,0.0,0.0526315789474
15848,Harrow On The Hill,4,0.0,0.0,0.0,0.710526315789
15849,Harrow On The Hill,5,0.0,0.0,0.0,0.526315789474
15850,Harrow On The Hill,6,0.0,0.0,0.0,0.289473684211
15851,Harrow On The Hill,7,0.0,0.0,0.0,1.02631578947
15852,Harrow On The Hill,8,379.0,426.0,1.0,0.88157894737
15853,Harrow On The Hill,8,373.0,423.0,1.0,0.88157894737
15854,Harrow On The Hill,9,401.0,447.0,1.0,1.44736842105
15855,Harrow On The Hill,10,420.0,462.0,1.0,2.63157894737
15856,Harrow On The Hill,11,436.0,475.0,1.0,1.51315789474
15857,Harrow On The Hill,11,435.0,479.0,1.0,1.51315789474
15858,Harrow On The Hill,12,446.0,493.0,1.0,5.21052631579
15859,Harrow On The Hill,13,465.0,506.0,1.0,5.07894736842
15860,Harrow On The Hill,14,473.0,514.0,1.0,0.6
15861,Harrow On The Hill,14,464.0,517.0,1.0,0.6
15862,Harrow On The Hill,14,470.0,523.0,1.0,0.6
15863,Harrow On The Hill,14,470.0,515.0,1.0,0.6
15864,Harrow On The Hill,14,465.0,514.0,1.0,0.6
15865,Harrow On The Hill,15,484.0,527.0,1.0,0.505263157894
15866,Harrow On The Hill,15,485.0,532.0,1.0,0.505263157894
15867,Harrow On The Hill,15,479.0,535.0,1.0,0.505263157894
15868,Harrow On The Hill,15,494.0,538.0,1.0,0.505263157894
15869,Harrow On The Hill,15,495.0,538.0,1.0,0.505263157894
15870,Harrow On The Hill,16,507.0,551.0,1.0,0.328947368422
15871,Harrow On The Hill,16,506.0,553.0,1.0,0.328947368422
