,destination,arr_time_binned,arr_time,exit_time,total,origin,hist_total
3860,St James's Park,20,607,621,1,644,0.666666667
3861,St James's Park,21,629,642,1,644,1.5
3862,St James's Park,21,630,647,1,644,1.5
3863,St James's Park,22,634,649,1,644,0.6
3864,St James's Park,22,636,649,1,644,0.6
3865,St James's Park,22,634,649,1,644,0.6
3866,St James's Park,22,643,657,1,644,0.6
3867,St James's Park,22,638,652,1,644,0.6
3868,St James's Park,23,654,666,1,644,3
3869,St James's Park,24,667,681,1,644,1
3870,St James's Park,24,667,681,1,644,1
3871,St James's Park,25,679,695,1,644,1.5
3872,St James's Park,25,687,703,1,644,1.5
3873,St James's Park,26,704,719,1,644,0.75
3874,St James's Park,26,704,719,1,644,0.75
3875,St James's Park,26,704,719,1,644,0.75
3876,St James's Park,26,704,719,1,644,0.75
3877,St James's Park,27,717,731,1,644,3
3878,St Johns Wood,11,468,487,1,513,1
3879,St Johns Wood,12,487,507,1,513,1
3880,St Johns Wood,14,519,542,1,513,1
3881,St Johns Wood,16,548,570,1,513,1
3882,St Johns Wood,21,620,652,1,513,1
3883,St Johns Wood,22,636,665,1,644,1
3884,St Johns Wood,27,710,732,1,513,1
3885,St Margarets London,18,577,634,1,513,1
3886,St Pauls,7,412,419,1,513,1
3887,St Pauls,8,430,436,1,513,1
3888,St Pauls,10,452,455,1,513,1
3889,St Pauls,11,467,472,1,513,0.666666667
3890,St Pauls,11,475,479,1,513,0.666666667
3891,St Pauls,11,479,482,1,513,0.666666667
3892,St Pauls,12,488,493,1,513,1
3893,St Pauls,12,491,497,1,513,1
3894,St Pauls,13,510,527,1,644,1
3895,St Pauls,13,509,518,1,513,1
3896,St Pauls,14,517,526,1,513,1
3897,St Pauls,14,516,522,1,513,1
3898,St Pauls,15,532,540,1,513,1
3899,St Pauls,15,539,543,1,513,1
3900,St Pauls,16,541,545,1,513,0.666666667
3901,St Pauls,16,545,549,1,513,0.666666667
3902,St Pauls,16,544,558,1,644,0.666666667
3903,St Pauls,17,564,568,1,513,1
3904,St Pauls,17,566,572,1,513,1
3905,St Pauls,18,584,589,1,513,0.4
3906,St Pauls,18,577,582,1,513,0.4
3907,St Pauls,18,581,586,1,513,0.4
3908,St Pauls,18,580,586,1,513,0.4
3909,St Pauls,18,584,588,1,513,0.4
3910,St Pauls,20,607,611,1,513,2
3911,St Pauls,21,629,634,1,513,2
3912,St Pauls,22,643,650,1,513,0.4
3913,St Pauls,22,636,651,1,644,0.4
3914,St Pauls,22,634,649,1,644,0.4
3915,St Pauls,22,637,651,1,644,0.4
3916,St Pauls,22,635,649,1,644,0.4
3917,St Pauls,23,657,661,1,513,2
3918,St Pauls,23,657,661,1,513,2
3919,St Pauls,24,666,672,1,513,1.5
3920,St Pauls,24,673,693,1,513,1.5
3921,St Pauls,25,679,692,1,644,0.5
3922,St Pauls,25,681,688,1,513,0.5
3923,St Pauls,25,681,688,1,513,0.5
3924,St Pauls,25,681,688,1,513,0.5
3925,St Pauls,25,679,688,1,513,0.5
3926,St Pauls,25,688,694,1,513,0.5
3927,St Pauls,26,695,703,1,513,3
3928,St Pauls,27,710,715,1,513,0.75
3929,St Pauls,27,717,724,1,513,0.75
3930,St Pauls,27,711,717,1,513,0.75
3931,St Pauls,27,706,711,1,513,0.75
3932,Stamford Brook,20,611,649,1,644,1
3933,Stamford Brook,25,681,716,1,644,1
3934,Stepney Green,6,401,413,1,644,1
3935,Stepney Green,7,407,419,1,644,1
3936,Stepney Green,9,438,453,1,644,1
3937,Stepney Green,10,459,471,1,644,1
3938,Stepney Green,12,493,507,1,644,1
3939,Stepney Green,13,509,524,1,644,1
3940,Stepney Green,14,520,533,1,644,1
3941,Stepney Green,14,519,533,1,644,1
3942,Stepney Green,15,526,543,1,644,1
3943,Stepney Green,15,534,545,1,644,1
3944,Stepney Green,16,545,557,1,644,0.666666667
3945,Stepney Green,16,544,557,1,644,0.666666667
3946,Stepney Green,16,543,555,1,644,0.666666667
3947,Stepney Green,18,572,587,1,513,2
3948,Stepney Green,19,593,609,1,644,1
3949,Stepney Green,22,635,648,1,644,1
3950,Stepney Green,23,657,669,1,644,0.5
3951,Stepney Green,23,649,668,1,644,0.5
3952,Stockwell,5,389,407,1,644,1
3953,Stockwell,7,418,436,1,513,1
3954,Stockwell,9,440,460,1,644,1
3955,Stockwell,12,494,520,1,513,1
3956,Stockwell,16,547,564,1,513,1
3957,Stockwell,25,679,696,1,513,1
3958,Stonebridge Park,13,509,549,1,513,1
3959,Stoneleigh,11,472,517,1,513,1
3960,Stratford,3,355,379,1,644,1
3961,Stratford,4,370,386,1,513,1
3962,Stratford,8,431,443,1,513,0.5
3963,Stratford,8,430,443,1,513,0.5
3964,Stratford,8,425,442,1,513,0.5
3965,Stratford,8,425,444,1,513,0.5
3966,Stratford,9,447,461,1,513,2
3967,Stratford,10,451,466,1,513,1
3968,Stratford,10,455,473,1,513,1
3969,Stratford,11,474,489,1,513,0.5
3970,Stratford,11,473,487,1,513,0.5
3971,Stratford,11,468,482,1,513,0.5
3972,Stratford,11,473,485,1,513,0.5
3973,Stratford,12,485,498,1,513,1
3974,Stratford,13,496,514,1,513,1
3975,Stratford,14,525,539,1,513,0.666666667
3976,Stratford,14,512,526,1,513,0.666666667
3977,Stratford,14,518,532,1,513,0.666666667
3978,Stratford,15,539,555,1,513,2
3979,Stratford,16,547,561,1,513,2
3980,Stratford,17,567,581,1,513,1
3981,Stratford,17,569,584,1,513,1
3982,Stratford,18,578,594,1,513,2
3983,Stratford,20,604,617,1,513,0.75
3984,Stratford,20,608,623,1,513,0.75
3985,Stratford,20,602,624,1,644,0.75
3986,Stratford,20,608,623,1,513,0.75
3987,Stratford,21,620,636,1,513,0.333333333
3988,Stratford,21,625,640,1,513,0.333333333
3989,Stratford,21,629,642,1,513,0.333333333
3990,Stratford,21,630,648,1,513,0.333333333
3991,Stratford,21,630,648,1,513,0.333333333
3992,Stratford,21,620,639,1,513,0.333333333
3993,Stratford,22,644,661,1,513,3
3994,Stratford,23,648,671,1,644,0.75
3995,Stratford,23,660,683,1,644,0.75
3996,Stratford,23,648,671,1,644,0.75
3997,Stratford,23,653,673,1,644,0.75
3998,Stratford,24,669,682,1,513,0.4
3999,Stratford,24,672,689,1,513,0.4
4000,Stratford,24,674,691,1,513,0.4
4001,Stratford,24,673,689,1,513,0.4
4002,Stratford,24,675,692,1,513,0.4
4003,Stratford,24,662,679,1,513,0.4
4004,Stratford,24,674,689,1,513,0.4
4005,Stratford,24,662,679,1,513,0.4
4006,Stratford,24,666,683,1,513,0.4
4007,Stratford,24,668,681,1,513,0.4
4008,Stratford,25,684,719,1,513,2
4009,Stratford,25,688,704,1,513,2
4010,Stratford,26,701,716,1,513,1.333333333
4011,Stratford,26,696,712,1,513,1.333333333
4012,Stratford,26,702,721,1,644,1.333333333
4013,Stratford,27,720,737,1,513,1
4014,Stratford,27,719,735,1,513,1
4015,Stratford,27,713,731,1,513,1
4016,Stratford,27,708,732,1,644,1
4017,Strawberry Hill,18,581,637,1,513,1
4018,Streatham Hill,27,716,756,1,513,1
4019,Sudbury Hill,9,438,491,1,513,1
4020,Sudbury Hill,26,696,751,1,513,1
4021,Surbiton,8,431,477,1,513,1
4022,Surbiton,11,477,510,1,513,1
4023,Surbiton,13,498,540,1,513,1
4024,Surbiton,15,539,568,1,513,1
4025,Surbiton,16,548,582,1,513,1
4026,Surbiton,18,581,609,1,513,1
4027,Surbiton,19,588,626,1,513,0.5
4028,Surbiton,19,598,627,1,513,0.5
4029,Surbiton,20,606,639,1,513,1
4030,Surbiton,22,640,669,1,513,1
4031,Surbiton,23,660,688,1,513,1
4032,Surrey Quays,10,455,477,1,513,1
4033,Surrey Quays,27,707,722,1,513,1
4034,Sutton Surrey,25,685,747,1,513,0.5
4035,Sutton Surrey,25,685,737,1,644,0.5
4036,Swiss Cottage,25,684,705,1,513,1
4037,Sydenham SR,5,382,422,1,513,1
4038,Sydenham SR,7,418,456,1,513,1
4039,Sydenham SR,8,428,456,1,513,1
4040,Teddington,12,485,543,1,513,1
4041,Teddington,27,719,783,1,513,1
4042,Temple,6,404,411,1,644,1
4043,Temple,10,458,467,1,644,0.5
4044,Temple,10,457,467,1,644,0.5
4045,Temple,12,482,490,1,644,3
4046,Temple,13,501,508,1,644,0.333333333
4047,Temple,13,505,512,1,644,0.333333333
4048,Temple,13,497,505,1,644,0.333333333
4049,Temple,13,496,504,1,644,0.333333333
4050,Temple,13,502,510,1,644,0.333333333
4051,Temple,13,508,518,1,644,0.333333333
4052,Temple,13,505,513,1,644,0.333333333
4053,Temple,13,506,514,1,644,0.333333333
4054,Temple,13,510,518,1,644,0.333333333
4055,Temple,14,519,528,1,644,0.8
4056,Temple,14,524,532,1,644,0.8
4057,Temple,14,514,528,1,513,0.8
4058,Temple,14,519,528,1,644,0.8
4059,Temple,14,525,534,1,644,0.8
4060,Temple,15,530,541,1,644,0.8
4061,Temple,15,535,543,1,644,0.8
4062,Temple,15,540,549,1,644,0.8
4063,Temple,15,540,548,1,644,0.8
4064,Temple,15,530,539,1,644,0.8
4065,Temple,16,552,559,1,644,1.333333333
4066,Temple,16,541,550,1,644,1.333333333
4067,Temple,16,553,562,1,644,1.333333333
4068,Temple,17,570,579,1,644,0.75
4069,Temple,17,560,574,1,644,0.75
4070,Temple,17,563,577,1,644,0.75
4071,Temple,17,560,575,1,644,0.75
4072,Temple,18,579,587,1,644,0.666666667
4073,Temple,18,579,587,1,644,0.666666667
4074,Temple,18,585,593,1,644,0.666666667
4075,Temple,18,576,584,1,644,0.666666667
4076,Temple,18,579,587,1,644,0.666666667
4077,Temple,18,579,587,1,644,0.666666667
4078,Temple,20,601,609,1,644,2
4079,Temple,21,616,625,1,644,0.666666667
4080,Temple,21,630,640,1,644,0.666666667
4081,Temple,21,620,629,1,644,0.666666667
4082,Temple,22,637,645,1,644,0.5
4083,Temple,22,637,645,1,644,0.5
4084,Temple,22,637,645,1,644,0.5
4085,Temple,22,635,643,1,644,0.5
4086,Temple,22,631,640,1,644,0.5
4087,Temple,22,643,651,1,644,0.5
4088,Temple,23,651,660,1,644,2
4089,Temple,24,672,679,1,644,2
4090,Temple,25,684,692,1,644,0.333333333
4091,Temple,25,690,700,1,644,0.333333333
4092,Temple,25,681,690,1,644,0.333333333
4093,Temple,25,689,700,1,644,0.333333333
4094,Temple,25,676,686,1,644,0.333333333
4095,Temple,25,688,701,1,644,0.333333333
4096,Temple,26,701,710,1,644,1
4097,Temple,26,700,709,1,644,1
4098,Temple,26,703,713,1,644,1
4099,Temple,27,715,723,1,644,2
4100,Theydon Bois,21,629,670,1,513,1
4101,Tooting Bec,15,531,563,1,513,1
4102,Tooting Bec,17,565,592,1,513,1
4103,Tooting Bec,21,626,658,1,513,0.5
4104,Tooting Bec,21,626,658,1,513,0.5
4105,Tooting Bec,24,666,692,1,513,0.5
4106,Tooting Bec,24,674,703,1,513,0.5
4107,Tooting Broadway,5,381,411,1,513,1
4108,Tooting Broadway,7,420,448,1,513,1
4109,Tooting Broadway,8,431,459,1,513,1
4110,Tooting Broadway,11,466,495,1,513,1
4111,Tooting Broadway,15,538,572,1,644,1
4112,Tooting Broadway,17,557,588,1,513,1
4113,Tooting Broadway,19,598,631,1,513,1
4114,Tooting Broadway,21,624,652,1,513,0.2
4115,Tooting Broadway,21,620,653,1,644,0.2
4116,Tooting Broadway,21,625,653,1,513,0.2
4117,Tooting Broadway,21,627,659,1,513,0.2
4118,Tooting Broadway,21,620,654,1,644,0.2
4119,Tooting Broadway,22,640,672,1,513,1
4120,Tooting Broadway,23,653,684,1,644,1
4121,Tooting Broadway,25,686,716,1,644,0.5
4122,Tooting Broadway,25,686,716,1,644,0.5
4123,Tottenham Court Road,6,401,412,1,513,0.4
4124,Tottenham Court Road,6,400,411,1,513,0.4
4125,Tottenham Court Road,6,403,415,1,513,0.4
4126,Tottenham Court Road,6,403,416,1,513,0.4
4127,Tottenham Court Road,6,400,411,1,513,0.4
4128,Tottenham Court Road,7,419,430,1,513,1
4129,Tottenham Court Road,7,406,415,1,513,1
4130,Tottenham Court Road,8,430,441,1,513,1.5
4131,Tottenham Court Road,8,429,438,1,513,1.5
4132,Tottenham Court Road,9,439,449,1,513,0.6
4133,Tottenham Court Road,9,443,454,1,513,0.6
4134,Tottenham Court Road,9,449,462,1,513,0.6
4135,Tottenham Court Road,9,444,454,1,513,0.6
4136,Tottenham Court Road,9,449,461,1,513,0.6
4137,Tottenham Court Road,10,457,467,1,513,1
4138,Tottenham Court Road,10,458,470,1,513,1
4139,Tottenham Court Road,10,465,475,1,513,1
4140,Tottenham Court Road,10,456,467,1,513,1
4141,Tottenham Court Road,10,459,469,1,513,1
4142,Tottenham Court Road,11,473,482,1,513,0.857142857
4143,Tottenham Court Road,11,473,483,1,513,0.857142857
4144,Tottenham Court Road,11,479,491,1,513,0.857142857
4145,Tottenham Court Road,11,475,484,1,513,0.857142857
4146,Tottenham Court Road,11,467,477,1,513,0.857142857
4147,Tottenham Court Road,11,471,481,1,513,0.857142857
4148,Tottenham Court Road,11,471,481,1,513,0.857142857
4149,Tottenham Court Road,12,488,498,1,513,0.615384615
4150,Tottenham Court Road,12,492,502,1,513,0.615384615
4151,Tottenham Court Road,12,483,492,1,513,0.615384615
4152,Tottenham Court Road,12,494,504,1,513,0.615384615
4153,Tottenham Court Road,12,494,504,1,513,0.615384615
4154,Tottenham Court Road,12,489,498,1,513,0.615384615
4155,Tottenham Court Road,12,491,502,1,513,0.615384615
4156,Tottenham Court Road,12,486,496,1,513,0.615384615
4157,Tottenham Court Road,12,495,504,1,513,0.615384615
4158,Tottenham Court Road,12,489,498,1,513,0.615384615
4159,Tottenham Court Road,12,481,492,1,513,0.615384615
4160,Tottenham Court Road,12,492,502,1,513,0.615384615
4161,Tottenham Court Road,12,491,502,1,513,0.615384615
4162,Tottenham Court Road,13,496,506,1,513,0.909090909
4163,Tottenham Court Road,13,499,508,1,513,0.909090909
4164,Tottenham Court Road,13,504,514,1,513,0.909090909
4165,Tottenham Court Road,13,499,508,1,513,0.909090909
4166,Tottenham Court Road,13,499,508,1,513,0.909090909
4167,Tottenham Court Road,13,510,522,1,513,0.909090909
4168,Tottenham Court Road,13,507,516,1,513,0.909090909
4169,Tottenham Court Road,13,509,518,1,513,0.909090909
4170,Tottenham Court Road,13,510,522,1,513,0.909090909
4171,Tottenham Court Road,13,503,513,1,513,0.909090909
4172,Tottenham Court Road,13,506,517,1,513,0.909090909
4173,Tottenham Court Road,14,521,532,1,513,0.6875
4174,Tottenham Court Road,14,524,536,1,513,0.6875
4175,Tottenham Court Road,14,525,539,1,513,0.6875
4176,Tottenham Court Road,14,514,527,1,513,0.6875
4177,Tottenham Court Road,14,512,524,1,513,0.6875
4178,Tottenham Court Road,14,521,533,1,513,0.6875
4179,Tottenham Court Road,14,512,533,1,513,0.6875
4180,Tottenham Court Road,14,522,535,1,513,0.6875
4181,Tottenham Court Road,14,525,538,1,513,0.6875
4182,Tottenham Court Road,14,521,535,1,513,0.6875
4183,Tottenham Court Road,14,522,532,1,513,0.6875
4184,Tottenham Court Road,14,512,522,1,513,0.6875
4185,Tottenham Court Road,14,522,533,1,513,0.6875
4186,Tottenham Court Road,14,525,544,1,644,0.6875
4187,Tottenham Court Road,14,525,536,1,513,0.6875
4188,Tottenham Court Road,14,521,533,1,513,0.6875
4189,Tottenham Court Road,15,527,539,1,513,1.25
4190,Tottenham Court Road,15,534,545,1,513,1.25
4191,Tottenham Court Road,15,532,542,1,513,1.25
4192,Tottenham Court Road,15,527,539,1,513,1.25
4193,Tottenham Court Road,15,533,546,1,513,1.25
4194,Tottenham Court Road,15,536,547,1,513,1.25
4195,Tottenham Court Road,15,537,552,1,513,1.25
4196,Tottenham Court Road,15,531,541,1,513,1.25
4197,Tottenham Court Road,16,549,558,1,513,0.818181818
4198,Tottenham Court Road,16,551,562,1,513,0.818181818
4199,Tottenham Court Road,16,553,565,1,513,0.818181818
4200,Tottenham Court Road,16,554,564,1,513,0.818181818
4201,Tottenham Court Road,16,553,565,1,513,0.818181818
4202,Tottenham Court Road,16,552,563,1,513,0.818181818
4203,Tottenham Court Road,16,554,564,1,513,0.818181818
4204,Tottenham Court Road,16,545,554,1,513,0.818181818
4205,Tottenham Court Road,16,550,560,1,513,0.818181818
4206,Tottenham Court Road,16,545,555,1,513,0.818181818
4207,Tottenham Court Road,16,543,554,1,513,0.818181818
4208,Tottenham Court Road,17,557,566,1,513,1.142857143
4209,Tottenham Court Road,17,565,579,1,644,1.142857143
4210,Tottenham Court Road,17,557,565,1,513,1.142857143
4211,Tottenham Court Road,17,556,565,1,513,1.142857143
4212,Tottenham Court Road,17,560,569,1,513,1.142857143
4213,Tottenham Court Road,17,563,575,1,513,1.142857143
4214,Tottenham Court Road,17,563,574,1,513,1.142857143
4215,Tottenham Court Road,18,585,596,1,513,0.583333333
4216,Tottenham Court Road,18,581,590,1,513,0.583333333
4217,Tottenham Court Road,18,585,595,1,513,0.583333333
4218,Tottenham Court Road,18,577,587,1,513,0.583333333
4219,Tottenham Court Road,18,574,584,1,513,0.583333333
4220,Tottenham Court Road,18,579,588,1,513,0.583333333
4221,Tottenham Court Road,18,577,587,1,513,0.583333333
4222,Tottenham Court Road,18,584,593,1,513,0.583333333
4223,Tottenham Court Road,18,578,589,1,513,0.583333333
4224,Tottenham Court Road,18,577,587,1,513,0.583333333
4225,Tottenham Court Road,18,580,588,1,513,0.583333333
4226,Tottenham Court Road,18,573,584,1,513,0.583333333
4227,Tottenham Court Road,19,597,607,1,513,0.571428571
4228,Tottenham Court Road,19,589,602,1,513,0.571428571
4229,Tottenham Court Road,19,592,602,1,513,0.571428571
4230,Tottenham Court Road,19,595,604,1,513,0.571428571
4231,Tottenham Court Road,19,595,607,1,513,0.571428571
4232,Tottenham Court Road,19,587,596,1,513,0.571428571
4233,Tottenham Court Road,19,587,596,1,513,0.571428571
4234,Tottenham Court Road,19,598,609,1,513,0.571428571
4235,Tottenham Court Road,19,587,596,1,513,0.571428571
4236,Tottenham Court Road,19,586,595,1,513,0.571428571
4237,Tottenham Court Road,19,586,596,1,513,0.571428571
4238,Tottenham Court Road,19,589,601,1,513,0.571428571
4239,Tottenham Court Road,19,589,601,1,513,0.571428571
4240,Tottenham Court Road,19,595,606,1,513,0.571428571
4241,Tottenham Court Road,20,606,631,1,513,1.75
4242,Tottenham Court Road,20,611,620,1,513,1.75
4243,Tottenham Court Road,20,601,611,1,513,1.75
4244,Tottenham Court Road,20,615,626,1,513,1.75
4245,Tottenham Court Road,21,622,632,1,513,1.75
4246,Tottenham Court Road,21,630,638,1,513,1.75
4247,Tottenham Court Road,21,627,636,1,513,1.75
4248,Tottenham Court Road,21,616,626,1,513,1.75
4249,Tottenham Court Road,22,637,648,1,513,1.142857143
4250,Tottenham Court Road,22,639,648,1,513,1.142857143
4251,Tottenham Court Road,22,644,654,1,513,1.142857143
4252,Tottenham Court Road,22,637,648,1,513,1.142857143
4253,Tottenham Court Road,22,638,648,1,513,1.142857143
4254,Tottenham Court Road,22,633,644,1,513,1.142857143
4255,Tottenham Court Road,22,633,644,1,513,1.142857143
4256,Tottenham Court Road,23,654,663,1,513,3.5
4257,Tottenham Court Road,23,649,659,1,513,3.5
4258,Tottenham Court Road,24,661,671,1,513,1
4259,Tottenham Court Road,24,666,677,1,513,1
4260,Tottenham Court Road,24,673,684,1,513,1
4261,Tottenham Court Road,24,674,684,1,513,1
4262,Tottenham Court Road,24,670,681,1,513,1
4263,Tottenham Court Road,24,661,671,1,513,1
4264,Tottenham Court Road,24,673,681,1,513,1
4265,Tottenham Court Road,24,665,673,1,513,1
4266,Tottenham Court Road,25,684,694,1,513,0.888888889
4267,Tottenham Court Road,25,679,698,1,644,0.888888889
4268,Tottenham Court Road,25,679,698,1,644,0.888888889
4269,Tottenham Court Road,25,680,692,1,513,0.888888889
4270,Tottenham Court Road,25,676,686,1,513,0.888888889
4271,Tottenham Court Road,25,683,691,1,513,0.888888889
4272,Tottenham Court Road,25,676,686,1,513,0.888888889
4273,Tottenham Court Road,25,681,692,1,513,0.888888889
4274,Tottenham Court Road,25,678,688,1,513,0.888888889
4275,Tottenham Court Road,26,691,701,1,513,0.916666667
4276,Tottenham Court Road,26,694,702,1,513,0.916666667
4277,Tottenham Court Road,26,696,706,1,513,0.916666667
4278,Tottenham Court Road,26,698,733,1,513,0.916666667
4279,Tottenham Court Road,26,700,708,1,513,0.916666667
4280,Tottenham Court Road,26,705,716,1,513,0.916666667
4281,Tottenham Court Road,26,691,701,1,513,0.916666667
4282,Tottenham Court Road,26,697,706,1,513,0.916666667
4283,Tottenham Court Road,26,704,713,1,513,0.916666667
4284,Tottenham Court Road,26,701,711,1,513,0.916666667
4285,Tottenham Court Road,26,691,701,1,513,0.916666667
4286,Tottenham Court Road,26,703,713,1,513,0.916666667
4287,Tottenham Court Road,27,712,719,1,513,0.916666667
4288,Tottenham Court Road,27,719,727,1,513,0.916666667
4289,Tottenham Court Road,27,715,726,1,513,0.916666667
4290,Tottenham Court Road,27,720,731,1,513,0.916666667
4291,Tottenham Court Road,27,712,721,1,513,0.916666667
4292,Tottenham Court Road,27,710,719,1,513,0.916666667
4293,Tottenham Court Road,27,706,715,1,513,0.916666667
4294,Tottenham Court Road,27,709,732,1,644,0.916666667
4295,Tottenham Court Road,27,712,720,1,513,0.916666667
4296,Tottenham Court Road,27,720,733,1,644,0.916666667
4297,Tottenham Court Road,27,720,731,1,513,0.916666667
4298,Tottenham Court Road,27,717,728,1,513,0.916666667
4299,Tottenham Hale,19,594,631,1,644,1
4300,Tottenham Hale,25,689,724,1,513,0.5
4301,Tottenham Hale,25,689,724,1,513,0.5
4302,Totteridge,15,539,580,1,644,1
4303,Totteridge,22,640,686,1,513,1
4304,Totteridge,25,686,734,1,513,1
4305,Tower Hill,4,375,382,1,644,1
4306,Tower Hill,6,396,403,1,644,1
4307,Tower Hill,8,435,438,1,644,1
4308,Tower Hill,9,446,451,1,644,0.333333333
4309,Tower Hill,9,444,447,1,644,0.333333333
4310,Tower Hill,9,446,451,1,644,0.333333333
4311,Tower Hill,10,456,460,1,644,0.4
4312,Tower Hill,10,457,462,1,644,0.4
4313,Tower Hill,10,455,459,1,644,0.4
4314,Tower Hill,10,462,465,1,644,0.4
4315,Tower Hill,10,459,463,1,644,0.4
4316,Tower Hill,11,479,493,1,644,1.5
4317,Tower Hill,11,476,479,1,644,1.5
4318,Tower Hill,12,493,497,1,644,1.5
4319,Tower Hill,12,486,491,1,644,1.5
4320,Tower Hill,13,499,502,1,644,0.6
4321,Tower Hill,13,505,509,1,644,0.6
4322,Tower Hill,13,498,502,1,644,0.6
4323,Tower Hill,13,505,509,1,644,0.6
4324,Tower Hill,13,508,515,1,644,0.6
4325,Tower Hill,14,518,522,1,644,1.2
4326,Tower Hill,14,525,530,1,644,1.2
4327,Tower Hill,14,516,520,1,644,1.2
4328,Tower Hill,14,520,524,1,644,1.2
4329,Tower Hill,14,522,527,1,644,1.2
4330,Tower Hill,15,533,538,1,644,1.5
4331,Tower Hill,15,528,535,1,644,1.5
4332,Tower Hill,15,530,536,1,644,1.5
4333,Tower Hill,15,526,530,1,644,1.5
4334,Tower Hill,16,544,550,1,644,1.25
4335,Tower Hill,16,543,547,1,644,1.25
4336,Tower Hill,16,544,548,1,644,1.25
4337,Tower Hill,16,553,558,1,644,1.25
4338,Tower Hill,17,556,560,1,644,0.555555556
4339,Tower Hill,17,570,577,1,644,0.555555556
4340,Tower Hill,17,556,560,1,644,0.555555556
4341,Tower Hill,17,559,564,1,644,0.555555556
4342,Tower Hill,17,569,574,1,644,0.555555556
4343,Tower Hill,17,562,567,1,644,0.555555556
4344,Tower Hill,17,558,563,1,644,0.555555556
4345,Tower Hill,17,569,575,1,644,0.555555556
4346,Tower Hill,17,569,574,1,644,0.555555556
4347,Tower Hill,18,585,589,1,644,1
4348,Tower Hill,18,581,589,1,644,1
4349,Tower Hill,18,577,585,1,644,1
4350,Tower Hill,19,597,601,1,644,1.5
4351,Tower Hill,19,599,603,1,644,1.5
4352,Tower Hill,20,615,621,1,644,0.6
4353,Tower Hill,20,605,609,1,644,0.6
4354,Tower Hill,20,615,621,1,644,0.6
4355,Tower Hill,20,615,621,1,644,0.6
4356,Tower Hill,20,608,619,1,513,0.6
4357,Tower Hill,22,643,650,1,644,3
4358,Tower Hill,23,657,661,1,644,1
4359,Tower Hill,23,653,658,1,644,1
4360,Tower Hill,23,656,662,1,644,1
4361,Tower Hill,25,684,692,1,644,3
4362,Tower Hill,26,692,696,1,644,1
4363,Tower Hill,26,704,714,1,644,1
4364,Tower Hill,26,698,702,1,644,1
4365,Tower Hill,27,708,714,1,644,1.333333333
4366,Tower Hill,27,707,714,1,644,1.333333333
4367,Tower Hill,27,709,720,1,644,1.333333333
4368,Tufnell Park,15,538,563,1,513,1
4369,Tufnell Park,18,579,604,1,513,1
4370,Tufnell Park,21,616,641,1,513,1
4371,Tufnell Park,24,661,690,1,644,1
4372,Turnham Green,12,488,526,1,644,1
4373,Turnham Green,26,695,730,1,644,1
4374,Turnpike Lane,18,583,613,1,513,1
4375,Turnpike Lane,21,620,652,1,513,1
4376,Turnpike Lane,22,644,671,1,513,1
4377,Twickenham,15,528,568,1,513,1
4378,Twickenham,21,627,678,1,513,1
4379,Upney,6,394,433,1,513,1
4380,Upton Park,7,407,431,1,513,1
4381,Upton Park,8,422,446,1,644,1
4382,Upton Park,9,447,472,1,644,1
4383,Upton Park,10,455,482,1,513,1
4384,Upton Park,11,478,507,1,644,0.333333333
4385,Upton Park,11,474,496,1,513,0.333333333
4386,Upton Park,11,468,488,1,513,0.333333333
4387,Upton Park,15,538,560,1,513,1
4388,Upton Park,21,628,669,1,513,1
4389,Upton Park,22,634,654,1,513,1
4390,Upton Park,23,650,677,1,644,0.333333333
4391,Upton Park,23,651,677,1,644,0.333333333
4392,Upton Park,23,655,678,1,513,0.333333333
4393,Upton Park,24,667,691,1,513,1
4394,Upton Park,26,702,740,1,644,0.5
4395,Upton Park,26,699,722,1,513,0.5
4396,Uxbridge,26,691,769,1,513,0.5
4397,Uxbridge,26,693,757,1,644,0.5
4398,Vauxhall,10,459,484,1,513,1
4399,Vauxhall,12,494,516,1,644,1
4400,Vauxhall,14,519,546,1,644,1
4401,Vauxhall,15,532,556,1,644,1
4402,Vauxhall,17,564,589,1,513,1
4403,Vauxhall,19,586,610,1,513,0.333333333
4404,Vauxhall,19,586,610,1,513,0.333333333
4405,Vauxhall,19,586,610,1,513,0.333333333
4406,Vauxhall,21,630,652,1,513,0.5
4407,Vauxhall,21,619,642,1,513,0.5
4408,Vauxhall,22,642,664,1,513,0.333333333
4409,Vauxhall,22,644,663,1,513,0.333333333
4410,Vauxhall,22,635,657,1,644,0.333333333
4411,Vauxhall,25,678,700,1,513,1
4412,Vauxhall NR,10,465,482,1,513,1
4413,Vauxhall NR,21,622,638,1,513,1
4414,Vauxhall NR,23,655,673,1,513,0.5
4415,Vauxhall NR,23,649,688,1,513,0.5
4416,Victoria,2,340,355,1,644,1
4417,Victoria,5,378,395,1,644,0.333333333
4418,Victoria,5,379,398,1,513,0.333333333
4419,Victoria,5,378,395,1,644,0.333333333
4420,Victoria,8,435,453,1,644,2
4421,Victoria,10,455,470,1,644,0.666666667
4422,Victoria,10,465,480,1,644,0.666666667
4423,Victoria,10,464,480,1,644,0.666666667
4424,Victoria,11,471,488,1,644,0.666666667
4425,Victoria,11,480,497,1,644,0.666666667
4426,Victoria,11,471,488,1,644,0.666666667
4427,Victoria,12,495,510,1,644,1
4428,Victoria,12,485,503,1,644,1
4429,Victoria,15,538,554,1,644,1
4430,Victoria,15,534,550,1,644,1
