exit_time_binned,origin,total
15,Sudbury Town,0.868421052632
15,Sundridge Park,0.0263157894737
15,Surbiton,4.42105263158
15,Surrey Quays,1.39473684211
15,Sutton Surrey,0.447368421053
15,Swiss Cottage,5.47368421053
15,Sydenham SR,0.263157894737
15,Syon Lane,0.210526315789
15,Teddington,0.947368421053
15,Temple,1.44736842105
15,Thames Ditton,0.473684210526
15,Theydon Bois,1.0
15,Thornton Heath,0.289473684211
15,Tolworth,0.0263157894737
15,Tooting,0.210526315789
15,Tooting Bec,18.4736842105
15,Tooting Broadway,14.5
15,Tottenham Court Road,6.55263157895
15,Tottenham Hale,0.684210526316
15,Totteridge,1.31578947368
15,Tower Gateway,0.0263157894737
15,Tower Hill,2.89473684211
15,Tufnell Park,5.68421052632
15,Tulse Hill,0.526315789474
15,Turnham Green,3.05263157895
15,Turnpike Lane,2.97368421053
15,Twickenham,2.39473684211
15,Upminster,0.0789473684211
15,Upminster Bridge,0.210526315789
15,Upney,0.736842105263
15,Upton Park,6.23684210526
15,Uxbridge,0.184210526316
15,Vauxhall,2.02631578947
15,Vauxhall NR,1.10526315789
15,Victoria,15.7105263158
15,Waddon,0.0263157894737
15,Walthamstow Central,1.84210526316
15,Wandsw'th Common,0.394736842105
15,Wandsworth Road,0.0526315789474
15,Wandsworth Town,3.92105263158
15,Wanstead,7.05263157895
15,Wapping,0.5
15,Warren Street,0.868421052632
15,Warwick Avenue,7.57894736842
15,Waterloo,93.6052631579
15,Waterloo East NR,0.0263157894737
15,Waterloo JLE,0.973684210526
15,Waterloo NR,0.0263157894737
15,Watford Junction,1.73684210526
15,Watford Met,0.131578947368
15,Wembley Central,0.657894736842
15,Wembley Park,2.78947368421
15,West Acton,1.92105263158
15,West Croydon,0.0263157894737
15,West Drayton,0.394736842105
15,West Dulwich,0.0789473684211
15,West Ealing,0.657894736842
15,West Finchley,3.63157894737
15,West Ham,0.894736842105
15,West Hampst'd Tlink,0.184210526316
15,West Hampstead,5.60526315789
15,West Harrow,0.0526315789474
15,West India Quay,2.26315789474
15,West Kensington,4.28947368421
15,West Norwood,0.131578947368
15,West Ruislip,1.60526315789
15,West Silvertown,3.68421052632
15,West_Brompton,1.39473684211
15,Westbourne Park,0.0526315789474
15,Westcombe Park,0.0263157894737
15,Westferry,15.1315789474
15,Westminster,2.39473684211
15,White City,3.76315789474
15,White Hart Lane,0.184210526316
15,Whitechapel,4.28947368421
15,Whitton,0.710526315789
15,Willesden Green,2.92105263158
15,Willesden Junction,0.868421052632
15,Wimbledon,6.71052631579
15,Wimbledon Chase,0.0789473684211
15,Wimbledon Park,1.13157894737
15,Winchmore Hill,0.526315789474
15,Wood Green,3.60526315789
15,Wood Street,0.184210526316
15,Woodford,15.0
15,Woodside Park,4.63157894737
15,Woolwich Arsenal NR,0.368421052632
15,Woolwich Dockyard,0.105263157895
15,Worcester Park,1.0
16,Abbey Road,0.131578947368
16,Abbey Wood,0.105263157895
16,Acton Town,1.15789473684
16,Aldgate,0.0526315789474
16,Aldgate East,3.07894736842
16,Alexandra Palace,0.368421052632
16,All Saints,0.657894736842
16,Alperton,0.157894736842
16,Amersham,0.131578947368
16,Anerley,0.0526315789474
16,Angel,16.7894736842
16,Archway,6.18421052632
16,Arnos Grove,1.18421052632
16,Arsenal,1.65789473684
16,Ashfield House B,2.36842105263
16,Ashfield House C,1.15789473684
16,Baker Street,2.68421052632
16,Balham,15.4210526316
16,Bank,0.684210526316
16,Barbican,0.657894736842
16,Barking,2.42105263158
16,Barkingside,2.39473684211
16,Barnes,1.89473684211
16,Barnes Bridge,0.710526315789
16,Barons Court,2.60526315789
16,Battersea Park,0.289473684211
16,Bayswater,0.763157894737
16,Beckenham Hill,0.0263157894737
16,Beckenham Junction,0.0789473684211
16,Beckton,0.815789473684
16,Becontree,1.02631578947
16,Belmont,0.0263157894737
16,Belsize Park,7.97368421053
16,Bermondsey,2.65789473684
16,Berrylands,0.0789473684211
16,Bethnal Green,18.5
16,Bethnal Green NR,0.0526315789474
16,Bexleyheath,0.0263157894737
16,Blackfriars,9.21052631579
16,Blackheath,0.0789473684211
16,Blackhorse Road,0.578947368421
16,Blackwall,6.55263157895
16,Bond Street,7.52631578947
16,Borough,2.10526315789
16,Boston Manor,0.789473684211
16,Bounds Green,1.39473684211
16,Bow Church,0.0263157894737
16,Bow Road,9.10526315789
16,Bowes Park,0.210526315789
16,Brent Cross,1.39473684211
16,Brentford,0.657894736842
16,Brentwood,0.0526315789474
16,Brimsdown,0.0526315789474
16,Brixton,10.8421052632
16,Brixton NR,0.0789473684211
16,Brockley,0.5
16,Bromley By Bow,2.71052631579
16,Bromley South,0.157894736842
16,Brondesbury Park,0.0263157894737
16,Broxbourne,0.0263157894737
16,Bruce Grove,0.0263157894737
16,Buckhurst Hill,4.57894736842
16,Burnt Oak,1.39473684211
16,Bush Hill Park,0.0526315789474
16,Bushey,0.710526315789
16,Caledonian Road,2.21052631579
16,Camden Town,7.78947368421
16,Canada Water,5.78947368421
16,Canary Wharf DLR,7.55263157895
16,Canary Wharf LU (E1),0.973684210526
16,Canary Wharf LU (E2),0.0263157894737
16,Canning Town,3.84210526316
16,Cannon Street,0.236842105263
16,Canonbury,0.394736842105
16,Canons Park,0.473684210526
16,Carpenders Park,0.0526315789474
16,Carshalton,0.105263157895
16,Carshalton Beeches,0.0263157894737
16,Catford Bridge,0.0263157894737
16,Chadwell Heath,0.842105263158
16,Chalfont & Latimer,0.157894736842
16,Chalk Farm,5.76315789474
16,Chancery Lane,6.13157894737
16,Charing Cross,0.210526315789
16,Charing Cross CSE,0.0263157894737
16,Cheam,0.0526315789474
16,Chesham,0.0263157894737
16,Chessington North,0.342105263158
16,Chessington South,0.0263157894737
16,Chigwell,0.710526315789
16,Chingford,0.342105263158
16,Chislehurst,0.0263157894737
16,Chiswick,0.789473684211
16,Chiswick Park,1.57894736842
16,Chorleywood,0.263157894737
16,Clapham Common,16.7368421053
16,Clapham Junction,11.4473684211
16,Clapham North,9.31578947368
16,Clapham South,19.8157894737
16,Clapton,1.21052631579
16,Clock House,0.0263157894737
16,Cockfosters,0.342105263158
16,Colindale,1.47368421053
16,Colliers Wood,6.36842105263
16,Covent Garden,0.5
16,Cricklewood,0.0263157894737
16,Crosshbr Ldn Arena,4.73684210526
16,Croxley,0.0263157894737
16,Croydon Stations,1.5
16,Crystal Palace,0.184210526316
16,Custom House DLR,0.263157894737
16,Cutty Sark,2.97368421053
16,Cyprus,0.473684210526
16,Dagenham East,0.605263157895
16,Dagenham Heathway,1.0
16,Dalston Junction,0.947368421053
16,Dalston Kingsland,0.0526315789474
16,Debden,2.71052631579
16,Denmark Hill,0.0789473684211
16,Devons Road,0.657894736842
16,Dollis Hill,0.736842105263
16,Drayton Park,1.52631578947
16,Ealing Broadway,13.9210526316
16,Ealing Common,0.447368421053
16,Earls Court,7.65789473684
16,Earlsfield,5.31578947368
16,East Acton,2.73684210526
16,East Finchley,8.34210526316
16,East Ham,6.68421052632
16,East India,3.36842105263
16,East Putney,1.97368421053
16,Eastcote,0.157894736842
16,Edgware,1.71052631579
16,Edgware Road,0.947368421053
16,Edgware Road M,0.342105263158
16,Edmonton Green,0.157894736842
16,Elephant & Castle,4.81578947368
16,Elm Park,1.28947368421
16,Elstree & Borehamwood,0.236842105263
16,Eltham,0.0526315789474
16,Embankment,3.5
16,Enfield Chase,0.131578947368
16,Enfield Lock,0.0526315789474
16,Enfield Town,0.236842105263
16,Epping,3.5
16,Essex Road,6.57894736842
16,Euston,16.0789473684
16,Euston Square,0.526315789474
16,Euston TOC Gates,0.0263157894737
16,Ewell West,0.657894736842
16,Fairlop,1.47368421053
16,Farringdon,0.578947368421
16,Feltham,0.842105263158
16,Finchley Central,4.76315789474
16,Finchley Road,2.47368421053
16,Finsbury Park,1.68421052632
16,Finsbury Park LU,2.65789473684
16,Forest Gate,0.710526315789
16,Forest Hill,0.394736842105
16,Fulham Broadway,3.63157894737
16,Gallions Reach,0.421052631579
16,Gants Hill,10.7368421053
16,Gidea Park,0.5
16,Gipsy Hill,0.131578947368
16,Gloucester Road,5.47368421053
16,Golders Green,7.47368421053
16,Goldhawk Road,0.0789473684211
16,Goodge Street,0.526315789474
16,Goodmayes,1.15789473684
16,Gordon Hill,0.157894736842
16,Gospel Oak,0.210526315789
16,Grange Hill,0.368421052632
16,Grange Park,0.105263157895
16,Grays,0.105263157895
16,Great Portland Street,0.868421052632
16,Green Park,2.76315789474
16,Greenford,3.55263157895
16,Greenwich DLR,2.28947368421
16,Grove Park,0.0526315789474
16,Gunnersbury,0.657894736842
16,Hackbridge,0.0263157894737
16,Hackney Downs,0.342105263158
16,Hackney Wick,0.789473684211
16,Hadley Wood,0.0526315789474
16,Haggerston,0.5
16,Hainault,4.65789473684
16,Hammersmith D,4.94736842105
16,Hammersmith M,0.105263157895
16,Hampstead,5.84210526316
16,Hampstead Heath,0.0263157894737
16,Hampton,0.394736842105
16,Hampton Court,0.0789473684211
16,Hampton Wick,0.236842105263
16,Hanger Lane,3.57894736842
16,Harlesden,0.236842105263
16,Harold Wood,0.631578947368
16,Harringay,0.342105263158
16,Harrow On The Hill,1.97368421053
16,Harrow Wealdstone,1.57894736842
16,Hatch End,0.473684210526
16,Hatton Cross,0.157894736842
16,Haydons Road,0.105263157895
16,Hayes & Harlington,0.868421052632
16,Hayes Kent,0.105263157895
16,Headstone Lane,0.0263157894737
16,Heathrow Term 5,0.210526315789
16,Heathrow Terminal 4 LU,0.263157894737
16,Heathrow Terminals 123 LU,0.473684210526
16,Hendon,0.0263157894737
16,Hendon Central,3.44736842105
16,Herne Hill,0.842105263158
16,Heron Quays,7.39473684211
16,High Barnet,1.65789473684
16,High Street Kensington,3.0
16,Highams Park,0.342105263158
16,Highbury & Islington,2.68421052632
16,Highgate,5.65789473684
16,Hillingdon,0.105263157895
16,Hither Green,0.0789473684211
16,Holborn,3.73684210526
16,Holland Park,6.68421052632
16,Holloway Road,3.44736842105
16,Homerton,0.578947368421
16,Honor Oak Park,0.263157894737
16,Hornchurch,0.815789473684
16,Hornsey,0.657894736842
16,Hounslow,0.184210526316
16,Hounslow Central,1.34210526316
16,Hounslow East,1.18421052632
16,Hounslow West,1.05263157895
16,Hoxton,0.0526315789474
16,Hyde Park Corner,0.578947368421
16,Ickenham,0.0263157894737
16,Ilford,4.15789473684
16,Imperial Wharf,0.684210526316
16,Island Gardens,3.44736842105
16,Isleworth,0.736842105263
16,Kenley,0.0263157894737
16,Kennington,7.65789473684
16,Kensal Green,0.921052631579
16,Kensal Rise,0.0789473684211
16,Kensington Olympia,0.736842105263
16,Kent House,0.0263157894737
16,Kentish Town,4.21052631579
16,Kenton,0.0526315789474
16,Kew Bridge,0.289473684211
16,Kew Gardens,1.31578947368
16,Kidbrooke,0.0789473684211
16,Kilburn,3.71052631579
16,Kilburn Park,1.26315789474
16,King George V,1.05263157895
16,Kings Cross M,1.76315789474
16,Kings Cross N,17.8421052632
16,Kings Cross T,6.97368421053
16,Kingsbury,1.0
16,Kingston,0.552631578947
16,Knightsbridge,1.28947368421
16,Ladbroke Grove,0.236842105263
16,Ladywell,0.0263157894737
16,Lambeth North,1.05263157895
16,Lancaster Gate,13.9736842105
16,Langdon Park,1.63157894737
16,Latimer Road,0.131578947368
16,Lee,0.0526315789474
16,Leicester Square,1.02631578947
16,Lewisham DLR,1.15789473684
16,Lewisham NR,0.105263157895
16,Leyton,10.2631578947
16,Leytonstone,11.7368421053
16,Limehouse DLR,17.2631578947
16,Liverpool Street,12.2105263158
16,London Bridge,4.31578947368
16,London Bridge NR,0.0263157894737
16,London City Airport,11.5
16,London Fields,0.342105263158
16,Loughborough Junct,0.0263157894737
16,Loughton,5.28947368421
16,Maida Vale,2.5
16,Malden Manor,0.0263157894737
16,Manor House,2.02631578947
16,Manor Park,0.315789473684
16,Mansion House,0.131578947368
16,Marble Arch,12.5526315789
16,Maryland,0.315789473684
16,Marylebone,3.73684210526
16,Maze Hill,0.0263157894737
16,Mile End,13.2894736842
16,Mill Hill Broadway,0.157894736842
16,Mill Hill East,0.684210526316
16,Mitcham Eastfields,0.157894736842
16,Mitcham Junction,0.0263157894737
16,Monument,0.447368421053
16,Moor Park,0.0526315789474
16,Moorgate,3.86842105263
16,Morden,7.02631578947
16,Mornington Crescent,1.36842105263
16,Mortlake,1.76315789474
16,Motspur Park,0.289473684211
16,Mudchute,4.68421052632
16,Neasden,0.710526315789
16,New Barnet,0.0526315789474
16,New Beckenham,0.0263157894737
16,New Cross,0.0526315789474
16,New Cross Gate,0.263157894737
16,New Eltham,0.0526315789474
16,New Malden,0.710526315789
16,New Southgate,0.0789473684211
16,Newbury Park,7.52631578947
16,Norbiton,1.07894736842
16,Norbury,1.10526315789
16,North Acton,2.5
16,North Dulwich,0.0789473684211
16,North Ealing,0.0789473684211
16,North Greenwich,3.15789473684
16,North Harrow,1.18421052632
16,North Sheen,0.342105263158
16,North Wembley,0.157894736842
16,Northfields,1.02631578947
16,Northolt,2.31578947368
16,Northolt Park,0.0789473684211
16,Northwick Park,0.815789473684
16,Northwood,0.105263157895
16,Northwood Hills,0.315789473684
16,Norwood Junction SR,0.289473684211
16,Notting Hill Gate,18.7368421053
16,Nunhead,0.289473684211
16,Oakleigh Park,0.0263157894737
16,Oakwood,0.894736842105
16,Old Street,4.68421052632
16,Orpington,0.0789473684211
16,Osterley,0.868421052632
16,Oval,9.89473684211
16,Oxford Circus,6.89473684211
16,Paddington,6.47368421053
16,Palmers Green,0.315789473684
16,Parsons Green,3.76315789474
16,Peckham Rye,0.263157894737
16,Penge West,0.0263157894737
16,Perivale,2.15789473684
16,Piccadilly Circus,1.71052631579
16,Pimlico,4.55263157895
16,Pinner,0.842105263158
16,Plaistow,4.0
16,Pontoon Dock,0.921052631579
16,Poplar,0.868421052632
16,Preston Road,1.0
16,Prince Regent,0.342105263158
16,Pudding Mill Lane,0.0526315789474
16,Purfleet,0.0263157894737
16,Purley Oaks,0.0263157894737
16,Putney,8.73684210526
16,Putney Bridge,1.94736842105
16,Queens Park,2.36842105263
16,Queens Road Peckham,0.0789473684211
16,Queensbury,0.763157894737
16,Queenstown Road Battersea,1.42105263158
16,Queensway,11.8684210526
16,Rainham Essex,0.0263157894737
16,Ravenscourt Park,0.368421052632
16,Rayners Lane,0.631578947368
16,Raynes Park,1.94736842105
16,Rectory Road,0.447368421053
16,Redbridge,3.60526315789
16,Regents Park,0.736842105263
16,Richmond,5.92105263158
16,Rickmansworth,0.236842105263
16,Roding Valley,0.447368421053
16,Romford,1.34210526316
16,Rotherhithe,1.44736842105
16,Royal Albert,0.368421052632
16,Royal Oak,0.368421052632
16,Royal Victoria,2.76315789474
16,Ruislip,0.131578947368
16,Ruislip Gardens,0.473684210526
16,Ruislip Manor,0.131578947368
16,Russell Square,2.39473684211
16,Selhurst,0.0263157894737
16,Seven Kings,1.76315789474
16,Seven Sisters,1.86842105263
16,Shadwell DLR,9.84210526316
16,Shenfield,0.0263157894737
16,Shepherds Bush LU,21.0526315789
16,Shepherds Bush Met,0.0526315789474
16,Shoreditch High Street,0.0263157894737
16,Shortlands,0.210526315789
16,Sidcup,0.0263157894737
16,Silver Street,0.105263157895
16,Sloane Square,11.0526315789
16,Snaresbrook,5.36842105263
16,South Bermondsey,0.105263157895
16,South Croydon,0.0526315789474
16,South Ealing,0.868421052632
16,South Greenford,0.0789473684211
16,South Harrow,0.157894736842
16,South Kensington,7.07894736842
16,South Kenton,0.131578947368
16,South Quay,10.9736842105
16,South Ruislip,0.842105263158
16,South Wimbledon,6.26315789474
16,South Woodford,11.3421052632
16,Southall,0.815789473684
16,Southbury,0.184210526316
16,Southfields,1.92105263158
16,Southgate,1.23684210526
16,Southwark,0.315789473684
16,St James Street,0.289473684211
16,St James's Park,5.15789473684
16,St Johns,0.0263157894737
16,St Johns Wood,4.81578947368
16,St Margarets London,0.868421052632
16,St Mary Cray,0.0263157894737
16,St Pauls,1.23684210526
16,Stamford Brook,1.52631578947
16,Stamford Hill,0.0263157894737
16,Stanmore,0.710526315789
16,Star Lane,0.0526315789474
16,Stepney Green,2.60526315789
16,Stockwell,14.6842105263
16,Stoke Newington,0.368421052632
16,Stonebridge Park,0.973684210526
16,Stoneleigh,0.315789473684
16,Stratford,12.3157894737
16,Stratford High Street,0.105263157895
16,Stratford International,0.0263157894737
16,Strawberry Hill,0.289473684211
16,Streatham,0.263157894737
16,Streatham Common,0.842105263158
16,Streatham Hill,0.526315789474
16,Sudbury Hill,0.0526315789474
16,Sudbury Town,0.184210526316
16,Surbiton,4.18421052632
16,Surrey Quays,0.973684210526
16,Sutton Surrey,0.447368421053
16,Swiss Cottage,5.18421052632
16,Sydenham Hill,0.0263157894737
16,Sydenham SR,0.5
16,Syon Lane,0.184210526316
16,Teddington,0.5
16,Temple,1.44736842105
16,Theydon Bois,0.578947368421
16,Thornton Heath,0.368421052632
16,Tolworth,0.210526315789
16,Tooting,0.0263157894737
16,Tooting Bec,8.73684210526
16,Tooting Broadway,10.1315789474
16,Tottenham Court Road,5.23684210526
16,Tottenham Hale,0.710526315789
16,Totteridge,1.55263157895
16,Tower Hill,2.34210526316
16,Tufnell Park,2.92105263158
16,Tulse Hill,0.657894736842
16,Turkey Street,0.0526315789474
16,Turnham Green,3.07894736842
16,Turnpike Lane,3.36842105263
16,Twickenham,2.34210526316
16,Upminster,0.263157894737
16,Upminster Bridge,0.105263157895
16,Upney,0.789473684211
16,Upton Park,6.60526315789
16,Uxbridge,0.105263157895
16,Vauxhall,1.42105263158
16,Vauxhall NR,0.473684210526
16,Victoria,11.3947368421
16,Waddon,0.0526315789474
16,Walthamstow Central,1.13157894737
16,Wandsw'th Common,0.210526315789
16,Wandsworth Town,2.39473684211
16,Wanstead,4.92105263158
16,Wapping,0.447368421053
16,Warren Street,1.13157894737
16,Warwick Avenue,4.60526315789
16,Waterloo,78.6315789474
16,Waterloo East NR,0.0263157894737
16,Waterloo JLE,1.18421052632
16,Waterloo NR,0.0263157894737
16,Watford High Street,0.105263157895
16,Watford Junction,1.60526315789
16,Watford Met,0.210526315789
16,Welling,0.0526315789474
16,Wembley Central,0.736842105263
16,Wembley Park,1.31578947368
16,Wembley Stadium,0.0526315789474
16,West Acton,1.34210526316
16,West Croydon,0.0263157894737
16,West Drayton,0.157894736842
16,West Dulwich,0.184210526316
16,West Ealing,0.421052631579
16,West Finchley,2.13157894737
16,West Ham,1.07894736842
16,West Hampst'd Tlink,0.0526315789474
16,West Hampstead,4.28947368421
16,West Harrow,0.157894736842
16,West India Quay,1.05263157895
16,West Kensington,2.94736842105
16,West Norwood,0.263157894737
16,West Ruislip,1.13157894737
16,West Silvertown,2.23684210526
16,West Sutton,0.0263157894737
16,West Wickham,0.0263157894737
16,West_Brompton,1.02631578947
16,Westbourne Park,0.236842105263
16,Westferry,10.2105263158
16,Westminster,1.76315789474
16,White City,2.34210526316
16,White Hart Lane,0.210526315789
16,Whitechapel,3.18421052632
16,Whitton,0.473684210526
16,Willesden Green,2.18421052632
16,Willesden Junction,0.815789473684
16,Wimbledon,5.92105263158
16,Wimbledon Park,0.921052631579
16,Winchmore Hill,0.263157894737
16,Wood Green,2.76315789474
16,Wood Street,0.0526315789474
16,Woodford,11.0
16,Woodside Park,3.18421052632
16,Woolwich Arsenal NR,0.157894736842
16,Worcester Park,0.842105263158
17,Abbey Road,0.131578947368
17,Abbey Wood,0.105263157895
17,Acton Central,0.315789473684
17,Acton Town,0.763157894737
17,Aldgate,0.131578947368
17,Aldgate East,2.28947368421
17,Alexandra Palace,0.342105263158
17,All Saints,0.5
17,Alperton,0.0789473684211
17,Amersham,0.447368421053
17,Anerley,0.0263157894737
17,Angel,11.0789473684
17,Archway,4.0
17,Arnos Grove,1.36842105263
17,Arsenal,1.10526315789
17,Ashfield House B,0.921052631579
17,Ashfield House C,0.657894736842
17,Baker Street,2.97368421053
17,Balham,10.6578947368
17,Bank,1.15789473684
17,Barbican,0.447368421053
17,Barking,1.28947368421
17,Barkingside,0.789473684211
17,Barnes,1.02631578947
17,Barnes Bridge,0.421052631579
17,Barons Court,1.23684210526
17,Battersea Park,0.105263157895
17,Bayswater,1.60526315789
17,Beckton,0.184210526316
17,Beckton Park,0.0263157894737
17,Becontree,0.289473684211
17,Belsize Park,4.81578947368
17,Belvedere,0.0526315789474
17,Bermondsey,2.28947368421
17,Berrylands,0.105263157895
17,Bethnal Green,14.9210526316
17,Bexley,0.0263157894737
17,Bexleyheath,0.0263157894737
17,Blackfriars,5.31578947368
17,Blackheath,0.0789473684211
17,Blackhorse Road,0.473684210526
17,Blackwall,3.76315789474
17,Bond Street,8.65789473684
17,Borough,2.18421052632
17,Boston Manor,0.263157894737
17,Bounds Green,1.15789473684
17,Bow Church,0.0526315789474
17,Bow Road,6.39473684211
17,Bowes Park,1.05263157895
17,Brent Cross,1.36842105263
17,Brentford,0.368421052632
17,Brentwood,0.0263157894737
17,Brimsdown,0.0263157894737
17,Brixton,8.18421052632
17,Brockley,0.447368421053
17,Bromley By Bow,1.02631578947
17,Bromley South,0.236842105263
17,Brondesbury Park,0.0526315789474
17,Buckhurst Hill,2.71052631579
17,Burnt Oak,1.0
17,Bush Hill Park,0.0789473684211
17,Bushey,0.184210526316
17,Caledonian Rd&B'sby,0.0263157894737
17,Caledonian Road,1.18421052632
17,Camden Town,5.57894736842
17,Canada Water,4.76315789474
17,Canary Wharf DLR,8.97368421053
17,Canary Wharf LU (E1),0.552631578947
17,Canning Town,3.39473684211
17,Cannon Street,0.105263157895
17,Canonbury,0.0789473684211
17,Canons Park,0.210526315789
17,Carshalton,0.105263157895
17,Carshalton Beeches,0.0263157894737
17,Castle Bar Park,0.0789473684211
17,Catford,0.0263157894737
17,Catford Bridge,0.105263157895
17,Chadwell Heath,1.18421052632
17,Chafford Hundred,0.0263157894737
17,Chalfont & Latimer,0.394736842105
17,Chalk Farm,3.18421052632
17,Chancery Lane,6.15789473684
17,Charing Cross,0.315789473684
17,Charlton,0.0526315789474
17,Cheam,0.0263157894737
17,Chigwell,0.157894736842
17,Chingford,0.342105263158
17,Chiswick,0.657894736842
17,Chiswick Park,0.947368421053
17,Chorleywood,0.210526315789
17,Clapham Common,10.3421052632
17,Clapham Junction,9.26315789474
17,Clapham North,6.65789473684
17,Clapham South,11.1052631579
17,Clapton,1.10526315789
17,Cockfosters,0.526315789474
17,Colindale,1.10526315789
17,Colliers Wood,4.15789473684
17,Coulsdon South,0.0789473684211
17,Covent Garden,0.289473684211
17,Cricklewood,0.0263157894737
17,Crosshbr Ldn Arena,3.34210526316
17,Croxley,0.0263157894737
17,Croydon Stations,0.921052631579
17,Crystal Palace,0.157894736842
17,Custom House DLR,0.131578947368
17,Cutty Sark,1.92105263158
17,Cyprus,0.131578947368
17,Dagenham East,0.605263157895
17,Dagenham Heathway,1.73684210526
17,Dalston Junction,0.236842105263
17,Debden,1.28947368421
17,Denmark Hill,0.0263157894737
17,Deptford,0.0789473684211
17,Devons Road,0.605263157895
17,Dollis Hill,0.526315789474
17,Drayton Green,0.0263157894737
17,Drayton Park,0.552631578947
17,Ealing Broadway,7.73684210526
17,Ealing Common,0.5
17,Earls Court,5.84210526316
17,Earlsfield,2.10526315789
17,East Acton,2.07894736842
17,East Dulwich,0.0526315789474
17,East Finchley,4.57894736842
17,East Ham,5.68421052632
17,East India,1.84210526316
17,East Putney,1.47368421053
17,Eastcote,0.0789473684211
17,Edgware,1.13157894737
17,Edgware Road,0.868421052632
17,Edgware Road M,0.447368421053
17,Edmonton Green,0.342105263158
17,Elephant & Castle,5.92105263158
17,Elm Park,0.736842105263
17,Elstree & Borehamwood,0.184210526316
17,Eltham,0.0263157894737
17,Embankment,2.81578947368
17,Enfield Chase,0.131578947368
17,Enfield Lock,0.105263157895
17,Enfield Town,0.157894736842
17,Epping,1.65789473684
17,Epsom Downs,0.0263157894737
17,Essex Road,4.97368421053
17,Euston,13.3157894737
17,Euston Square,0.315789473684
17,Euston TOC Gates,0.0263157894737
17,Ewell West,0.289473684211
17,Fairlop,0.710526315789
17,Farringdon,1.0
17,Feltham,0.815789473684
17,Finchley Central,2.78947368421
17,Finchley Road,2.02631578947
17,Finsbury Park,0.578947368421
17,Finsbury Park LU,3.10526315789
17,Forest Gate,0.921052631579
17,Forest Hill,0.710526315789
17,Fulham Broadway,2.84210526316
17,Fulwell,0.131578947368
17,Gallions Reach,0.263157894737
17,Gants Hill,9.28947368421
17,Gidea Park,0.394736842105
17,Gipsy Hill,0.0526315789474
17,Gloucester Road,5.23684210526
17,Golders Green,4.92105263158
17,Goldhawk Road,0.0263157894737
17,Goodge Street,0.394736842105
17,Goodmayes,0.605263157895
17,Gordon Hill,0.131578947368
17,Grange Hill,0.5
17,Grange Park,0.289473684211
17,Grays,0.0263157894737
17,Great Portland Street,0.526315789474
17,Green Park,3.5
17,Greenford,2.02631578947
17,Greenwich DLR,0.921052631579
17,Grove Park,0.0789473684211
17,Gunnersbury,0.368421052632
17,Hackbridge,0.0263157894737
17,Hackney Central,0.0526315789474
17,Hackney Downs,0.789473684211
17,Hackney Wick,0.315789473684
17,Hadley Wood,0.0789473684211
17,Haggerston,0.342105263158
17,Hainault,3.65789473684
17,Hammersmith D,4.42105263158
17,Hammersmith M,0.0789473684211
17,Hampstead,3.34210526316
17,Hampton,0.263157894737
17,Hampton Court,0.236842105263
17,Hampton Wick,0.131578947368
17,Hanger Lane,2.15789473684
17,Harlesden,0.263157894737
17,Harold Wood,0.605263157895
17,Harringay,0.289473684211
17,Harrow On The Hill,0.842105263158
17,Harrow Wealdstone,1.05263157895
17,Hatch End,0.157894736842
17,Hatton Cross,0.0526315789474
17,Haydons Road,0.0263157894737
17,Hayes & Harlington,0.736842105263
17,Headstone Lane,0.0526315789474
17,Heathrow Term 5,0.289473684211
17,Heathrow Terminal 4 LU,0.105263157895
17,Heathrow Terminals 123 LU,0.315789473684
17,Hendon Central,2.86842105263
17,Herne Hill,0.368421052632
17,Heron Quays,5.21052631579
17,High Barnet,1.15789473684
17,High Street Kensington,2.42105263158
17,Highams Park,0.0789473684211
17,Highbury & Islington,2.13157894737
17,Highgate,5.15789473684
17,Hillingdon,0.0789473684211
17,Hither Green,0.0526315789474
17,Holborn,4.44736842105
17,Holland Park,4.60526315789
17,Holloway Road,2.05263157895
17,Homerton,0.447368421053
17,Honor Oak Park,0.131578947368
17,Hornchurch,0.184210526316
17,Hornsey,0.5
17,Hounslow,0.210526315789
17,Hounslow Central,0.342105263158
17,Hounslow East,0.5
17,Hounslow West,0.473684210526
17,Hyde Park Corner,0.763157894737
17,Ickenham,0.0263157894737
17,Ilford,1.97368421053
17,Imperial Wharf,0.605263157895
17,Island Gardens,2.81578947368
17,Isleworth,0.5
17,Kennington,4.13157894737
17,Kensal Green,0.842105263158
17,Kensal Rise,0.0526315789474
17,Kensington Olympia,0.289473684211
17,Kentish Town,2.63157894737
17,Kenton,0.0789473684211
17,Kew Bridge,0.105263157895
17,Kew Gardens,0.710526315789
17,Kidbrooke,0.0263157894737
17,Kilburn,2.57894736842
17,Kilburn High Road,0.0526315789474
17,Kilburn Park,1.0
17,King George V,0.789473684211
17,Kings Cross M,1.44736842105
17,Kings Cross N,12.1052631579
17,Kings Cross NR,0.0263157894737
17,Kings Cross T,5.18421052632
17,Kingsbury,0.157894736842
17,Kingston,0.368421052632
17,Knightsbridge,1.5
17,Ladbroke Grove,0.263157894737
17,Lambeth North,0.789473684211
17,Lancaster Gate,9.31578947368
17,Langdon Park,1.39473684211
17,Latimer Road,0.0526315789474
17,Lee,0.0526315789474
17,Leicester Square,0.763157894737
17,Lewisham DLR,0.684210526316
17,Lewisham NR,0.210526315789
17,Leyton,9.31578947368
17,Leytonstone,10.7105263158
