,origin,exit_time_binned,arr_time,exit_time,total,hist_total,disp
8350,Clapham South,16,509.0,543.0,1.0,0.267780938834,9:0
8351,Clapham South,16,504.0,543.0,1.0,0.267780938834,9:0
8352,Clapham South,17,528.0,556.0,1.0,0.201913875598,9:15
8353,Clapham South,17,526.0,556.0,1.0,0.201913875598,9:15
8354,Clapham South,17,530.0,558.0,1.0,0.201913875598,9:15
8355,Clapham South,17,528.0,558.0,1.0,0.201913875598,9:15
8356,Clapham South,17,530.0,559.0,1.0,0.201913875598,9:15
8357,Clapham South,17,533.0,563.0,1.0,0.201913875598,9:15
8358,Clapham South,17,536.0,565.0,1.0,0.201913875598,9:15
8359,Clapham South,17,540.0,565.0,1.0,0.201913875598,9:15
8360,Clapham South,17,537.0,565.0,1.0,0.201913875598,9:15
8361,Clapham South,17,538.0,565.0,1.0,0.201913875598,9:15
8362,Clapham South,17,535.0,563.0,1.0,0.201913875598,9:15
8363,Clapham South,17,524.0,557.0,1.0,0.201913875598,9:15
8364,Clapham South,17,527.0,559.0,1.0,0.201913875598,9:15
8365,Clapham South,17,533.0,560.0,1.0,0.201913875598,9:15
8366,Clapham South,17,527.0,556.0,1.0,0.201913875598,9:15
8367,Clapham South,17,531.0,559.0,1.0,0.201913875598,9:15
8368,Clapham South,17,528.0,556.0,1.0,0.201913875598,9:15
8369,Clapham South,17,527.0,558.0,1.0,0.201913875598,9:15
8370,Clapham South,17,527.0,556.0,1.0,0.201913875598,9:15
8371,Clapham South,17,544.0,569.0,1.0,0.201913875598,9:15
8372,Clapham South,17,523.0,556.0,1.0,0.201913875598,9:15
8373,Clapham South,17,536.0,563.0,1.0,0.201913875598,9:15
8374,Clapham South,17,542.0,567.0,1.0,0.201913875598,9:15
8375,Clapham South,17,533.0,561.0,1.0,0.201913875598,9:15
8376,Clapham South,17,538.0,565.0,1.0,0.201913875598,9:15
8377,Clapham South,17,543.0,566.0,1.0,0.201913875598,9:15
8378,Clapham South,17,542.0,567.0,1.0,0.201913875598,9:15
8379,Clapham South,17,533.0,560.0,1.0,0.201913875598,9:15
8380,Clapham South,17,526.0,557.0,1.0,0.201913875598,9:15
8381,Clapham South,17,526.0,556.0,1.0,0.201913875598,9:15
8382,Clapham South,17,524.0,557.0,1.0,0.201913875598,9:15
8383,Clapham South,17,529.0,560.0,1.0,0.201913875598,9:15
8384,Clapham South,17,528.0,559.0,1.0,0.201913875598,9:15
8385,Clapham South,17,544.0,569.0,1.0,0.201913875598,9:15
8386,Clapham South,17,528.0,559.0,1.0,0.201913875598,9:15
8387,Clapham South,17,540.0,565.0,1.0,0.201913875598,9:15
8388,Clapham South,17,529.0,557.0,1.0,0.201913875598,9:15
8389,Clapham South,17,524.0,556.0,1.0,0.201913875598,9:15
8390,Clapham South,17,527.0,556.0,1.0,0.201913875598,9:15
8391,Clapham South,17,523.0,556.0,1.0,0.201913875598,9:15
8392,Clapham South,17,524.0,558.0,1.0,0.201913875598,9:15
8393,Clapham South,17,526.0,557.0,1.0,0.201913875598,9:15
8394,Clapham South,17,525.0,556.0,1.0,0.201913875598,9:15
8395,Clapham South,17,544.0,569.0,1.0,0.201913875598,9:15
8396,Clapham South,17,541.0,567.0,1.0,0.201913875598,9:15
8397,Clapham South,17,528.0,558.0,1.0,0.201913875598,9:15
8398,Clapham South,17,534.0,563.0,1.0,0.201913875598,9:15
8399,Clapham South,17,538.0,565.0,1.0,0.201913875598,9:15
8400,Clapham South,17,526.0,559.0,1.0,0.201913875598,9:15
8401,Clapham South,17,544.0,568.0,1.0,0.201913875598,9:15
8402,Clapham South,17,527.0,558.0,1.0,0.201913875598,9:15
8403,Clapham South,17,538.0,564.0,1.0,0.201913875598,9:15
8404,Clapham South,17,529.0,557.0,1.0,0.201913875598,9:15
8405,Clapham South,17,526.0,556.0,1.0,0.201913875598,9:15
8406,Clapham South,17,536.0,565.0,1.0,0.201913875598,9:15
8407,Clapham South,18,549.0,573.0,1.0,0.449874686717,9:30
8408,Clapham South,18,551.0,576.0,1.0,0.449874686717,9:30
8409,Clapham South,18,554.0,580.0,1.0,0.449874686717,9:30
8410,Clapham South,18,552.0,581.0,1.0,0.449874686717,9:30
8411,Clapham South,18,551.0,581.0,1.0,0.449874686717,9:30
8412,Clapham South,18,553.0,585.0,1.0,0.449874686717,9:30
8413,Clapham South,18,553.0,580.0,1.0,0.449874686717,9:30
8414,Clapham South,18,548.0,574.0,1.0,0.449874686717,9:30
8415,Clapham South,18,546.0,574.0,1.0,0.449874686717,9:30
8416,Clapham South,18,552.0,581.0,1.0,0.449874686717,9:30
8417,Clapham South,18,554.0,580.0,1.0,0.449874686717,9:30
8418,Clapham South,18,551.0,579.0,1.0,0.449874686717,9:30
8419,Clapham South,18,548.0,574.0,1.0,0.449874686717,9:30
8420,Clapham South,18,551.0,584.0,1.0,0.449874686717,9:30
8421,Clapham South,18,545.0,585.0,1.0,0.449874686717,9:30
8422,Clapham South,18,559.0,584.0,1.0,0.449874686717,9:30
8423,Clapham South,18,546.0,574.0,1.0,0.449874686717,9:30
8424,Clapham South,18,554.0,580.0,1.0,0.449874686717,9:30
8425,Clapham South,18,548.0,573.0,1.0,0.449874686717,9:30
8426,Clapham South,18,560.0,584.0,1.0,0.449874686717,9:30
8427,Clapham South,18,559.0,584.0,1.0,0.449874686717,9:30
8428,Clapham South,19,559.0,587.0,1.0,0.389097744361,9:45
8429,Clapham South,19,572.0,598.0,1.0,0.389097744361,9:45
8430,Clapham South,19,574.0,598.0,1.0,0.389097744361,9:45
8431,Clapham South,19,566.0,588.0,1.0,0.389097744361,9:45
8432,Clapham South,19,573.0,598.0,1.0,0.389097744361,9:45
8433,Clapham South,19,573.0,598.0,1.0,0.389097744361,9:45
8434,Clapham South,19,568.0,592.0,1.0,0.389097744361,9:45
8435,Clapham South,19,574.0,599.0,1.0,0.389097744361,9:45
8436,Clapham South,19,574.0,598.0,1.0,0.389097744361,9:45
8437,Clapham South,19,564.0,588.0,1.0,0.389097744361,9:45
8438,Clapham South,19,562.0,586.0,1.0,0.389097744361,9:45
8439,Clapham South,19,568.0,593.0,1.0,0.389097744361,9:45
8440,Clapham South,19,572.0,595.0,1.0,0.389097744361,9:45
8441,Clapham South,19,563.0,588.0,1.0,0.389097744361,9:45
8442,Clapham South,20,580.0,605.0,1.0,0.461722488038,10:0
8443,Clapham South,20,587.0,610.0,1.0,0.461722488038,10:0
8444,Clapham South,20,590.0,614.0,1.0,0.461722488038,10:0
8445,Clapham South,20,589.0,613.0,1.0,0.461722488038,10:0
8446,Clapham South,20,583.0,612.0,1.0,0.461722488038,10:0
8447,Clapham South,20,582.0,605.0,1.0,0.461722488038,10:0
8448,Clapham South,20,583.0,612.0,1.0,0.461722488038,10:0
8449,Clapham South,20,587.0,610.0,1.0,0.461722488038,10:0
8450,Clapham South,20,591.0,613.0,1.0,0.461722488038,10:0
8451,Clapham South,20,585.0,610.0,1.0,0.461722488038,10:0
8452,Clapham South,20,591.0,614.0,1.0,0.461722488038,10:0
8453,Clapham South,21,603.0,630.0,1.0,0.75,10:15
8454,Clapham South,21,592.0,616.0,1.0,0.75,10:15
8455,Clapham South,21,598.0,619.0,1.0,0.75,10:15
8456,Clapham South,21,598.0,620.0,1.0,0.75,10:15
8457,Clapham South,21,606.0,628.0,1.0,0.75,10:15
8458,Clapham South,21,603.0,628.0,1.0,0.75,10:15
8459,Clapham South,22,608.0,633.0,1.0,0.657894736842,10:30
8460,Clapham South,22,613.0,636.0,1.0,0.657894736842,10:30
8461,Clapham South,22,617.0,642.0,1.0,0.657894736842,10:30
8462,Clapham South,22,619.0,644.0,1.0,0.657894736842,10:30
8463,Clapham South,22,617.0,641.0,1.0,0.657894736842,10:30
8464,Clapham South,23,630.0,651.0,1.0,0.421052631578,10:45
8465,Clapham South,23,630.0,658.0,1.0,0.421052631578,10:45
8466,Clapham South,23,628.0,652.0,1.0,0.421052631578,10:45
8467,Clapham South,23,633.0,656.0,1.0,0.421052631578,10:45
8468,Clapham South,23,633.0,656.0,1.0,0.421052631578,10:45
8469,Clapham South,23,628.0,651.0,1.0,0.421052631578,10:45
8470,Clapham South,24,638.0,664.0,1.0,0.552631578948,11:0
8471,Clapham South,24,649.0,673.0,1.0,0.552631578948,11:0
8472,Clapham South,24,648.0,672.0,1.0,0.552631578948,11:0
8473,Clapham South,24,626.0,661.0,1.0,0.552631578948,11:0
8474,Clapham South,24,626.0,662.0,1.0,0.552631578948,11:0
8475,Clapham South,25,660.0,682.0,1.0,0.451754385965,11:15
8476,Clapham South,25,653.0,677.0,1.0,0.451754385965,11:15
8477,Clapham South,25,665.0,690.0,1.0,0.451754385965,11:15
8478,Clapham South,25,652.0,677.0,1.0,0.451754385965,11:15
8479,Clapham South,25,655.0,678.0,1.0,0.451754385965,11:15
8480,Clapham South,25,661.0,682.0,1.0,0.451754385965,11:15
8481,Clapham South,26,0.0,0.0,0.0,0.552631578947,11:30
8482,Clapton,5,0.0,0.0,0.0,0.0263157894737,6:15
8483,Clapton,6,383.0,403.0,1.0,0.105263157895,6:30
8484,Clapton,7,0.0,0.0,0.0,0.184210526316,6:45
8485,Clapton,8,0.0,0.0,0.0,0.526315789474,7:0
8486,Clapton,9,0.0,0.0,0.0,0.552631578947,7:15
8487,Clapton,10,434.0,456.0,1.0,1.15789473684,7:30
8488,Clapton,11,0.0,0.0,0.0,1.44736842105,7:45
8489,Clapton,12,462.0,485.0,1.0,1.05263157895,8:0
8490,Clapton,13,478.0,501.0,1.0,0.350877192983,8:15
8491,Clapton,13,476.0,498.0,1.0,0.350877192983,8:15
8492,Clapton,13,478.0,499.0,1.0,0.350877192983,8:15
8493,Clapton,14,0.0,0.0,0.0,0.526315789474,8:30
8494,Clapton,15,0.0,0.0,0.0,0.684210526316,8:45
8495,Clapton,16,521.0,544.0,1.0,0.40350877193,9:0
8496,Clapton,16,523.0,544.0,1.0,0.40350877193,9:0
8497,Clapton,16,516.0,546.0,1.0,0.40350877193,9:0
8498,Clapton,17,535.0,558.0,1.0,1.10526315789,9:15
8499,Clapton,18,551.0,571.0,1.0,0.210526315789,9:30
8500,Clapton,18,550.0,574.0,1.0,0.210526315789,9:30
8501,Clapton,19,565.0,586.0,1.0,0.552631578947,9:45
8502,Clapton,20,0.0,0.0,0.0,0.315789473684,10:0
8503,Clapton,21,599.0,627.0,1.0,0.526315789474,10:15
8504,Clapton,22,614.0,645.0,1.0,0.315789473684,10:30
8505,Clapton,23,0.0,0.0,0.0,0.447368421053,10:45
8506,Clapton,24,651.0,674.0,1.0,0.105263157895,11:0
8507,Clapton,25,0.0,0.0,0.0,0.105263157895,11:15
8508,Clapton,26,0.0,0.0,0.0,0.0526315789474,11:30
8509,Clock House,5,0.0,0.0,0.0,0.0263157894737,6:15
8510,Clock House,7,0.0,0.0,0.0,0.0263157894737,6:45
8511,Clock House,8,0.0,0.0,0.0,0.0263157894737,7:0
8512,Clock House,10,0.0,0.0,0.0,0.105263157895,7:30
8513,Clock House,11,0.0,0.0,0.0,0.0263157894737,7:45
8514,Clock House,12,0.0,0.0,0.0,0.0263157894737,8:0
8515,Clock House,13,0.0,0.0,0.0,0.0789473684211,8:15
8516,Clock House,14,0.0,0.0,0.0,0.105263157895,8:30
8517,Clock House,15,0.0,0.0,0.0,0.0263157894737,8:45
8518,Clock House,16,0.0,0.0,0.0,0.0263157894737,9:0
8519,Clock House,18,0.0,0.0,0.0,0.0263157894737,9:30
8520,Clock House,22,0.0,0.0,0.0,0.0263157894737,10:30
8521,Cockfosters,3,0.0,0.0,0.0,0.105263157895,5:45
8522,Cockfosters,4,0.0,0.0,0.0,0.657894736842,6:0
8523,Cockfosters,5,0.0,0.0,0.0,1.78947368421,6:15
8524,Cockfosters,6,0.0,0.0,0.0,0.605263157895,6:30
8525,Cockfosters,7,365.0,413.0,1.0,0.710526315789,6:45
8526,Cockfosters,8,376.0,425.0,1.0,0.513157894735,7:0
8527,Cockfosters,8,388.0,434.0,1.0,0.513157894735,7:0
8528,Cockfosters,9,387.0,438.0,1.0,0.63157894737,7:15
8529,Cockfosters,9,388.0,438.0,1.0,0.63157894737,7:15
8530,Cockfosters,10,0.0,0.0,0.0,1.94736842105,7:30
8531,Cockfosters,11,430.0,480.0,1.0,2.76315789474,7:45
8532,Cockfosters,12,434.0,481.0,1.0,3.05263157895,8:0
8533,Cockfosters,13,451.0,498.0,1.0,0.763157894737,8:15
8534,Cockfosters,14,460.0,512.0,1.0,0.111842105263,8:30
8535,Cockfosters,14,474.0,525.0,1.0,0.111842105263,8:30
8536,Cockfosters,14,445.0,521.0,1.0,0.111842105263,8:30
8537,Cockfosters,14,475.0,525.0,1.0,0.111842105263,8:30
8538,Cockfosters,15,480.0,531.0,1.0,0.138157894737,8:45
8539,Cockfosters,15,488.0,537.0,1.0,0.138157894737,8:45
8540,Cockfosters,15,474.0,527.0,1.0,0.138157894737,8:45
8541,Cockfosters,15,479.0,533.0,1.0,0.138157894737,8:45
8542,Cockfosters,16,485.0,541.0,1.0,0.171052631579,9:0
8543,Cockfosters,16,489.0,541.0,1.0,0.171052631579,9:0
8544,Cockfosters,17,0.0,0.0,0.0,0.526315789474,9:15
8545,Cockfosters,18,0.0,0.0,0.0,0.263157894737,9:30
8546,Cockfosters,19,538.0,589.0,1.0,0.289473684211,9:45
8547,Cockfosters,20,0.0,0.0,0.0,0.368421052632,10:0
8548,Cockfosters,21,0.0,0.0,0.0,0.289473684211,10:15
8549,Cockfosters,22,597.0,640.0,1.0,0.236842105263,10:30
8550,Cockfosters,23,0.0,0.0,0.0,0.236842105263,10:45
8551,Cockfosters,24,0.0,0.0,0.0,0.210526315789,11:0
8552,Cockfosters,25,0.0,0.0,0.0,0.0263157894737,11:15
8553,Colindale,1,0.0,0.0,0.0,0.0526315789474,5:15
8554,Colindale,2,0.0,0.0,0.0,0.342105263158,5:30
8555,Colindale,3,0.0,0.0,0.0,0.631578947368,5:45
8556,Colindale,4,0.0,0.0,0.0,2.71052631579,6:0
8557,Colindale,5,0.0,0.0,0.0,2.36842105263,6:15
8558,Colindale,6,358.0,402.0,1.0,1.07894736842,6:30
8559,Colindale,6,364.0,402.0,1.0,1.07894736842,6:30
8560,Colindale,7,376.0,415.0,1.0,0.625,6:45
8561,Colindale,7,375.0,415.0,1.0,0.625,6:45
8562,Colindale,7,380.0,415.0,1.0,0.625,6:45
8563,Colindale,7,370.0,408.0,1.0,0.625,6:45
8564,Colindale,8,383.0,425.0,1.0,1.09210526316,7:0
8565,Colindale,8,385.0,424.0,1.0,1.09210526316,7:0
8566,Colindale,9,407.0,445.0,1.0,0.763157894737,7:15
8567,Colindale,9,405.0,444.0,1.0,0.763157894737,7:15
8568,Colindale,9,394.0,436.0,1.0,0.763157894737,7:15
8569,Colindale,9,404.0,444.0,1.0,0.763157894737,7:15
8570,Colindale,10,425.0,463.0,1.0,5.78947368421,7:30
8571,Colindale,11,440.0,480.0,1.0,4.56578947369,7:45
8572,Colindale,11,433.0,471.0,1.0,4.56578947369,7:45
8573,Colindale,12,440.0,481.0,1.0,3.50877192983,8:0
8574,Colindale,12,456.0,492.0,1.0,3.50877192983,8:0
8575,Colindale,12,438.0,481.0,1.0,3.50877192983,8:0
8576,Colindale,13,466.0,507.0,1.0,1.92543859648,8:15
8577,Colindale,13,464.0,505.0,1.0,1.92543859648,8:15
8578,Colindale,13,465.0,505.0,1.0,1.92543859648,8:15
8579,Colindale,13,466.0,506.0,1.0,1.92543859648,8:15
8580,Colindale,13,457.0,499.0,1.0,1.92543859648,8:15
8581,Colindale,13,466.0,506.0,1.0,1.92543859648,8:15
8582,Colindale,14,472.0,516.0,1.0,0.557894736842,8:30
8583,Colindale,14,470.0,517.0,1.0,0.557894736842,8:30
8584,Colindale,14,476.0,521.0,1.0,0.557894736842,8:30
8585,Colindale,14,471.0,517.0,1.0,0.557894736842,8:30
8586,Colindale,14,472.0,517.0,1.0,0.557894736842,8:30
8587,Colindale,14,471.0,516.0,1.0,0.557894736842,8:30
8588,Colindale,14,479.0,518.0,1.0,0.557894736842,8:30
8589,Colindale,14,473.0,517.0,1.0,0.557894736842,8:30
8590,Colindale,14,479.0,520.0,1.0,0.557894736842,8:30
8591,Colindale,14,476.0,520.0,1.0,0.557894736842,8:30
8592,Colindale,15,489.0,533.0,1.0,0.13552631579,8:45
8593,Colindale,15,493.0,537.0,1.0,0.13552631579,8:45
8594,Colindale,15,498.0,538.0,1.0,0.13552631579,8:45
8595,Colindale,15,496.0,539.0,1.0,0.13552631579,8:45
8596,Colindale,15,493.0,533.0,1.0,0.13552631579,8:45
8597,Colindale,15,498.0,539.0,1.0,0.13552631579,8:45
8598,Colindale,15,496.0,537.0,1.0,0.13552631579,8:45
8599,Colindale,15,489.0,533.0,1.0,0.13552631579,8:45
8600,Colindale,15,491.0,533.0,1.0,0.13552631579,8:45
8601,Colindale,15,485.0,528.0,1.0,0.13552631579,8:45
8602,Colindale,15,480.0,528.0,1.0,0.13552631579,8:45
8603,Colindale,15,492.0,538.0,1.0,0.13552631579,8:45
8604,Colindale,15,489.0,533.0,1.0,0.13552631579,8:45
8605,Colindale,15,490.0,533.0,1.0,0.13552631579,8:45
8606,Colindale,15,489.0,533.0,1.0,0.13552631579,8:45
8607,Colindale,15,496.0,538.0,1.0,0.13552631579,8:45
8608,Colindale,15,493.0,538.0,1.0,0.13552631579,8:45
8609,Colindale,15,488.0,532.0,1.0,0.13552631579,8:45
8610,Colindale,15,492.0,533.0,1.0,0.13552631579,8:45
8611,Colindale,15,475.0,533.0,1.0,0.13552631579,8:45
8612,Colindale,16,502.0,543.0,1.0,0.0921052631581,9:0
8613,Colindale,16,505.0,549.0,1.0,0.0921052631581,9:0
8614,Colindale,16,503.0,543.0,1.0,0.0921052631581,9:0
8615,Colindale,16,506.0,548.0,1.0,0.0921052631581,9:0
8616,Colindale,16,501.0,545.0,1.0,0.0921052631581,9:0
8617,Colindale,16,500.0,543.0,1.0,0.0921052631581,9:0
8618,Colindale,16,507.0,549.0,1.0,0.0921052631581,9:0
8619,Colindale,16,511.0,549.0,1.0,0.0921052631581,9:0
8620,Colindale,16,505.0,548.0,1.0,0.0921052631581,9:0
8621,Colindale,16,499.0,542.0,1.0,0.0921052631581,9:0
8622,Colindale,16,517.0,555.0,1.0,0.0921052631581,9:0
8623,Colindale,16,502.0,544.0,1.0,0.0921052631581,9:0
8624,Colindale,16,515.0,554.0,1.0,0.0921052631581,9:0
8625,Colindale,16,506.0,550.0,1.0,0.0921052631581,9:0
8626,Colindale,16,509.0,548.0,1.0,0.0921052631581,9:0
8627,Colindale,16,505.0,547.0,1.0,0.0921052631581,9:0
8628,Colindale,17,525.0,567.0,1.0,0.36842105263,9:15
8629,Colindale,17,520.0,564.0,1.0,0.36842105263,9:15
8630,Colindale,17,527.0,567.0,1.0,0.36842105263,9:15
8631,Colindale,18,533.0,576.0,1.0,0.221052631578,9:30
8632,Colindale,18,541.0,582.0,1.0,0.221052631578,9:30
8633,Colindale,18,532.0,574.0,1.0,0.221052631578,9:30
8634,Colindale,18,531.0,576.0,1.0,0.221052631578,9:30
8635,Colindale,18,532.0,573.0,1.0,0.221052631578,9:30
8636,Colindale,19,550.0,588.0,1.0,0.236842105263,9:45
8637,Colindale,19,557.0,594.0,1.0,0.236842105263,9:45
8638,Colindale,19,550.0,589.0,1.0,0.236842105263,9:45
8639,Colindale,20,571.0,608.0,1.0,0.394736842106,10:0
8640,Colindale,20,567.0,609.0,1.0,0.394736842106,10:0
8641,Colindale,21,0.0,0.0,0.0,0.815789473684,10:15
8642,Colindale,22,592.0,637.0,1.0,0.578947368421,10:30
8643,Colindale,23,611.0,654.0,1.0,0.657894736842,10:45
8644,Colindale,24,0.0,0.0,0.0,0.421052631579,11:0
8645,Colindale,25,0.0,0.0,0.0,0.105263157895,11:15
8646,Colliers Wood,0,0.0,0.0,0.0,1.18421052632,5:0
8647,Colliers Wood,1,0.0,0.0,0.0,0.894736842105,5:15
8648,Colliers Wood,2,0.0,0.0,0.0,0.526315789474,5:30
8649,Colliers Wood,3,319.0,350.0,1.0,0.776315789475,5:45
8650,Colliers Wood,3,310.0,349.0,1.0,0.776315789475,5:45
8651,Colliers Wood,4,332.0,368.0,1.0,2.60526315789,6:0
8652,Colliers Wood,5,355.0,389.0,1.0,1.46052631579,6:15
8653,Colliers Wood,5,346.0,377.0,1.0,1.46052631579,6:15
8654,Colliers Wood,6,364.0,398.0,1.0,1.02631578947,6:30
8655,Colliers Wood,6,364.0,398.0,1.0,1.02631578947,6:30
8656,Colliers Wood,6,371.0,402.0,1.0,1.02631578947,6:30
8657,Colliers Wood,6,364.0,398.0,1.0,1.02631578947,6:30
8658,Colliers Wood,6,360.0,393.0,1.0,1.02631578947,6:30
8659,Colliers Wood,7,387.0,420.0,1.0,1.37368421053,6:45
8660,Colliers Wood,7,378.0,409.0,1.0,1.37368421053,6:45
8661,Colliers Wood,7,385.0,419.0,1.0,1.37368421053,6:45
8662,Colliers Wood,7,383.0,414.0,1.0,1.37368421053,6:45
8663,Colliers Wood,7,383.0,413.0,1.0,1.37368421053,6:45
8664,Colliers Wood,8,396.0,427.0,1.0,2.40789473684,7:0
8665,Colliers Wood,8,396.0,426.0,1.0,2.40789473684,7:0
8666,Colliers Wood,8,391.0,425.0,1.0,2.40789473684,7:0
8667,Colliers Wood,8,395.0,428.0,1.0,2.40789473684,7:0
8668,Colliers Wood,9,406.0,436.0,1.0,1.39692982456,7:15
8669,Colliers Wood,9,403.0,437.0,1.0,1.39692982456,7:15
8670,Colliers Wood,9,415.0,447.0,1.0,1.39692982456,7:15
8671,Colliers Wood,9,415.0,447.0,1.0,1.39692982456,7:15
8672,Colliers Wood,9,416.0,449.0,1.0,1.39692982456,7:15
8673,Colliers Wood,9,406.0,437.0,1.0,1.39692982456,7:15
8674,Colliers Wood,9,412.0,443.0,1.0,1.39692982456,7:15
8675,Colliers Wood,9,401.0,436.0,1.0,1.39692982456,7:15
8676,Colliers Wood,9,417.0,449.0,1.0,1.39692982456,7:15
8677,Colliers Wood,9,415.0,446.0,1.0,1.39692982456,7:15
8678,Colliers Wood,9,401.0,436.0,1.0,1.39692982456,7:15
8679,Colliers Wood,9,403.0,437.0,1.0,1.39692982456,7:15
8680,Colliers Wood,10,422.0,452.0,1.0,2.8918128655,7:30
8681,Colliers Wood,10,424.0,457.0,1.0,2.8918128655,7:30
8682,Colliers Wood,10,418.0,452.0,1.0,2.8918128655,7:30
8683,Colliers Wood,10,425.0,457.0,1.0,2.8918128655,7:30
8684,Colliers Wood,10,424.0,456.0,1.0,2.8918128655,7:30
8685,Colliers Wood,10,419.0,452.0,1.0,2.8918128655,7:30
8686,Colliers Wood,10,422.0,452.0,1.0,2.8918128655,7:30
8687,Colliers Wood,10,422.0,452.0,1.0,2.8918128655,7:30
8688,Colliers Wood,10,422.0,452.0,1.0,2.8918128655,7:30
8689,Colliers Wood,11,439.0,471.0,1.0,1.0252631579,7:45
8690,Colliers Wood,11,447.0,479.0,1.0,1.0252631579,7:45
8691,Colliers Wood,11,447.0,479.0,1.0,1.0252631579,7:45
8692,Colliers Wood,11,446.0,479.0,1.0,1.0252631579,7:45
8693,Colliers Wood,11,447.0,478.0,1.0,1.0252631579,7:45
8694,Colliers Wood,11,440.0,471.0,1.0,1.0252631579,7:45
8695,Colliers Wood,11,437.0,469.0,1.0,1.0252631579,7:45
8696,Colliers Wood,11,437.0,469.0,1.0,1.0252631579,7:45
8697,Colliers Wood,11,433.0,468.0,1.0,1.0252631579,7:45
8698,Colliers Wood,11,443.0,474.0,1.0,1.0252631579,7:45
8699,Colliers Wood,11,441.0,474.0,1.0,1.0252631579,7:45
8700,Colliers Wood,11,447.0,480.0,1.0,1.0252631579,7:45
8701,Colliers Wood,11,437.0,470.0,1.0,1.0252631579,7:45
8702,Colliers Wood,11,444.0,474.0,1.0,1.0252631579,7:45
8703,Colliers Wood,11,436.0,469.0,1.0,1.0252631579,7:45
8704,Colliers Wood,11,441.0,473.0,1.0,1.0252631579,7:45
8705,Colliers Wood,11,443.0,474.0,1.0,1.0252631579,7:45
8706,Colliers Wood,11,445.0,479.0,1.0,1.0252631579,7:45
8707,Colliers Wood,11,440.0,471.0,1.0,1.0252631579,7:45
8708,Colliers Wood,11,429.0,468.0,1.0,1.0252631579,7:45
8709,Colliers Wood,11,435.0,468.0,1.0,1.0252631579,7:45
8710,Colliers Wood,11,434.0,475.0,1.0,1.0252631579,7:45
8711,Colliers Wood,11,445.0,480.0,1.0,1.0252631579,7:45
8712,Colliers Wood,11,432.0,467.0,1.0,1.0252631579,7:45
8713,Colliers Wood,11,435.0,470.0,1.0,1.0252631579,7:45
8714,Colliers Wood,12,448.0,482.0,1.0,0.667074663402,8:0
8715,Colliers Wood,12,446.0,483.0,1.0,0.667074663402,8:0
8716,Colliers Wood,12,450.0,483.0,1.0,0.667074663402,8:0
8717,Colliers Wood,12,451.0,484.0,1.0,0.667074663402,8:0
8718,Colliers Wood,12,451.0,485.0,1.0,0.667074663402,8:0
8719,Colliers Wood,12,455.0,488.0,1.0,0.667074663402,8:0
8720,Colliers Wood,12,457.0,491.0,1.0,0.667074663402,8:0
8721,Colliers Wood,12,454.0,488.0,1.0,0.667074663402,8:0
8722,Colliers Wood,12,456.0,488.0,1.0,0.667074663402,8:0
8723,Colliers Wood,12,453.0,488.0,1.0,0.667074663402,8:0
8724,Colliers Wood,12,451.0,485.0,1.0,0.667074663402,8:0
8725,Colliers Wood,12,458.0,492.0,1.0,0.667074663402,8:0
8726,Colliers Wood,12,452.0,489.0,1.0,0.667074663402,8:0
8727,Colliers Wood,12,461.0,493.0,1.0,0.667074663402,8:0
8728,Colliers Wood,12,447.0,483.0,1.0,0.667074663402,8:0
8729,Colliers Wood,12,451.0,486.0,1.0,0.667074663402,8:0
8730,Colliers Wood,12,458.0,493.0,1.0,0.667074663402,8:0
8731,Colliers Wood,12,448.0,483.0,1.0,0.667074663402,8:0
8732,Colliers Wood,12,459.0,494.0,1.0,0.667074663402,8:0
8733,Colliers Wood,12,461.0,493.0,1.0,0.667074663402,8:0
8734,Colliers Wood,12,452.0,485.0,1.0,0.667074663402,8:0
8735,Colliers Wood,12,457.0,493.0,1.0,0.667074663402,8:0
8736,Colliers Wood,12,451.0,485.0,1.0,0.667074663402,8:0
8737,Colliers Wood,12,452.0,484.0,1.0,0.667074663402,8:0
8738,Colliers Wood,12,459.0,493.0,1.0,0.667074663402,8:0
8739,Colliers Wood,12,458.0,490.0,1.0,0.667074663402,8:0
8740,Colliers Wood,12,450.0,484.0,1.0,0.667074663402,8:0
8741,Colliers Wood,12,448.0,483.0,1.0,0.667074663402,8:0
8742,Colliers Wood,12,457.0,492.0,1.0,0.667074663402,8:0
8743,Colliers Wood,12,457.0,491.0,1.0,0.667074663402,8:0
8744,Colliers Wood,12,461.0,493.0,1.0,0.667074663402,8:0
8745,Colliers Wood,12,456.0,491.0,1.0,0.667074663402,8:0
8746,Colliers Wood,12,458.0,491.0,1.0,0.667074663402,8:0
8747,Colliers Wood,12,459.0,494.0,1.0,0.667074663402,8:0
8748,Colliers Wood,12,460.0,492.0,1.0,0.667074663402,8:0
8749,Colliers Wood,12,460.0,493.0,1.0,0.667074663402,8:0
8750,Colliers Wood,12,455.0,488.0,1.0,0.667074663402,8:0
8751,Colliers Wood,12,463.0,495.0,1.0,0.667074663402,8:0
8752,Colliers Wood,12,460.0,493.0,1.0,0.667074663402,8:0
8753,Colliers Wood,12,455.0,488.0,1.0,0.667074663402,8:0
8754,Colliers Wood,12,454.0,487.0,1.0,0.667074663402,8:0
8755,Colliers Wood,12,458.0,491.0,1.0,0.667074663402,8:0
8756,Colliers Wood,12,454.0,489.0,1.0,0.667074663402,8:0
