arr_time_binned,destination,total
10,White City,1.31578947368
10,Whitechapel,1.26315789474
10,Willesden Green,0.0526315789474
10,Willesden Junction,0.0789473684211
10,Wimbledon,0.263157894737
10,Wood Green,0.210526315789
10,Wood Street,0.0263157894737
10,Woodford,0.184210526316
10,Worcester Park,0.0263157894737
11,Acton Town,0.0263157894737
11,Aldgate,0.210526315789
11,Aldgate East,3.21052631579
11,Angel,2.0
11,Archway,0.368421052632
11,Ashfield House B,0.0263157894737
11,Ashfield House C,0.0526315789474
11,Baker Street,0.421052631579
11,Balham,0.131578947368
11,Bank,0.842105263158
11,Barbican,0.0526315789474
11,Barking,0.368421052632
11,Barkingside,0.0789473684211
11,Barnes,0.0526315789474
11,Barons Court,0.0526315789474
11,Battersea Park,0.0263157894737
11,Beckton,0.157894736842
11,Becontree,0.0526315789474
11,Belsize Park,0.315789473684
11,Bermondsey,0.0526315789474
11,Berrylands,0.0263157894737
11,Bethnal Green,0.789473684211
11,Blackfriars,0.763157894737
11,Blackwall,0.0789473684211
11,Bond Street,4.73684210526
11,Borough,0.105263157895
11,Bounds Green,0.0526315789474
11,Bow Road,0.631578947368
11,Brentford,0.0789473684211
11,Brixton,0.526315789474
11,Brockley,0.0263157894737
11,Bromley By Bow,0.315789473684
11,Buckhurst Hill,0.157894736842
11,Burnt Oak,0.421052631579
11,Caledonian Rd&B'sby,0.0263157894737
11,Camden Town,0.394736842105
11,Canada Water,0.0526315789474
11,Canary Wharf DLR,6.52631578947
11,Canary Wharf LU (E1),0.210526315789
11,Canary Wharf LU (E2),0.0263157894737
11,Canning Town,0.184210526316
11,Cannon Street,0.0789473684211
11,Chancery Lane,5.97368421053
11,Charing Cross,0.105263157895
11,Chiswick Park,0.0263157894737
11,Clapham Common,0.447368421053
11,Clapham Junction,0.394736842105
11,Clapham North,0.315789473684
11,Clapham South,0.447368421053
11,Clapton,0.0263157894737
11,Colindale,0.0789473684211
11,Colliers Wood,0.0526315789474
11,Covent Garden,0.131578947368
11,Crosshbr Ldn Arena,0.263157894737
11,Croydon Stations,0.105263157895
11,Custom House DLR,0.0263157894737
11,Cutty Sark,0.210526315789
11,Cyprus,0.105263157895
11,Dagenham East,0.157894736842
11,Dagenham Heathway,0.184210526316
11,Debden,0.315789473684
11,Dollis Hill,0.210526315789
11,Ealing Broadway,0.447368421053
11,Ealing Common,0.0263157894737
11,Earls Court,0.473684210526
11,Earlsfield,0.0526315789474
11,East Acton,0.0789473684211
11,East Finchley,0.0263157894737
11,East Ham,0.842105263158
11,East India,0.0526315789474
11,East Putney,0.0263157894737
11,Edgware,0.0526315789474
11,Edgware Road,0.131578947368
11,Elephant & Castle,0.789473684211
11,Elm Park,0.0263157894737
11,Eltham,0.0263157894737
11,Embankment,1.13157894737
11,Enfield Town,0.0263157894737
11,Epping,0.131578947368
11,Essex Road,0.184210526316
11,Euston,1.28947368421
11,Euston Square,0.0526315789474
11,Ewell West,0.0263157894737
11,Fairlop,0.0263157894737
11,Farringdon,0.447368421053
11,Feltham,0.157894736842
11,Finchley Central,0.0526315789474
11,Finchley Road,0.0263157894737
11,Finsbury Park LU,0.289473684211
11,Forest Gate,0.210526315789
11,Fulham Broadway,0.736842105263
11,Gallions Reach,0.0526315789474
11,Gants Hill,0.105263157895
11,Gidea Park,0.0263157894737
11,Gloucester Road,0.5
11,Golders Green,0.0789473684211
11,Grange Hill,0.0263157894737
11,Great Portland Street,0.157894736842
11,Green Park,0.947368421053
11,Greenford,0.263157894737
11,Greenwich DLR,0.0263157894737
11,Grove Park,0.0263157894737
11,Gunnersbury,0.552631578947
11,Haggerston,0.0263157894737
11,Hainault,0.157894736842
11,Hammersmith D,0.894736842105
11,Hammersmith M,0.0263157894737
11,Hampstead,0.578947368421
11,Hampton Court,0.0526315789474
11,Hanger Lane,0.421052631579
11,Harold Wood,0.0526315789474
11,Heathrow Term 5,0.0526315789474
11,Heathrow Terminal 4 LU,0.0526315789474
11,Heathrow Terminals 123 LU,0.0789473684211
11,Hendon Central,0.131578947368
11,Heron Quays,1.84210526316
11,High Street Kensington,0.263157894737
11,Highbury & Islington,0.0263157894737
11,Highgate,0.236842105263
11,Holborn,5.84210526316
11,Holland Park,0.947368421053
11,Hornchurch,0.0263157894737
11,Hounslow Central,0.0263157894737
11,Hounslow East,0.0789473684211
11,Hyde Park Corner,0.289473684211
11,Ilford,0.105263157895
11,Imperial Wharf,0.131578947368
11,Island Gardens,0.0526315789474
11,Isleworth,0.0526315789474
11,Kennington,0.131578947368
11,Kensington Olympia,0.0263157894737
11,Kentish Town,0.184210526316
11,Kenton,0.0263157894737
11,Kew Gardens,0.0263157894737
11,Kilburn,0.0263157894737
11,Kilburn Park,0.105263157895
11,King George V,0.0263157894737
11,Kings Cross N,0.684210526316
11,Kings Cross T,0.289473684211
11,Kingsbury,0.0263157894737
11,Kingston,0.0789473684211
11,Knightsbridge,0.210526315789
11,Ladbroke Grove,0.0789473684211
11,Lambeth North,0.0789473684211
11,Lancaster Gate,0.236842105263
11,Langdon Park,0.473684210526
11,Lewisham DLR,0.0526315789474
11,Leyton,0.394736842105
11,Leytonstone,0.657894736842
11,Limehouse DLR,0.131578947368
11,Liverpool Street,14.7105263158
11,London Bridge,0.684210526316
11,London City Airport,0.552631578947
11,Loughton,0.5
11,Lower Sydenham,0.0526315789474
11,Manor House,0.131578947368
11,Manor Park,0.0526315789474
11,Mansion House,0.131578947368
11,Marble Arch,1.47368421053
11,Maryland,0.0263157894737
11,Marylebone,0.184210526316
11,Mile End,1.05263157895
11,Mill Hill East,0.0526315789474
11,Mitcham Eastfields,0.0263157894737
11,Monument,0.210526315789
11,Moorgate,0.526315789474
11,Morden,0.105263157895
11,Mornington Crescent,0.0263157894737
11,Mortlake,0.157894736842
11,Mudchute,0.0789473684211
11,New Malden,0.0263157894737
11,Newbury Park,0.315789473684
11,North Acton,0.763157894737
11,North Dulwich,0.0263157894737
11,North Greenwich,0.157894736842
11,North Wembley,0.0263157894737
11,Northolt,0.105263157895
11,Notting Hill Gate,0.657894736842
11,Old Street,1.55263157895
11,Oval,0.131578947368
11,Oxford Circus,5.52631578947
11,Paddington,0.605263157895
11,Palmers Green,0.0263157894737
11,Parsons Green,0.0263157894737
11,Perivale,0.157894736842
11,Piccadilly Circus,0.5
11,Pimlico,0.131578947368
11,Plaistow,0.236842105263
11,Poplar,0.0526315789474
11,Prince Regent,0.0526315789474
11,Putney,0.342105263158
11,Putney Bridge,0.131578947368
11,Queens Park,0.105263157895
11,Queensbury,0.0526315789474
11,Queensway,0.631578947368
11,Ravenscourt Park,0.184210526316
11,Raynes Park,0.0263157894737
11,Redbridge,0.0263157894737
11,Reedham Surrey,0.0263157894737
11,Regents Park,0.0263157894737
11,Richmond,0.657894736842
11,Romford,0.184210526316
11,Royal Victoria,0.0263157894737
11,Ruislip,0.0263157894737
11,Ruislip Gardens,0.0263157894737
11,Russell Square,0.473684210526
11,Seven Kings,0.0263157894737
11,Seven Sisters,0.131578947368
11,Shadwell DLR,0.578947368421
11,Shadwell LO,0.0263157894737
11,Shepherds Bush LU,1.28947368421
11,Sidcup,0.0526315789474
11,Sloane Square,0.973684210526
11,Snaresbrook,0.0263157894737
11,South Ealing,0.0263157894737
11,South Kensington,1.07894736842
11,South Quay,0.394736842105
11,South Wimbledon,0.0263157894737
11,South Woodford,0.263157894737
11,Southfields,0.447368421053
11,Southgate,0.0263157894737
11,Southwark,0.0526315789474
11,St James's Park,1.21052631579
11,St Johns Wood,0.368421052632
11,St Pauls,1.05263157895
11,Stamford Brook,0.0263157894737
11,Star Lane,0.0263157894737
11,Stepney Green,0.421052631579
11,Stockwell,0.447368421053
11,Stonebridge Park,0.0526315789474
11,Stoneleigh,0.0526315789474
11,Stratford,1.47368421053
11,Stratford High Street,0.0263157894737
11,Stratford International,0.0263157894737
11,Streatham Common,0.0526315789474
11,Sudbury Hill,0.0789473684211
11,Sudbury Town,0.0263157894737
11,Surbiton,0.447368421053
11,Surrey Quays,0.0789473684211
11,Syon Lane,0.394736842105
11,Temple,0.736842105263
11,Thames Ditton,0.263157894737
11,Theydon Bois,0.0263157894737
11,Thornton Heath,0.0263157894737
11,Tolworth,0.0263157894737
11,Tooting Bec,0.315789473684
11,Tooting Broadway,0.184210526316
11,Tottenham Court Road,5.68421052632
11,Tower Gateway,0.0263157894737
11,Tower Hill,2.31578947368
11,Turnham Green,0.157894736842
11,Twickenham,0.447368421053
11,Upminster,0.0263157894737
11,Upney,0.157894736842
11,Upton Park,0.894736842105
11,Uxbridge,0.0526315789474
11,Vauxhall,0.157894736842
11,Vauxhall NR,0.210526315789
11,Victoria,1.15789473684
11,Walthamstow Central,0.184210526316
11,Wandsworth Town,0.368421052632
11,Warren Street,0.342105263158
11,Warwick Avenue,0.263157894737
11,Waterloo,8.97368421053
11,Waterloo JLE,0.5
11,Waterloo NR,0.0526315789474
11,Waterloo NR 12-19,0.0263157894737
11,Watford Junction,0.0526315789474
11,Wembley Central,0.0263157894737
11,Wembley Park,0.105263157895
11,West Acton,0.105263157895
11,West Ham,0.0526315789474
11,West India Quay,0.0263157894737
11,West Kensington,0.131578947368
11,West_Brompton,0.289473684211
11,Westbourne Park,0.0526315789474
11,Westferry,0.368421052632
11,Westminster,0.710526315789
11,White City,1.18421052632
11,Whitechapel,1.39473684211
11,Willesden Green,0.342105263158
11,Willesden Junction,0.0526315789474
11,Wimbledon,0.447368421053
11,Wimbledon Park,0.0526315789474
11,Wood Green,0.105263157895
11,Woodford,0.0789473684211
11,Woodside Park,0.0263157894737
12,Acton Town,0.157894736842
12,Aldgate,0.789473684211
12,Aldgate East,3.60526315789
12,All Saints,0.0526315789474
12,Angel,3.42105263158
12,Archway,0.0526315789474
12,Arsenal,0.0263157894737
12,Ashfield House B,0.0263157894737
12,Ashfield House C,0.0263157894737
12,Baker Street,0.315789473684
12,Balham,0.236842105263
12,Bank,0.605263157895
12,Barbican,0.473684210526
12,Barking,0.789473684211
12,Barkingside,0.131578947368
12,Barnes,0.0526315789474
12,Barons Court,0.105263157895
12,Battersea Park,0.0263157894737
12,Bayswater,0.0263157894737
12,Beckton,0.105263157895
12,Becontree,0.0526315789474
12,Belsize Park,0.289473684211
12,Bermondsey,0.0789473684211
12,Bethnal Green,1.31578947368
12,Blackfriars,1.26315789474
12,Blackwall,0.0789473684211
12,Bond Street,5.07894736842
12,Borough,0.210526315789
12,Bow Road,0.605263157895
12,Brent Cross,0.0263157894737
12,Brentford,0.105263157895
12,Brixton,0.184210526316
12,Bromley By Bow,0.210526315789
12,Buckhurst Hill,0.105263157895
12,Burnt Oak,0.0789473684211
12,Caledonian Road,0.0789473684211
12,Camden Town,0.763157894737
12,Canada Water,0.157894736842
12,Canary Wharf DLR,10.0789473684
12,Canary Wharf LU (E1),0.210526315789
12,Canning Town,0.157894736842
12,Cannon Street,0.0526315789474
12,Chadwell Heath,0.0263157894737
12,Chalk Farm,0.0526315789474
12,Chancery Lane,8.65789473684
12,Charing Cross,0.0526315789474
12,Chigwell,0.0263157894737
12,Chingford,0.0526315789474
12,Chislehurst,0.0263157894737
12,Chiswick,0.0526315789474
12,Chiswick Park,0.0789473684211
12,Clapham Common,1.05263157895
12,Clapham Junction,0.105263157895
12,Clapham North,0.131578947368
12,Clapham South,0.473684210526
12,Colindale,0.0789473684211
12,Colliers Wood,0.0526315789474
12,Covent Garden,0.0526315789474
12,Crosshbr Ldn Arena,0.421052631579
12,Custom House DLR,0.289473684211
12,Cutty Sark,0.368421052632
12,Cyprus,0.131578947368
12,Dagenham East,0.0526315789474
12,Dagenham Heathway,0.210526315789
12,Debden,0.710526315789
12,Denmark Hill,0.0263157894737
12,Devons Road,0.0263157894737
12,Dollis Hill,0.131578947368
12,Ealing Broadway,0.763157894737
12,Ealing Common,0.0263157894737
12,Earls Court,0.342105263158
12,Earlsfield,0.236842105263
12,East Acton,0.157894736842
12,East Finchley,0.157894736842
12,East Ham,0.368421052632
12,East India,0.210526315789
12,Edgware,0.105263157895
12,Edgware Road,0.105263157895
12,Edgware Road M,0.236842105263
12,Edmonton Green,0.0263157894737
12,Elephant & Castle,0.657894736842
12,Elm Park,0.0263157894737
12,Embankment,0.921052631579
12,Enfield Town,0.0526315789474
12,Epping,0.421052631579
12,Essex Road,0.210526315789
12,Euston,1.63157894737
12,Euston Square,0.157894736842
12,Fairlop,0.105263157895
12,Farringdon,0.5
12,Feltham,0.184210526316
12,Finchley Central,0.157894736842
12,Finsbury Park LU,0.263157894737
12,Forest Gate,0.0263157894737
12,Fulham Broadway,0.263157894737
12,Gants Hill,0.105263157895
12,Gidea Park,0.0263157894737
12,Gloucester Road,0.605263157895
12,Golders Green,0.0789473684211
12,Goodge Street,0.157894736842
12,Great Portland Street,0.0526315789474
12,Green Park,0.842105263158
12,Greenford,0.0789473684211
12,Gunnersbury,0.473684210526
12,Hackney Central,0.0526315789474
12,Hainault,0.0526315789474
12,Hammersmith D,0.710526315789
12,Hammersmith M,0.0263157894737
12,Hampstead,0.236842105263
12,Hampton Court,0.105263157895
12,Hampton Wick,0.0263157894737
12,Hanger Lane,0.263157894737
12,Harold Wood,0.0263157894737
12,Hayes & Harlington,0.0526315789474
12,Heathrow Term 5,0.0526315789474
12,Heathrow Terminals 123 LU,0.263157894737
12,Hendon Central,0.131578947368
12,Heron Quays,2.42105263158
12,High Street Kensington,0.526315789474
12,Highams Park,0.0263157894737
12,Holborn,4.28947368421
12,Holland Park,0.736842105263
12,Holloway Road,0.0263157894737
12,Hornchurch,0.0526315789474
12,Hounslow Central,0.0263157894737
12,Hounslow East,0.0526315789474
12,Hyde Park Corner,0.210526315789
12,Ilford,0.394736842105
12,Imperial Wharf,0.184210526316
12,Island Gardens,0.0789473684211
12,Isleworth,0.0263157894737
12,Kennington,0.0789473684211
12,Kentish Town,0.131578947368
12,Kilburn,0.578947368421
12,Kilburn Park,0.0263157894737
12,King George V,0.0263157894737
12,Kings Cross M,0.0526315789474
12,Kings Cross N,0.868421052632
12,Kings Cross T,0.526315789474
12,Kingston,0.236842105263
12,Knightsbridge,0.394736842105
12,Ladbroke Grove,0.0263157894737
12,Lambeth North,0.0526315789474
12,Lancaster Gate,0.421052631579
12,Langdon Park,0.0789473684211
12,Leicester Square,0.131578947368
12,Lewisham DLR,0.0263157894737
12,Lewisham NR,0.0263157894737
12,Leyton,0.552631578947
12,Leytonstone,0.289473684211
12,Limehouse DLR,0.184210526316
12,Liverpool Street,17.5
12,London Bridge,0.842105263158
12,London Bridge NR,0.0263157894737
12,London City Airport,0.368421052632
12,Loughborough Junct,0.0263157894737
12,Loughton,0.184210526316
12,Maida Vale,0.0263157894737
12,Manor House,0.0789473684211
12,Manor Park,0.105263157895
12,Mansion House,0.315789473684
12,Marble Arch,1.23684210526
12,Marylebone,0.157894736842
12,Mile End,1.31578947368
12,Monument,0.289473684211
12,Moorgate,1.21052631579
12,Morden,0.0526315789474
12,Mornington Crescent,0.0526315789474
12,Mortlake,0.131578947368
12,Mudchute,0.0789473684211
12,Neasden,0.0526315789474
12,New Malden,0.131578947368
12,Newbury Park,0.684210526316
12,Norbiton,0.0263157894737
12,North Acton,0.447368421053
12,North Dulwich,0.0263157894737
12,North Greenwich,0.157894736842
12,Northolt,0.0263157894737
12,Notting Hill Gate,0.605263157895
12,Oakwood,0.0263157894737
12,Old Street,1.65789473684
12,Oval,0.342105263158
12,Oxford Circus,6.76315789474
12,Paddington,0.631578947368
12,Parsons Green,0.315789473684
12,Peckham Rye,0.0263157894737
12,Perivale,0.0789473684211
12,Piccadilly Circus,0.394736842105
12,Pimlico,0.105263157895
12,Plaistow,0.131578947368
12,Poplar,0.394736842105
12,Prince Regent,0.105263157895
12,Putney,0.131578947368
12,Putney Bridge,0.0526315789474
12,Queens Park,0.0526315789474
12,Queenstown Road Battersea,0.0526315789474
12,Queensway,0.578947368421
12,Rayners Lane,0.0263157894737
12,Regents Park,0.105263157895
12,Richmond,0.473684210526
12,Rickmansworth,0.0263157894737
12,Romford,0.131578947368
12,Royal Victoria,0.0789473684211
12,Russell Square,0.421052631579
12,Seven Sisters,0.289473684211
12,Shadwell DLR,0.5
12,Shepherds Bush LU,0.868421052632
12,Sloane Square,1.10526315789
12,Snaresbrook,0.0526315789474
12,South Ealing,0.0263157894737
12,South Harrow,0.0263157894737
12,South Kensington,0.789473684211
12,South Quay,1.13157894737
12,South Wimbledon,0.131578947368
12,South Woodford,0.210526315789
12,Southall,0.0263157894737
12,Southfields,0.368421052632
12,Southgate,0.0263157894737
12,Southwark,0.184210526316
12,St James's Park,1.78947368421
12,St Johns Wood,0.315789473684
12,St Pauls,1.02631578947
12,Stamford Brook,0.0263157894737
12,Star Lane,0.0789473684211
12,Stepney Green,0.473684210526
12,Stockwell,0.763157894737
12,Stonebridge Park,0.263157894737
12,Stratford,0.868421052632
12,Sudbury Hill,0.0263157894737
12,Surbiton,0.447368421053
12,Surrey Quays,0.0526315789474
12,Swiss Cottage,0.105263157895
12,Syon Lane,0.157894736842
12,Teddington,0.105263157895
12,Temple,2.05263157895
12,Theydon Bois,0.105263157895
12,Thornton Heath,0.0526315789474
12,Tooting Bec,0.105263157895
12,Tooting Broadway,0.131578947368
12,Tottenham Court Road,7.86842105263
12,Tottenham Hale,0.0263157894737
12,Totteridge,0.0263157894737
12,Tower Hill,2.39473684211
12,Turnham Green,0.210526315789
12,Turnpike Lane,0.0789473684211
12,Twickenham,0.105263157895
12,Upminster,0.0526315789474
12,Upminster Bridge,0.0263157894737
12,Upney,0.210526315789
12,Upton Park,0.5
12,Uxbridge,0.0263157894737
12,Vauxhall,0.184210526316
12,Vauxhall NR,0.210526315789
12,Victoria,1.44736842105
12,Walthamstow Central,0.0526315789474
12,Wandsworth Town,0.342105263158
12,Wapping,0.0263157894737
12,Warren Street,0.394736842105
12,Warwick Avenue,0.184210526316
12,Waterloo,9.18421052632
12,Waterloo JLE,0.0526315789474
12,Waterloo NR 12-19,0.0263157894737
12,Watford Junction,0.0526315789474
12,West Acton,0.0526315789474
12,West Ham,0.105263157895
12,West Hampstead,0.0263157894737
12,West India Quay,0.131578947368
12,West Kensington,0.289473684211
12,West Ruislip,0.0263157894737
12,West_Brompton,0.236842105263
12,Westferry,0.921052631579
12,Westminster,1.44736842105
12,White City,0.763157894737
12,Whitechapel,2.5
12,Willesden Junction,0.0789473684211
12,Wimbledon,0.184210526316
12,Wood Green,0.210526315789
12,Woodford,0.263157894737
12,Woodside Park,0.0263157894737
13,Abbey Road,0.0263157894737
13,Acton Town,0.105263157895
13,Aldgate,0.842105263158
13,Aldgate East,4.05263157895
13,All Saints,0.0789473684211
13,Angel,4.73684210526
13,Archway,0.157894736842
13,Baker Street,0.421052631579
13,Balham,0.368421052632
13,Bank,1.02631578947
13,Barbican,0.815789473684
13,Barking,0.631578947368
13,Barkingside,0.131578947368
13,Barnes,0.0263157894737
13,Barnes Bridge,0.0263157894737
13,Barons Court,0.105263157895
13,Bayswater,0.131578947368
13,Beckton,0.0263157894737
13,Becontree,0.105263157895
13,Belsize Park,0.263157894737
13,Bermondsey,0.105263157895
13,Bethnal Green,1.5
13,Blackfriars,2.5
13,Blackhorse Road,0.0263157894737
13,Blackwall,0.184210526316
13,Bond Street,5.23684210526
13,Borough,0.368421052632
13,Boston Manor,0.0263157894737
13,Bounds Green,0.0526315789474
13,Bow Road,1.31578947368
13,Brent Cross,0.0263157894737
13,Brentford,0.131578947368
13,Brimsdown,0.0263157894737
13,Brixton,0.131578947368
13,Bromley By Bow,0.131578947368
13,Burnt Oak,0.0263157894737
13,Camden Town,0.921052631579
13,Canada Water,0.0526315789474
13,Canary Wharf DLR,11.5
13,Canary Wharf LU (E1),0.236842105263
13,Canning Town,0.131578947368
13,Cannon Street,0.105263157895
13,Chalk Farm,0.0526315789474
13,Chancery Lane,9.92105263158
13,Charing Cross,0.0526315789474
13,Chingford,0.0263157894737
13,Chiswick Park,0.210526315789
13,Clapham Common,1.34210526316
13,Clapham Junction,0.263157894737
13,Clapham North,0.0789473684211
13,Clapham South,0.421052631579
13,Cockfosters,0.0263157894737
13,Colindale,0.0526315789474
13,Colliers Wood,0.105263157895
13,Covent Garden,0.131578947368
13,Crosshbr Ldn Arena,0.815789473684
13,Croydon Stations,0.0263157894737
13,Custom House DLR,0.289473684211
13,Cutty Sark,0.447368421053
13,Cyprus,0.0526315789474
13,Dagenham East,0.0789473684211
13,Dagenham Heathway,0.184210526316
13,Dalston Junction,0.0263157894737
13,Debden,0.342105263158
13,Dollis Hill,0.0789473684211
13,Ealing Broadway,0.868421052632
13,Ealing Common,0.0263157894737
13,Earls Court,0.763157894737
13,Earlsfield,0.184210526316
13,East Finchley,0.0789473684211
13,East Ham,0.315789473684
13,East India,0.368421052632
13,East Putney,0.105263157895
13,Eastcote,0.0263157894737
13,Edgware,0.0263157894737
13,Edgware Road,0.131578947368
13,Edmonton Green,0.0263157894737
13,Elephant & Castle,0.921052631579
13,Elm Park,0.0789473684211
13,Embankment,1.47368421053
13,Enfield Town,0.0263157894737
13,Epping,0.263157894737
13,Essex Road,0.5
13,Euston,2.18421052632
13,Euston Square,0.263157894737
13,Fairlop,0.0263157894737
13,Farringdon,0.973684210526
13,Feltham,0.342105263158
13,Finchley Central,0.157894736842
13,Finchley Road,0.0263157894737
13,Finsbury Park LU,0.105263157895
13,Forest Gate,0.131578947368
13,Fulham Broadway,0.421052631579
13,Gants Hill,0.0789473684211
13,Gloucester Road,0.210526315789
13,Golders Green,0.131578947368
13,Goodge Street,0.105263157895
13,Gordon Hill,0.0263157894737
13,Great Portland Street,0.157894736842
13,Green Park,0.947368421053
13,Greenford,0.105263157895
13,Greenwich DLR,0.0526315789474
13,Grove Park,0.0263157894737
13,Gunnersbury,0.289473684211
13,Hackney Downs,0.0263157894737
13,Hainault,0.157894736842
13,Hammersmith D,0.710526315789
13,Hampstead,0.131578947368
13,Hampton Court,0.0789473684211
13,Hampton Wick,0.0526315789474
13,Hanger Lane,0.473684210526
13,Harold Wood,0.0263157894737
13,Hayes & Harlington,0.0263157894737
13,Heathrow Term 5,0.0263157894737
13,Heathrow Terminals 123 LU,0.0526315789474
13,Hendon Central,0.0789473684211
13,Herne Hill,0.0263157894737
13,Heron Quays,3.36842105263
13,High Barnet,0.0526315789474
13,High Street Kensington,0.289473684211
13,Highbury & Islington,0.0789473684211
13,Highgate,0.105263157895
13,Holborn,8.60526315789
13,Holland Park,0.710526315789
13,Holloway Road,0.105263157895
13,Homerton,0.0263157894737
13,Hornsey,0.0263157894737
13,Hyde Park Corner,0.236842105263
13,Ilford,0.315789473684
13,Imperial Wharf,0.0789473684211
13,Island Gardens,0.157894736842
13,Kennington,0.210526315789
13,Kensington Olympia,0.0789473684211
13,Kentish Town,0.131578947368
13,Kew Bridge,0.0526315789474
13,Kew Gardens,0.0263157894737
13,Kilburn,0.0789473684211
13,Kilburn Park,0.0526315789474
13,Kings Cross M,0.578947368421
13,Kings Cross N,0.947368421053
13,Kings Cross T,0.736842105263
13,Kingston,0.184210526316
13,Knightsbridge,0.236842105263
13,Ladbroke Grove,0.0263157894737
13,Lambeth North,0.0789473684211
13,Lancaster Gate,0.5
13,Langdon Park,0.105263157895
13,Latimer Road,0.0263157894737
13,Leicester Square,0.394736842105
13,Lewisham DLR,0.131578947368
13,Leyton,0.289473684211
13,Leytonstone,0.447368421053
13,Limehouse DLR,0.342105263158
13,Liverpool Street,20.6842105263
13,London Bridge,1.13157894737
13,London Bridge NR,0.0263157894737
13,London City Airport,0.578947368421
13,Loughton,0.157894736842
13,Manor Park,0.0263157894737
13,Mansion House,0.289473684211
13,Marble Arch,2.07894736842
13,Maryland,0.0526315789474
13,Marylebone,0.184210526316
13,Mile End,1.5
13,Monument,0.473684210526
13,Moorgate,0.657894736842
13,Morden,0.131578947368
13,Mornington Crescent,0.0789473684211
13,Mudchute,0.105263157895
13,Neasden,0.105263157895
13,Newbury Park,0.421052631579
13,Norbiton,0.0263157894737
13,Norbury,0.0263157894737
13,North Acton,0.921052631579
13,North Greenwich,0.210526315789
13,Northfields,0.0263157894737
13,Northolt,0.131578947368
13,Northwick Park,0.0263157894737
13,Notting Hill Gate,0.789473684211
13,Old Street,2.0
13,Orpington,0.0263157894737
13,Osterley,0.0526315789474
13,Oval,0.578947368421
13,Oxford Circus,9.0
13,Paddington,0.947368421053
13,Parsons Green,0.184210526316
13,Piccadilly Circus,0.736842105263
13,Pimlico,0.0789473684211
13,Plaistow,0.210526315789
13,Pontoon Dock,0.0263157894737
13,Poplar,0.210526315789
13,Prince Regent,0.0789473684211
13,Putney,0.157894736842
13,Putney Bridge,0.236842105263
13,Queens Park,0.0789473684211
13,Queensbury,0.0263157894737
13,Queenstown Road Battersea,0.0789473684211
13,Queensway,0.710526315789
13,Ravenscourt Park,0.0263157894737
13,Regents Park,0.105263157895
13,Richmond,0.394736842105
13,Romford,0.105263157895
13,Rotherhithe,0.0263157894737
13,Royal Albert,0.0526315789474
13,Royal Victoria,0.105263157895
13,Russell Square,0.684210526316
13,Seven Sisters,0.315789473684
13,Shadwell DLR,0.552631578947
13,Shadwell LO,0.0263157894737
13,Shepherds Bush LU,1.39473684211
13,Sloane Square,0.605263157895
13,Snaresbrook,0.0526315789474
13,South Ealing,0.0263157894737
13,South Harrow,0.0263157894737
13,South Kensington,1.47368421053
13,South Quay,1.26315789474
13,South Wimbledon,0.0789473684211
13,South Woodford,0.5
13,Southall,0.0263157894737
13,Southfields,0.0526315789474
13,Southgate,0.0526315789474
13,Southwark,0.0263157894737
13,St James's Park,1.47368421053
13,St Johns Wood,0.0263157894737
13,St Margarets London,0.0263157894737
13,St Pauls,1.02631578947
13,Stamford Brook,0.157894736842
13,Stepney Green,0.815789473684
13,Stockwell,0.263157894737
13,Stonebridge Park,0.105263157895
13,Stratford,1.0
13,Surbiton,0.342105263158
13,Surrey Quays,0.0263157894737
13,Swiss Cottage,0.184210526316
13,Sydenham SR,0.0263157894737
13,Syon Lane,0.105263157895
13,Temple,2.71052631579
13,Theydon Bois,0.0526315789474
13,Tooting Bec,0.131578947368
13,Tooting Broadway,0.342105263158
13,Tottenham Court Road,9.36842105263
13,Tower Gateway,0.0263157894737
13,Tower Hill,2.5
13,Turnham Green,0.0789473684211
13,Turnpike Lane,0.0789473684211
13,Twickenham,0.263157894737
13,Upney,0.184210526316
13,Upton Park,0.105263157895
13,Uxbridge,0.0789473684211
13,Vauxhall,0.105263157895
13,Vauxhall NR,0.105263157895
13,Victoria,1.97368421053
13,Walthamstow Central,0.0263157894737
13,Walthamstow Qns R,0.0263157894737
13,Wandsworth Town,0.184210526316
13,Wanstead,0.105263157895
13,Warren Street,0.184210526316
13,Waterloo,10.7894736842
13,Waterloo JLE,0.236842105263
13,Waterloo NR,0.0526315789474
13,Waterloo NR 12-19,0.0526315789474
13,Watford Junction,0.0526315789474
13,Wembley Central,0.0263157894737
13,West Acton,0.0789473684211
13,West Drayton,0.0789473684211
13,West Finchley,0.0263157894737
13,West Hampstead,0.0789473684211
13,West India Quay,0.105263157895
13,West Kensington,0.342105263158
13,West Ruislip,0.0526315789474
13,West Silvertown,0.0263157894737
13,West_Brompton,0.210526315789
13,Westferry,0.605263157895
13,Westminster,1.31578947368
13,White City,1.05263157895
13,White Hart Lane,0.0263157894737
13,Whitechapel,3.23684210526
13,Willesden Green,0.105263157895
13,Wimbledon,0.394736842105
13,Wood Green,0.0526315789474
13,Woodford,0.0526315789474
14,Abbey Road,0.0789473684211
14,Acton Town,0.0263157894737
14,Aldgate,1.13157894737
14,Aldgate East,6.26315789474
14,All Saints,0.105263157895
14,Angel,6.68421052632
14,Archway,0.236842105263
14,Arnos Grove,0.0526315789474
14,Arsenal,0.0263157894737
14,Ashfield House B,0.0263157894737
